domain,case_id,delay_chips,rank,condition_number,residual_norm,coefficients_json,status
TEX,TEX.positive.d050.p+00.single,-0.1,5,1.0447571359854215,23544.14326565508,"{""13"": [-0.1796129613799185, 0.030922116946007185], ""16"": [-0.4281351072149442, -0.16434566736635783], ""19"": [0.0007285237971861241, -0.0893246425275851], ""3"": [-0.2143355520554014, 0.2866356103859529], ""30"": [64.81941035833101, 39.60969965870755]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.09,5,1.0442992361231038,22805.37713647597,"{""13"": [-0.17948350077307426, 0.014953165536113687], ""16"": [-0.3966354157158749, -0.14350573407567066], ""19"": [-0.014765422919754417, -0.10569807743919443], ""3"": [-0.20114250915913817, 0.25486693739843913], ""30"": [65.58413888678139, 40.07649967092548]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.08,5,1.044953417525226,22046.588837320855,"{""13"": [-0.15697810234694395, 0.015664558594155435], ""16"": [-0.38158091013514295, -0.13510630058374332], ""19"": [-0.009515879701147182, -0.09962458567156428], ""3"": [-0.19292979467235716, 0.2501688934137083], ""30"": [66.33583336543208, 40.53566660479668]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.07,5,1.0444517453978581,21238.35806226092,"{""13"": [-0.15643345653924964, 0.026301919770219034], ""16"": [-0.3353927856831075, -0.11612273711281057], ""19"": [0.002616848845860282, -0.08821863179997913], ""3"": [-0.19578053484289873, 0.23195344036766002], ""30"": [67.09892174127354, 41.002092625971606]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.06,5,1.0445886001753555,20377.125899474802,"{""13"": [-0.1284745198303069, 0.018010649439683578], ""16"": [-0.3116418098181272, -0.12306247696565509], ""19"": [0.002873274624410444, -0.06445251829561235], ""3"": [-0.18199077245350384, 0.2423804080087586], ""30"": [67.87236566764584, 41.474780955479794]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.05,5,1.0444107335613282,19485.106793778545,"{""13"": [-0.11343892271575619, 0.0022531351399080937], ""16"": [-0.28888667677757085, -0.10152410184941897], ""19"": [-0.007989854059779611, -0.06416949428083144], ""3"": [-0.15717264527011302, 0.2106862160642884], ""30"": [68.63126901777893, 41.93794434682568]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.04,5,1.0448344179110134,18535.59739688873,"{""13"": [-0.10619707197895711, 0.00907973701472668], ""16"": [-0.2682237296331485, -0.0946966549407042], ""19"": [-0.019326929275830355, -0.06898607348177709], ""3"": [-0.1550346443192785, 0.20393571763876425], ""30"": [69.3929724008374, 42.40331460202069]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.03,5,1.044520473774889,17515.787177470862,"{""13"": [-0.10428726858704562, 0.01631364987760794], ""16"": [-0.22167434692738594, -0.07841608053999963], ""19"": [0.015498614612971888, -0.059038180736681656], ""3"": [-0.14481523691519177, 0.19722230027651663], ""30"": [70.15988458740586, 42.87193755768959]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.02,5,1.0443266770711679,16415.95418962173,"{""13"": [-0.0749043743545965, 0.007086793181667907], ""16"": [-0.19527836586235542, -0.07980663218506469], ""19"": [0.004638773500409163, -0.03309454444280524], ""3"": [-0.1312889381172423, 0.17415581631250984], ""30"": [70.93025653181539, 43.342548791279526]}",PASS
TEX,TEX.positive.d050.p+00.single,-0.01,5,1.0443238247833615,15258.09894958018,"{""13"": [-0.05794682488125728, -0.006058257439688636], ""16"": [-0.17197198898607763, -0.06059283262903756], ""19"": [-0.011380584643709238, -0.019976061462519033], ""3"": [-0.09462451547356875, 0.1496473798462576], ""30"": [71.67933127566624, 43.79987221046219]}",PASS
TEX,TEX.positive.d050.p+00.single,0.0,5,1.0446931727278874,13956.238587950847,"{""13"": [-0.05506099998003988, 0.0032670999202760297], ""16"": [-0.1458551327425134, -0.052830481454705584], ""19"": [-0.0273436614357261, -0.032249241784736885], ""3"": [-0.09813462060954789, 0.11379992600911001], ""30"": [72.4475884905909, 44.269129843950175]}",PASS
TEX,TEX.positive.d050.p+00.single,0.01,5,1.0447302366440505,12521.851291963692,"{""13"": [-0.0515662436413043, 0.008890616509540534], ""16"": [-0.11432099940455627, -0.039761668445454916], ""19"": [0.009432460518021647, -0.0275418432840998], ""3"": [-0.07577446845145892, 0.09721747631266552], ""30"": [73.20686773305661, 44.73290966021077]}",PASS
TEX,TEX.positive.d050.p+00.single,0.02,5,1.044408703920094,10854.819110525563,"{""13"": [-0.027269887747620142, 0.001593716307732433], ""16"": [-0.08642760384544862, -0.04569874744805791], ""19"": [-0.002723096388900914, -0.0033768031558823637], ""3"": [-0.057067236346406834, 0.07154391714698927], ""30"": [73.97782193078538, 45.203968339341145]}",PASS
TEX,TEX.positive.d050.p+00.single,0.03,5,1.0447852192514298,8911.843523887712,"{""13"": [-0.004671453298259149, -0.009814377855423365], ""16"": [-0.06145470949839146, -0.02722978346142117], ""19"": [-0.009116752940153924, 0.01570078464049017], ""3"": [-0.018492819868745028, 0.05814158439391025], ""30"": [74.73003968800191, 45.66329911480454]}",PASS
TEX,TEX.positive.d050.p+00.single,0.04,5,1.044598362877765,6321.791480170506,"{""13"": [-0.006880636553475482, -0.008975611222302192], ""16"": [-0.02488370925228431, -0.008439508599708611], ""19"": [-0.035517081658202464, 0.0011605051467817316], ""3"": [-0.029482437359435756, 0.01393626026173373], ""30"": [75.49432658331729, 46.130075607618345]}",PASS
TEX,TEX.positive.d050.p+00.single,0.05,5,1.044922371629059,203.52395926662666,"{""13"": [0.0013077984670057865, -0.0012974801887514278], ""16"": [-0.000878681533344769, 0.0023336114153784714], ""19"": [-0.0013890262155995723, 0.0010143785334131683], ""3"": [0.0011347634101357704, 0.0002033629509307967], ""30"": [76.26043775808505, 46.59806266763583]}",PASS
TEX,TEX.positive.d050.p+00.single,0.06,5,1.044317601188772,6306.9730918205405,"{""13"": [0.007705778858471445, -0.005381490563226573], ""16"": [0.06110756600770242, 0.00200934383770308], ""19"": [-0.020161840455295097, 0.020642575385164907], ""3"": [0.0077295503092792515, -0.032332403458402464], ""30"": [75.49670815423775, 46.13177181008184]}",PASS
TEX,TEX.positive.d050.p+00.single,0.07,5,1.0448834978710404,8887.217320422544,"{""13"": [0.016897573937727273, -0.020246573825498118], ""16"": [0.1058640999465883, 0.03250488941913735], ""19"": [-0.026828043716814673, 0.044311486916379816], ""3"": [0.04145934148594317, -0.03969281375468228], ""30"": [74.73634600539671, 45.66634185181527]}",PASS
TEX,TEX.positive.d050.p+00.single,0.08,5,1.0445343429126779,10855.917605140894,"{""13"": [0.008799996641081283, -0.010314130475206818], ""16"": [0.17832492850807838, 0.043134508037995], ""19"": [-0.06634518469151016, 0.026755851093514655], ""3"": [0.031453903299044225, -0.09908742042845903], ""30"": [73.97351038551606, 45.200337516773736]}",PASS
TEX,TEX.positive.d050.p+00.single,0.09,5,1.044684248944784,12510.120641047435,"{""13"": [-0.013412931247999282, -0.004973537804588014], ""16"": [0.22887147760484394, 0.0603935566259555], ""19"": [-0.056937365895125394, 0.021474901279522944], ""3"": [0.06450776401718156, -0.12043641623506858], ""30"": [73.20779623506631, 44.73208327393979]}",PASS
TEX,TEX.positive.d050.p+00.single,0.1,5,1.0438878293055394,13959.696564980792,"{""13"": [-0.00926199159300553, -0.00918125695321239], ""16"": [0.29908554469714077, 0.0697604950149174], ""19"": [-0.07469993027218971, 0.030313915915514297], ""3"": [0.06400053450151734, -0.15561681976163363], ""30"": [72.43921658114158, 44.262628785592895]}",PASS
TEX,TEX.positive.d050.p+00.single,0.11,5,1.0452200216306857,15240.227942096226,"{""13"": [0.014192468827252423, -0.02763497882127852], ""16"": [0.3361964844761514, 0.08956863533728202], ""19"": [-0.07853594934791935, 0.05694697023413625], ""3"": [0.09476585084524779, -0.16461506953165647], ""30"": [71.68312381419362, 43.80007759980973]}",PASS
TEX,TEX.positive.d050.p+00.single,0.12,5,1.044568422927085,16426.241786818595,"{""13"": [0.0036786658426545215, -0.00539665067939785], ""16"": [0.4053520257048446, 0.1064331797214546], ""19"": [-0.11915046527749408, 0.0416273253328906], ""3"": [0.09612301407005676, -0.223816567723771], ""30"": [70.91436135450601, 43.33038865635776]}",PASS
TEX,TEX.positive.d050.p+00.single,0.13,5,1.0444709833706767,17514.93503498462,"{""13"": [-0.014207477607914805, -0.015586259468561622], ""16"": [0.46324707189060743, 0.1276001043205211], ""19"": [-0.10662337475667899, 0.04594647039225432], ""3"": [0.11570979085774086, -0.24539752226555814], ""30"": [70.15035946238862, 42.86314517541747]}",PASS
TEX,TEX.positive.d050.p+00.single,0.14,5,1.044208051514011,18529.674236256767,"{""13"": [-0.017861792004779966, -0.005604204627508052], ""16"": [0.5158456121011967, 0.14181787407484345], ""19"": [-0.13047573606179655, 0.06062905812269514], ""3"": [0.10136367664218057, -0.28950535074944095], ""30"": [69.38548778462746, 42.39600713358248]}",PASS
TEX,TEX.positive.d050.p+00.single,0.15,5,1.045165407985823,19480.58493558184,"{""13"": [0.0023864984408335397, -0.04044849558223639], ""16"": [0.5673289805001588, 0.15081925856772438], ""19"": [-0.13367852511898098, 0.08593887719693213], ""3"": [0.14413471719104962, -0.31087194157191095], ""30"": [68.62174000316156, 41.929013210150714]}",PASS
TEX,TEX.positive.d050.p+00.single,0.16,5,1.0445649189241184,20373.131838416935,"{""13"": [-0.006035238270420993, -0.02019748258621503], ""16"": [0.627394005867131, 0.16594491709936207], ""19"": [-0.17598452469452616, 0.07827242106477804], ""3"": [0.14033962665876737, -0.34702960112255327], ""30"": [67.86110795536088, 41.46417873829595]}",PASS
TEX,TEX.positive.d050.p+00.single,0.17,5,1.0445857097087368,21224.68672326101,"{""13"": [-0.02080200631267991, -0.019876158681041037], ""16"": [0.6951830460136708, 0.18816240494140735], ""19"": [-0.1670723496394053, 0.07670951920564184], ""3"": [0.154449863310127, -0.3785808697896365], ""30"": [67.09510704101562, 40.995798124462105]}",PASS
TEX,TEX.positive.d050.p+00.single,0.18,5,1.0442596464877123,22029.309384834214,"{""13"": [-0.02806775513618712, -0.008784905121409543], ""16"": [0.7519678158926624, 0.2013281706250556], ""19"": [-0.17874594326660928, 0.09588571134839353], ""3"": [0.13760729163621968, -0.3999447228471464], ""30"": [66.33381226687453, 40.53091706099687]}",PASS
TEX,TEX.positive.d050.p+00.single,0.19,5,1.0449620598413842,22803.425235064824,"{""13"": [-0.010998866939015332, -0.039772273319217746], ""16"": [0.8001049966410219, 0.2041787886823081], ""19"": [-0.1904602213296956, 0.12475368939106678], ""3"": [0.17777681381233126, -0.41685297165733287], ""30"": [65.56640713928077, 40.061926579058074]}",PASS
TEX,TEX.positive.d050.p+00.single,0.2,5,1.04435696788907,23538.32704389582,"{""13"": [-0.014166510506657527, -0.024923079024181987], ""16"": [0.8584585521607723, 0.22311126869485337], ""19"": [-0.2333017821767667, 0.1151316815586782], ""3"": [0.18248099828574377, -0.4371118639194912], ""30"": [64.80416548570636, 39.595905907854764]}",PASS
TEX,TEX.positive.d050.p+00.single,0.21,5,1.0447128885421333,24243.703761349727,"{""13"": [-0.004306545155604559, -0.018053372614088126], ""16"": [0.9201428302356851, 0.25753625987495243], ""19"": [-0.22485618110159394, 0.10708120148849784], ""3"": [0.2010900256994536, -0.4624973769937634], ""30"": [64.04081424932554, 39.12880819860029]}",PASS
TEX,TEX.positive.d050.p+00.single,0.22,5,1.0439455663850843,24921.846392302057,"{""13"": [-0.009338062702081344, -0.01717569927685354], ""16"": [0.9666161323083376, 0.2671623762533514], ""19"": [-0.23886449741322938, 0.13239658179701033], ""3"": [0.17770115712910586, -0.48577660356419183], ""30"": [63.27679659016703, 38.66246799254185]}",PASS
TEX,TEX.positive.d050.p+00.single,0.23,5,1.0447108138448145,25576.750911546387,"{""13"": [0.015802611124218855, -0.03882116150198477], ""16"": [0.9961635037513306, 0.2728440702880319], ""19"": [-0.2452978887440119, 0.15845251107352307], ""3"": [0.21657485877672364, -0.5069204344875488], ""30"": [62.51024495951719, 38.19370201691433]}",PASS
TEX,TEX.positive.d050.p+00.single,0.24,5,1.0444714637092167,26206.42303736566,"{""13"": [0.009377491699744719, -0.03925698585363385], ""16"": [1.049522635561079, 0.295261481626945], ""19"": [-0.28111846536300694, 0.15572326490910637], ""3"": [0.21944962497474807, -0.5330182987366441], ""30"": [61.7445963565948, 37.72525691344435]}",PASS
TEX,TEX.positive.d050.p+00.single,0.25,5,1.0447033216317354,26804.95500900562,"{""13"": [0.03161798012157462, -0.027220189788771717], ""16"": [1.091676391956792, 0.3162032514757965], ""19"": [-0.2810655414061837, 0.14292690769448035], ""3"": [0.22866611386186586, -0.551067403864552], ""30"": [60.990548532345706, 37.26435313927094]}",PASS
TEX,TEX.positive.d050.p+00.single,0.26,5,1.0443932573014745,27397.262357006995,"{""13"": [0.02060679555279601, -0.03770323231983768], ""16"": [1.120032324017468, 0.33724355419247837], ""19"": [-0.2901722382800852, 0.15684128909577447], ""3"": [0.18287521304371357, -0.5728395325217196], ""30"": [60.21808406707314, 36.79250012306483]}",PASS
TEX,TEX.positive.d050.p+00.single,0.27,5,1.044573173576788,27962.444439640276,"{""13"": [0.02870782056731151, -0.04342705543798356], ""16"": [1.1431574666828406, 0.35744183116276745], ""19"": [-0.3145287716996018, 0.18193138008958584], ""3"": [0.20228865353538167, -0.5912018077964704], ""30"": [59.4556961466087, 36.326364457412915]}",PASS
TEX,TEX.positive.d050.p+00.single,0.28,5,1.0444337496256308,28513.631277078737,"{""13"": [0.033141576987758235, -0.053765932323417094], ""16"": [1.1847656254431558, 0.3870369050999149], ""19"": [-0.3417937356316126, 0.17364685836998747], ""3"": [0.19492305525649684, -0.6026382651209473], ""30"": [58.68739383040628, 35.856047571225865]}",PASS
TEX,TEX.positive.d050.p+00.single,0.29,5,1.0446611080739197,29039.861969942594,"{""13"": [0.055200184117512756, -0.04693545180828943], ""16"": [1.2190206197866411, 0.39835067626279086], ""19"": [-0.3607041817482074, 0.1648946676740764], ""3"": [0.19996614868963414, -0.6371302981998179], ""30"": [57.92972963358048, 35.39312707236916]}",PASS
TEX,TEX.positive.d050.p+00.single,0.3,5,1.044381899292267,29553.71406501309,"{""13"": [0.04526702424015214, -0.04803552349464084], ""16"": [1.241043505471133, 0.4130203056068701], ""19"": [-0.35996396093663535, 0.1776792636935297], ""3"": [0.16490851318685676, -0.645011919809742], ""30"": [57.16712860474185, 34.92730189995811]}",PASS
TEX,TEX.positive.d050.p+00.single,0.31,5,1.0448575696682392,30057.449642562522,"{""13"": [0.04881773095876459, -0.05405225407494713], ""16"": [1.2591377019805101, 0.4145750033933536], ""19"": [-0.37866367535108286, 0.20813101630253927], ""3"": [0.17056432390917245, -0.6665943338259476], ""30"": [56.39616196089619, 34.456159908774566]}",PASS
TEX,TEX.positive.d050.p+00.single,0.32,5,1.044274688353709,30541.679618963688,"{""13"": [0.05244518880602167, -0.06451928452543242], ""16"": [1.2772815182482053, 0.43400370221529383], ""19"": [-0.3961127893919603, 0.18732219562154637], ""3"": [0.1726655212209972, -0.6797596209013633], ""30"": [55.63329915137663, 33.98916095591221]}",PASS
TEX,TEX.positive.d050.p+00.single,0.33,5,1.0449217905028283,31010.436961302665,"{""13"": [0.07390729356131827, -0.061131357202191504], ""16"": [1.292446600490172, 0.44076390872820964], ""19"": [-0.3906596023747939, 0.18023784458206815], ""3"": [0.17331155413879712, -0.7091183488412863], ""30"": [54.8718295583273, 33.52408932462301]}",PASS
TEX,TEX.positive.d050.p+00.single,0.34,5,1.0445817044400392,31468.97920378143,"{""13"": [0.07503893430074328, -0.05381506910413265], ""16"": [1.2921796221118647, 0.4642775543185378], ""19"": [-0.39802767264042205, 0.20535057533431034], ""3"": [0.1497789129743029, -0.7304887622226327], ""30"": [54.106419870355836, 33.056042979449124]}",PASS
TEX,TEX.positive.d050.p+00.single,0.35,5,1.0447889051774844,31917.439557743495,"{""13"": [0.08133871149233828, -0.05755201356049687], ""16"": [1.3188246218463642, 0.47581706233496857], ""19"": [-0.39038288156585327, 0.23093459259895116], ""3"": [0.14749786131222825, -0.7513005733493726], ""30"": [53.33479762450472, 32.58464343998603]}",PASS
TEX,TEX.positive.d050.p+00.single,0.36,5,1.0443902295768255,32350.475578891237,"{""13"": [0.0751745275865642, -0.07888513263568213], ""16"": [1.3259419088812174, 0.5063265283993182], ""19"": [-0.40873269751733937, 0.2206135845732246], ""3"": [0.1450599229836214, -0.7671917196631414], ""30"": [52.5694475965367, 32.115952046536194]}",PASS
TEX,TEX.positive.d050.p+00.single,0.37,5,1.0450029462148214,32761.828504806384,"{""13"": [0.10107302609564925, -0.06929013272884758], ""16"": [1.3221553310586283, 0.524250233963446], ""19"": [-0.4135634344968855, 0.21238358809359317], ""3"": [0.15246813478551616, -0.7894190999959637], ""30"": [51.821588345926166, 31.658948980964073]}",PASS
TEX,TEX.positive.d050.p+00.single,0.38,5,1.0445240688212618,33174.40280914791,"{""13"": [0.09726951523811236, -0.055276529306460084], ""16"": [1.3113032603372166, 0.5533991806158141], ""19"": [-0.42055129890183524, 0.23781491677209227], ""3"": [0.1261586697849105, -0.7999431832046449], ""30"": [51.05211074704935, 31.18828516079117]}",PASS
TEX,TEX.positive.d050.p+00.single,0.39,5,1.0446592485647637,33575.38791930146,"{""13"": [0.11701415272468386, -0.07080369984618114], ""16"": [1.3311693965343965, 0.5641409153976499], ""19"": [-0.4152192953332809, 0.25027691901715865], ""3"": [0.13572193920532682, -0.8264596545054717], ""30"": [50.28218123211849, 30.717592650833705]}",PASS
TEX,TEX.positive.d050.p+00.single,0.4,5,1.0445053668679374,33960.44552015029,"{""13"": [0.10440442315920809, -0.08532045406268507], ""16"": [1.3100823899847374, 0.5667547701465337], ""19"": [-0.427216554522544, 0.2638090876343272], ""3"": [0.1241415460312698, -0.8264136063000717], ""30"": [49.52417417387294, 30.254270918808643]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.4,5,1.0448044920067212,121154.33496084106,"{""13"": [92.00338547077425, -48.760143178795666], ""16"": [0.5928100970534905, -1.5634070835093772], ""19"": [-1.1729675457431656, 71.74195084795093], ""3"": [-77.6820718833819, -47.60151000975686], ""30"": [-16.025389187875405, 28.345282148892796]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.39,5,1.0441659736389934,120207.04627236802,"{""13"": [93.72810085996892, -49.55432276425137], ""16"": [0.5137781115392238, -1.5453257269007887], ""19"": [-1.2368010407668744, 73.0703907205797], ""3"": [-78.97512683353372, -48.391505205028174], ""30"": [-16.389208687899743, 28.79928371303107]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.38,5,1.044684110534445,119204.01218535904,"{""13"": [95.43428186715822, -50.52090368686675], ""16"": [0.4907954074284717, -1.4964403315718156], ""19"": [-1.2853836622970938, 74.39388722031192], ""3"": [-80.37923304714698, -49.1698474203292], ""30"": [-16.83186946118544, 29.297886947062782]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.37,5,1.0444561500067384,118192.37162195932,"{""13"": [97.09320803568752, -51.461587609177926], ""16"": [0.46477946897545497, -1.4514757289310343], ""19"": [-1.3313243547240718, 75.64078365748621], ""3"": [-81.75406309357841, -49.97171788915703], ""30"": [-17.29518463121454, 29.878879793634166]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.36,5,1.0446109488242243,117152.86199343074,"{""13"": [98.65005303841015, -52.38932027918828], ""16"": [0.5297402755466923, -1.5324925165835972], ""19"": [-1.2799560975597217, 76.9176841660395], ""3"": [-83.24222619490075, -50.82051319532318], ""30"": [-17.670002206808498, 30.38456106898585]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.35,5,1.0437670070995753,116081.12572351699,"{""13"": [100.42586467294075, -53.196925030243364], ""16"": [0.5117160702299235, -1.4817097045565095], ""19"": [-1.3384500036031812, 78.25284487291474], ""3"": [-84.57449382615047, -51.67692028217117], ""30"": [-18.00975114342919, 30.814121240600393]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.34,5,1.0450027783588676,114975.65121980882,"{""13"": [102.13175264043689, -54.133401997719595], ""16"": [0.49998131607881074, -1.4424928729077457], ""19"": [-1.4098676360033362, 79.57006287716092], ""3"": [-85.95382715390116, -52.4302983933152], ""30"": [-18.474476800158335, 31.32165669652698]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.33,5,1.0445189292978476,113853.7579087444,"{""13"": [103.74023865013952, -55.0826486368598], ""16"": [0.4346004334743467, -1.3820088431233915], ""19"": [-1.464145140464908, 80.81490509137329], ""3"": [-87.32999169123586, -53.242866776697305], ""30"": [-18.902883320662333, 31.895060834013073]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.32,5,1.0444977772878064,112702.18346710544,"{""13"": [105.30163929857758, -56.02472053292386], ""16"": [0.47659602758854586, -1.4779246612941481], ""19"": [-1.3788770173217655, 82.09361334254517], ""3"": [-88.84267929075345, -54.07449851117932], ""30"": [-19.264228652505842, 32.49411641316928]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.31,5,1.0439518818282112,111490.0257208163,"{""13"": [107.09843677888013, -56.84918243561343], ""16"": [0.45933833958944026, -1.4798700088662966], ""19"": [-1.4507432245978862, 83.42956213681255], ""3"": [-90.22407076963972, -54.97943419161984], ""30"": [-19.65486929438557, 32.92491212848801]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.3,5,1.0450322812119908,110264.38057257379,"{""13"": [108.77037042033963, -57.79384169011623], ""16"": [0.4552978314735276, -1.388129265541205], ""19"": [-1.5260864019389664, 84.77803115883994], ""3"": [-91.58327041080953, -55.75131183943069], ""30"": [-20.04628860239601, 33.441554393928854]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.29,5,1.0444944592148828,109008.65661930799,"{""13"": [110.38206651851687, -58.73440766230468], ""16"": [0.4229372645323436, -1.3070949282913145], ""19"": [-1.6032258231336791, 86.03733199328227], ""3"": [-92.99138173445762, -56.55103321991077], ""30"": [-20.528269136932, 34.01864164790929]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.28,5,1.0445459782827615,107738.7590318029,"{""13"": [111.93488547844807, -59.690741691441666], ""16"": [0.49876690411492425, -1.4422210451131294], ""19"": [-1.5278530796286212, 87.29392518322243], ""3"": [-94.45540997357907, -57.383557918062664], ""30"": [-20.89177602065464, 34.640477215326634]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.27,5,1.0442299252508178,106381.16699151517,"{""13"": [113.74671335381828, -60.51483861929629], ""16"": [0.44286813597279934, -1.4323579377398084], ""19"": [-1.5625728452551082, 88.61393485537721], ""3"": [-95.85683752428533, -58.32017386829515], ""30"": [-21.286670664281427, 35.1149012805952]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.26,5,1.0449454384793675,105027.82274019101,"{""13"": [115.38574954480428, -61.430220078302696], ""16"": [0.48000207784201854, -1.308178060368453], ""19"": [-1.63580813129517, 89.95275863191922], ""3"": [-97.20238564150964, -59.071999280052246], ""30"": [-21.67523402987568, 35.58911980444828]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.25,5,1.0443555177672954,103640.57915777818,"{""13"": [116.98419184970324, -62.36880727140491], ""16"": [0.4572784063172534, -1.252017542618855], ""19"": [-1.7241736367208966, 91.18483568983913], ""3"": [-98.61668977691227, -59.900049675121096], ""30"": [-22.14113661706314, 36.15114988871807]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.24,5,1.044706832968167,102214.21069536367,"{""13"": [118.6068549356335, -63.30917664042425], ""16"": [0.5137599087768425, -1.3937644690469309], ""19"": [-1.6537963045193573, 92.43554864849546], ""3"": [-100.04460336678528, -60.71297296215221], ""30"": [-22.502551150655666, 36.793211213624645]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.23,5,1.0438294093785192,100710.43729648762,"{""13"": [120.33173101068986, -64.13699825978986], ""16"": [0.4367652151550173, -1.3283507620466977], ""19"": [-1.6680508014935078, 93.7921566769297], ""3"": [-101.46978280993756, -61.654786589583644], ""30"": [-22.904142093786337, 37.24534592280888]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.22,5,1.0445543784655302,99191.73406334713,"{""13"": [121.97398520955939, -65.03366599075665], ""16"": [0.4407909528650787, -1.2044241571022678], ""19"": [-1.720430275282221, 95.16441819020476], ""3"": [-102.78797200705512, -62.42099395048978], ""30"": [-23.300271545417566, 37.73708049360941]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.21,5,1.044257239401296,97626.77754069162,"{""13"": [123.60650628617076, -66.00565761781003], ""16"": [0.41961860784234434, -1.0850266071696024], ""19"": [-1.8329736572806927, 96.37293169814858], ""3"": [-104.19048717801503, -63.22395099298198], ""30"": [-23.77873801353447, 38.3262839440677]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.2,5,1.044726973954712,96015.63973393234,"{""13"": [125.26092569973191, -66.89385687971073], ""16"": [0.4446767549665959, -1.1808454587709423], ""19"": [-1.7568169653672063, 97.6158684863033], ""3"": [-105.64445233364623, -64.04360817952582], ""30"": [-24.102130709145857, 38.96792984758216]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.19,5,1.0441670944331103,94314.47159497965,"{""13"": [126.94956239908613, -67.75907850580587], ""16"": [0.40647495617231777, -1.128533379339049], ""19"": [-1.7791165011951497, 99.0071926736233], ""3"": [-107.08245597051715, -64.9794450262016], ""30"": [-24.558248124732668, 39.45876420251934]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.18,5,1.0444486443034442,92608.0263262961,"{""13"": [128.62953769688693, -68.64503572875323], ""16"": [0.40359989424254, -1.0214991043082222], ""19"": [-1.8552766660029936, 100.31564982014096], ""3"": [-108.40712679165254, -65.7410671017742], ""30"": [-24.924154810254283, 39.96636810791917]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.17,5,1.0444242213966228,90838.46524479763,"{""13"": [130.27255152755598, -69.6165112021526], ""16"": [0.36220278396966826, -0.8982175431832485], ""19"": [-1.9190155300972682, 101.53067249841642], ""3"": [-109.81975664688163, -66.57027150609156], ""30"": [-25.394924444998143, 40.545786604455756]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.16,5,1.0446052027928947,88988.3274954952,"{""13"": [131.95156934168293, -70.52733147844852], ""16"": [0.4067777871728395, -0.968243556102008], ""19"": [-1.9050047650862165, 102.79964068175207], ""3"": [-111.25828048586061, -67.38800296306694], ""30"": [-25.73749702694787, 41.19810464145056]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.15,5,1.0443099450041868,87049.51461617359,"{""13"": [133.65573591811315, -71.38621510856953], ""16"": [0.3645569684447385, -0.9649359389730819], ""19"": [-1.8776171910275847, 104.17888166825256], ""3"": [-112.69032688651495, -68.29763338416292], ""30"": [-26.216646408371385, 41.66781673842175]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.14,5,1.0448484376171525,85104.3818787793,"{""13"": [135.32967124214903, -72.29960277475124], ""16"": [0.3735746992154318, -0.852136940541896], ""19"": [-1.9925229547124998, 105.46147009677826], ""3"": [-114.02870509119255, -69.055211225967], ""30"": [-26.53232672209715, 42.1848823373386]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.13,5,1.0442120923628133,83063.4259979388,"{""13"": [136.9640887102182, -73.21074867801794], ""16"": [0.3077347105479832, -0.7573918928747077], ""19"": [-2.0294825135266965, 106.70619855591987], ""3"": [-115.43605281235939, -69.91543319725567], ""30"": [-26.994350054980764, 42.7625845616752]}",PASS
TEX,TEX.positive.d050.p-03.four,-0.12,5,1.0448709824366602,80952.00085423226,"{""13"": [138.64185691656184, -74.10410346251118], ""16"": [0.3404207242739499, -0.7940608620309204], ""19"": [-2.0692220790859213, 108.00314265415416], ""3"": [-116.8517859117987, -70.71920425826953], ""30"": [-27.3785155602122, 43.42352089133538]}",PASS
