scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
cleanStatic,calibration,67,66.99065572,8,13,,,,,,,dense_nf,187,-4.1741943359375
cleanStatic,calibration,67,66.99648408,9,19,1674662102,1675162102,47.59902362823486,0.9792266845703125,5545390.468333999,4538405.442202713,active_adaptive,3,1.5815258148375013
cleanStatic,calibration,67,66.99648408,9,19,1674662102,1675162102,47.59902362823486,0.9792266845703125,5545390.468333999,4538405.442202713,active_adaptive,5,0.018314778882462156
cleanStatic,calibration,67,66.99648408,9,19,1674662102,1675162102,47.59902362823486,0.9792266845703125,5545390.468333999,4538405.442202713,active_adaptive,9,-1.7852780653738316
cleanStatic,calibration,67,66.99648408,9,19,1674662102,1675162102,47.59902362823486,0.9792266845703125,5545390.468333999,4538405.442202713,active_adaptive,16,-3.125562150121189
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,active_magnitude,3,2.394216435505614
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,active_magnitude,5,2.1687975296050213
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,active_magnitude,9,1.7806189740973193
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,active_no_context,9,-1.7852780653738316
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,active_context,9,-2.675399581151744
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,learned_fixed,3,1.5815258148375013
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,learned_fixed,5,0.018314778882462156
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,learned_fixed,9,-1.7852780653738316
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,learned_fixed,16,-3.125562150121189
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,uniform_fixed,3,2.676632546445448
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,uniform_fixed,5,1.8145771986877706
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,uniform_fixed,9,0.08899652736613323
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,uniform_fixed,16,-2.8203694132887573
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,random_fixed,3,-2.1811150808531177
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,random_fixed,5,-3.85778677975472
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,random_fixed,9,-3.870797068890074
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,random_fixed,16,-4.771285722761907
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,epl_3,3,-4.688090169138992
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,fixed_delay_9,9,-4.9317473623088235
cleanStatic,calibration,67,66.99648408,9,19,,,,,,,dense_nf,187,-4.392836570739746
cleanStatic,calibration,67,66.99062004,10,23,1674515501,1675015501,51.42965526580811,0.9928840100765228,5565368.373118,6550776.710323536,active_adaptive,3,3.672800802862912
cleanStatic,calibration,67,66.99062004,10,23,1674515501,1675015501,51.42965526580811,0.9928840100765228,5565368.373118,6550776.710323536,active_adaptive,5,1.818935376584863
cleanStatic,calibration,67,66.99062004,10,23,1674515501,1675015501,51.42965526580811,0.9928840100765228,5565368.373118,6550776.710323536,active_adaptive,9,-0.44083873865046
cleanStatic,calibration,67,66.99062004,10,23,1674515501,1675015501,51.42965526580811,0.9928840100765228,5565368.373118,6550776.710323536,active_adaptive,16,-2.1212698406226362
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,active_magnitude,3,2.5869069648916025
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,active_magnitude,5,2.388579004932922
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,active_magnitude,9,1.9981960285818248
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,active_no_context,9,-0.44083873865046
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,active_context,9,-1.1783388364026575
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,learned_fixed,3,3.672800802862912
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,learned_fixed,5,1.818935376584863
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,learned_fixed,9,-0.44083873865046
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,learned_fixed,16,-2.119827224702804
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,uniform_fixed,3,4.983893407904428
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,uniform_fixed,5,3.4615343055725254
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,uniform_fixed,9,0.9721877064482345
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,uniform_fixed,16,-2.2952799427310033
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,random_fixed,3,-2.0951886158830986
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,random_fixed,5,-3.708924843618621
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,random_fixed,9,-3.824300016032872
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,random_fixed,16,-4.681836991815668
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,epl_3,3,-4.657485670623449
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,fixed_delay_9,9,-4.943879464125388
cleanStatic,calibration,67,66.99062004,10,23,,,,,,,dense_nf,187,-4.063511371612549
cleanStatic,calibration,69,68.995326,0,16,1724633150,1725133150,48.817681312561035,0.9792697876691818,5584206.780929999,4874387.844936115,active_adaptive,3,3.87021626169058
cleanStatic,calibration,69,68.995326,0,16,1724633150,1725133150,48.817681312561035,0.9792697876691818,5584206.780929999,4874387.844936115,active_adaptive,5,1.8445768916117502
cleanStatic,calibration,69,68.995326,0,16,1724633150,1725133150,48.817681312561035,0.9792697876691818,5584206.780929999,4874387.844936115,active_adaptive,9,-0.40252939000445126
cleanStatic,calibration,69,68.995326,0,16,1724633150,1725133150,48.817681312561035,0.9792697876691818,5584206.780929999,4874387.844936115,active_adaptive,16,-2.085860119465287
cleanStatic,calibration,69,68.995326,0,16,,,,,,,active_magnitude,3,2.4535383562525053
cleanStatic,calibration,69,68.995326,0,16,,,,,,,active_magnitude,5,2.2444916881124177
cleanStatic,calibration,69,68.995326,0,16,,,,,,,active_magnitude,9,1.8664709051232515
cleanStatic,calibration,69,68.995326,0,16,,,,,,,active_no_context,9,-0.40252939000445126
cleanStatic,calibration,69,68.995326,0,16,,,,,,,active_context,9,-1.8131264254420567
cleanStatic,calibration,69,68.995326,0,16,,,,,,,learned_fixed,3,3.87021626169058
cleanStatic,calibration,69,68.995326,0,16,,,,,,,learned_fixed,5,1.8445768916117502
cleanStatic,calibration,69,68.995326,0,16,,,,,,,learned_fixed,9,-0.40252939000445126
cleanStatic,calibration,69,68.995326,0,16,,,,,,,learned_fixed,16,-2.085860119465287
cleanStatic,calibration,69,68.995326,0,16,,,,,,,uniform_fixed,3,3.8228248282880926
cleanStatic,calibration,69,68.995326,0,16,,,,,,,uniform_fixed,5,3.1590616746456215
cleanStatic,calibration,69,68.995326,0,16,,,,,,,uniform_fixed,9,0.970780752096132
cleanStatic,calibration,69,68.995326,0,16,,,,,,,uniform_fixed,16,-2.278711754592224
cleanStatic,calibration,69,68.995326,0,16,,,,,,,random_fixed,3,-2.131456686749855
cleanStatic,calibration,69,68.995326,0,16,,,,,,,random_fixed,5,-3.658283359245624
cleanStatic,calibration,69,68.995326,0,16,,,,,,,random_fixed,9,-3.7068068774869025
cleanStatic,calibration,69,68.995326,0,16,,,,,,,random_fixed,16,-4.643103526090433
cleanStatic,calibration,69,68.995326,0,16,,,,,,,epl_3,3,-4.598571266014147
cleanStatic,calibration,69,68.995326,0,16,,,,,,,fixed_delay_9,9,-4.9476309901690625
cleanStatic,calibration,69,68.995326,0,16,,,,,,,dense_nf,187,-3.959784984588623
cleanStatic,calibration,69,69.00153592,2,3,1724788398,1725288398,50.840260887145995,0.983869406580925,5569479.2170359995,5919250.204934481,active_adaptive,3,2.0345773229601356
cleanStatic,calibration,69,69.00153592,2,3,1724788398,1725288398,50.840260887145995,0.983869406580925,5569479.2170359995,5919250.204934481,active_adaptive,5,0.4558797548602172
cleanStatic,calibration,69,69.00153592,2,3,1724788398,1725288398,50.840260887145995,0.983869406580925,5569479.2170359995,5919250.204934481,active_adaptive,9,-1.389109186251272
cleanStatic,calibration,69,69.00153592,2,3,1724788398,1725288398,50.840260887145995,0.983869406580925,5569479.2170359995,5919250.204934481,active_adaptive,16,-2.767226930321275
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,active_magnitude,3,2.4929251804989776
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,active_magnitude,5,2.294768235063925
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,active_magnitude,9,1.918488225451872
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,active_no_context,9,-1.389109186251272
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,active_context,9,-1.712119548764294
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,learned_fixed,3,2.0345773229601356
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,learned_fixed,5,0.4558797548602172
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,learned_fixed,9,-1.389109186251272
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,learned_fixed,16,-2.766702954149052
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,uniform_fixed,3,4.1498279869165335
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,uniform_fixed,5,2.761570097076904
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,uniform_fixed,9,0.62651992357613
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,uniform_fixed,16,-2.4777378019804814
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,random_fixed,3,-2.1657766453803533
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,random_fixed,5,-3.843290051015598
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,random_fixed,9,-3.8633545251604113
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,random_fixed,16,-4.715461039500612
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,epl_3,3,-4.679751190955375
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,fixed_delay_9,9,-4.947682430096701
cleanStatic,calibration,69,69.00153592,2,3,,,,,,,dense_nf,187,-4.148906230926514
cleanStatic,calibration,69,68.99437564,3,20,1724609391,1725109391,42.40220355987549,0.9338808506727219,5586883.625892,2371794.239396058,active_adaptive,3,1.0732778516240318
cleanStatic,calibration,69,68.99437564,3,20,1724609391,1725109391,42.40220355987549,0.9338808506727219,5586883.625892,2371794.239396058,active_adaptive,5,-0.2996988710634049
cleanStatic,calibration,69,68.99437564,3,20,1724609391,1725109391,42.40220355987549,0.9338808506727219,5586883.625892,2371794.239396058,active_adaptive,9,-1.9727419798787962
cleanStatic,calibration,69,68.99437564,3,20,1724609391,1725109391,42.40220355987549,0.9338808506727219,5586883.625892,2371794.239396058,active_adaptive,16,-3.1300501311819726
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,active_magnitude,3,2.272507047545892
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,active_magnitude,5,2.088286099259358
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,active_magnitude,9,1.7048908665509819
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,active_no_context,9,-1.9727419798787962
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,active_context,9,-1.8651370220198855
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,learned_fixed,3,1.0732778516240318
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,learned_fixed,5,-0.2996988710634049
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,learned_fixed,9,-1.9727419798787962
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,learned_fixed,16,-3.1300501311819726
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,uniform_fixed,3,2.406707209509322
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,uniform_fixed,5,1.7072416670699853
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,uniform_fixed,9,-0.09406684932829545
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,uniform_fixed,16,-2.904366782733547
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,random_fixed,3,-2.093448205528714
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,random_fixed,5,-3.5803798684289903
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,random_fixed,9,-3.573965143570077
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,random_fixed,16,-4.559882807727672
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,epl_3,3,-4.731393674887165
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,fixed_delay_9,9,-5.090507291637374
cleanStatic,calibration,69,68.99437564,3,20,,,,,,,dense_nf,187,-4.243860244750977
cleanStatic,calibration,69,69.18468908,4,30,1729367227,1729867227,41.140598678588866,0.8819606602191925,5555547.973768,2112292.6270640874,active_adaptive,3,0.8153504152394273
cleanStatic,calibration,69,69.18468908,4,30,1729367227,1729867227,41.140598678588866,0.8819606602191925,5555547.973768,2112292.6270640874,active_adaptive,5,-0.6828447527967899
cleanStatic,calibration,69,69.18468908,4,30,1729367227,1729867227,41.140598678588866,0.8819606602191925,5555547.973768,2112292.6270640874,active_adaptive,9,-2.296605043565579
cleanStatic,calibration,69,69.18468908,4,30,1729367227,1729867227,41.140598678588866,0.8819606602191925,5555547.973768,2112292.6270640874,active_adaptive,16,-3.3634269840566215
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,active_magnitude,3,2.111741287131881
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,active_magnitude,5,1.9174696635715995
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,active_magnitude,9,1.598447973955225
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,active_no_context,9,-2.296605043565579
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,active_context,9,-0.8619184110695893
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,learned_fixed,3,0.8153504152394273
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,learned_fixed,5,-0.6828447527967899
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,learned_fixed,9,-2.296605043565579
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,learned_fixed,16,-3.3633524682565996
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,uniform_fixed,3,2.642663433641451
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,uniform_fixed,5,2.959216701628832
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,uniform_fixed,9,0.8594278268061369
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,uniform_fixed,16,-2.371898000491721
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,random_fixed,3,-1.9365745013962767
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,random_fixed,5,-3.510571054205009
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,random_fixed,9,-3.629829498270278
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,random_fixed,16,-4.640402814376413
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,epl_3,3,-4.713477791392258
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,fixed_delay_9,9,-5.149143488607064
cleanStatic,calibration,69,69.18468908,4,30,,,,,,,dense_nf,187,-4.191051959991455
cleanStatic,calibration,69,68.99066484,5,6,1724516621,1725016621,47.56324768066406,0.9807680994272232,5587614.175902,4665763.487612971,active_adaptive,3,2.1086487184322222
cleanStatic,calibration,69,68.99066484,5,6,1724516621,1725016621,47.56324768066406,0.9807680994272232,5587614.175902,4665763.487612971,active_adaptive,5,0.5310295758702228
cleanStatic,calibration,69,68.99066484,5,6,1724516621,1725016621,47.56324768066406,0.9807680994272232,5587614.175902,4665763.487612971,active_adaptive,9,-1.3513991294372398
cleanStatic,calibration,69,68.99066484,5,6,1724516621,1725016621,47.56324768066406,0.9807680994272232,5587614.175902,4665763.487612971,active_adaptive,16,-2.7442464897961303
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,active_magnitude,3,2.4492668356435288
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,active_magnitude,5,2.2474051361773077
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,active_magnitude,9,1.868821295244233
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,active_no_context,9,-1.3513991294372398
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,active_context,9,-2.903631533912932
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,learned_fixed,3,2.1086487184322222
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,learned_fixed,5,0.5310295758702228
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,learned_fixed,9,-1.3513991294372398
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,learned_fixed,16,-2.7442464897961303
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,uniform_fixed,3,2.7470785010470458
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,uniform_fixed,5,1.8595388049174155
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,uniform_fixed,9,0.0017186135411679298
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,uniform_fixed,16,-2.8768725128251407
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,random_fixed,3,-2.308772900304527
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,random_fixed,5,-3.9763539444354477
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,random_fixed,9,-4.0292957300651695
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,random_fixed,16,-4.927797765502036
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,epl_3,3,-4.722836007396513
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,fixed_delay_9,9,-5.005067261410967
cleanStatic,calibration,69,68.99066484,5,6,,,,,,,dense_nf,187,-4.487707614898682
cleanStatic,calibration,69,68.9901764,6,7,1724504410,1725004410,47.243421936035155,0.9794479876756668,5587722.535081999,4781266.450411683,active_adaptive,3,3.5337540442028703
cleanStatic,calibration,69,68.9901764,6,7,1724504410,1725004410,47.243421936035155,0.9794479876756668,5587722.535081999,4781266.450411683,active_adaptive,5,1.4155443714165132
cleanStatic,calibration,69,68.9901764,6,7,1724504410,1725004410,47.243421936035155,0.9794479876756668,5587722.535081999,4781266.450411683,active_adaptive,9,-0.8984608014805237
cleanStatic,calibration,69,68.9901764,6,7,1724504410,1725004410,47.243421936035155,0.9794479876756668,5587722.535081999,4781266.450411683,active_adaptive,16,-2.7080759199637168
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,active_magnitude,3,2.3472940141058465
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,active_magnitude,5,2.0921240738202522
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,active_magnitude,9,1.7020164116063303
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,active_no_context,9,-0.8984608014805237
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,active_context,9,-2.613589076370834
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,learned_fixed,3,3.5337540442028703
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,learned_fixed,5,1.4155443714165132
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,learned_fixed,9,-0.8984608014805237
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,learned_fixed,16,-2.6231731601998973
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,uniform_fixed,3,2.867601408979892
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,uniform_fixed,5,1.9656205616755849
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,uniform_fixed,9,0.10932019013441291
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,uniform_fixed,16,-2.7818313434056936
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,random_fixed,3,-2.3577939088945423
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,random_fixed,5,-4.0352462949961
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,random_fixed,9,-3.9575494210253885
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,random_fixed,16,-4.847027065362008
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,epl_3,3,-4.619475889987644
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,fixed_delay_9,9,-4.909600624020712
cleanStatic,calibration,69,68.9901764,6,7,,,,,,,dense_nf,187,-4.442051410675049
cleanStatic,calibration,69,68.9903682,7,10,1724509205,1725009205,42.22646160125733,0.952172064781189,5588283.767902,2301539.5963575477,active_adaptive,3,3.765800291464957
cleanStatic,calibration,69,68.9903682,7,10,1724509205,1725009205,42.22646160125733,0.952172064781189,5588283.767902,2301539.5963575477,active_adaptive,5,1.789364839903373
cleanStatic,calibration,69,68.9903682,7,10,1724509205,1725009205,42.22646160125733,0.952172064781189,5588283.767902,2301539.5963575477,active_adaptive,9,-0.5441751830654175
cleanStatic,calibration,69,68.9903682,7,10,1724509205,1725009205,42.22646160125733,0.952172064781189,5588283.767902,2301539.5963575477,active_adaptive,16,-2.188168820990095
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,active_magnitude,3,2.392203208278966
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,active_magnitude,5,2.1719915607304388
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,active_magnitude,9,1.8299646016260394
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,active_no_context,9,-0.5441751830654175
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,active_context,9,-2.222283900045128
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,learned_fixed,3,3.765800291464957
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,learned_fixed,5,1.789364839903373
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,learned_fixed,9,-0.5441751830654175
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,learned_fixed,16,-2.1871421349667353
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,uniform_fixed,3,2.3523923351429397
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,uniform_fixed,5,2.12301133555285
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,uniform_fixed,9,0.09215494254354893
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,uniform_fixed,16,-2.8435949221910204
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,random_fixed,3,-2.2015285253522654
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,random_fixed,5,-3.8083480800995106
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,random_fixed,9,-3.836775775037056
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,random_fixed,16,-4.761146904950165
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,epl_3,3,-4.678721160552543
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,fixed_delay_9,9,-5.007329264781807
cleanStatic,calibration,69,68.9903682,7,10,,,,,,,dense_nf,187,-4.3514227867126465
cleanStatic,calibration,69,68.9916534,8,13,1724541335,1725041335,49.879188537597656,0.9876981019973755,5581660.593918,6231996.773920654,active_adaptive,3,3.129827992728965
cleanStatic,calibration,69,68.9916534,8,13,1724541335,1725041335,49.879188537597656,0.9876981019973755,5581660.593918,6231996.773920654,active_adaptive,5,1.3833110412436405
cleanStatic,calibration,69,68.9916534,8,13,1724541335,1725041335,49.879188537597656,0.9876981019973755,5581660.593918,6231996.773920654,active_adaptive,9,-0.6418353297070103
cleanStatic,calibration,69,68.9916534,8,13,1724541335,1725041335,49.879188537597656,0.9876981019973755,5581660.593918,6231996.773920654,active_adaptive,16,-2.2710741794267393
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,active_magnitude,3,2.7733296284076396
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,active_magnitude,5,2.515574199308651
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,active_magnitude,9,2.053789897935746
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,active_no_context,9,-0.6418353297070103
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,active_context,9,-1.7211674243584494
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,learned_fixed,3,3.129827992728965
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,learned_fixed,5,1.3833110412436405
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,learned_fixed,9,-0.6418353297070103
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,learned_fixed,16,-2.2700935175141415
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,uniform_fixed,3,4.143243448874483
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,uniform_fixed,5,3.101236867879101
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,uniform_fixed,9,0.7770944907005924
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,uniform_fixed,16,-2.434069378007454
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,random_fixed,3,-2.1469061867903885
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,random_fixed,5,-3.7049847027868084
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,random_fixed,9,-3.8269007167484514
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,random_fixed,16,-4.712235753756057
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,epl_3,3,-4.723932959111849
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,fixed_delay_9,9,-5.011839125754279
cleanStatic,calibration,69,68.9916534,8,13,,,,,,,dense_nf,187,-4.095652103424072
cleanStatic,calibration,69,69.00748076,9,19,1724937019,1725437019,48.03677482604981,0.9795190513134002,5574119.564188001,4332176.306490112,active_adaptive,3,3.3353613784037446
cleanStatic,calibration,69,69.00748076,9,19,1724937019,1725437019,48.03677482604981,0.9795190513134002,5574119.564188001,4332176.306490112,active_adaptive,5,1.6576029635184812
cleanStatic,calibration,69,69.00748076,9,19,1724937019,1725437019,48.03677482604981,0.9795190513134002,5574119.564188001,4332176.306490112,active_adaptive,9,-0.47875770027219705
cleanStatic,calibration,69,69.00748076,9,19,1724937019,1725437019,48.03677482604981,0.9795190513134002,5574119.564188001,4332176.306490112,active_adaptive,16,-2.094115162542169
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,active_magnitude,3,2.643734179318829
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,active_magnitude,5,2.4254119241021685
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,active_magnitude,9,2.0273434753694466
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,active_no_context,9,-0.47875770027219705
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,active_context,9,-1.0478995373368578
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,learned_fixed,3,3.3353613784037446
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,learned_fixed,5,1.6576029635184812
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,learned_fixed,9,-0.47875770027219705
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,learned_fixed,16,-2.0927741782358744
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,uniform_fixed,3,3.829960277290194
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,uniform_fixed,5,3.415201905606814
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,uniform_fixed,9,0.9599131419505371
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,uniform_fixed,16,-2.3310408796174147
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,random_fixed,3,-1.893806012403494
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,random_fixed,5,-3.610701099573536
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,random_fixed,9,-3.687634949690973
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,random_fixed,16,-4.582792805367128
cleanStatic,calibration,69,69.00748076,9,19,,,,,,,epl_3,3,-4.673367634670753
