scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,learned_fixed,16,-2.1523284880741915
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,uniform_fixed,3,3.0247917925484415
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,uniform_fixed,5,2.4690658003908497
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,uniform_fixed,9,0.32784101084522554
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,uniform_fixed,16,-2.6568255498821927
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,random_fixed,3,-1.8118538674695985
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,random_fixed,5,-3.6590166338908277
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,random_fixed,9,-3.5539021961953736
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,random_fixed,16,-4.448833535855819
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,epl_3,3,-4.646318807503287
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,fixed_delay_9,9,-4.6190028199241375
ds3,established_pull_off,434,433.99043584,0,23,,,,,,,dense_nf,187,-3.8762035369873047
ds3,established_pull_off,434,433.99092996,1,10,10849523249,10850023249,39.97548561096191,0.8749456226825714,922189.3994199999,952921.2721710305,active_adaptive,3,3.2594304722675758
ds3,established_pull_off,434,433.99092996,1,10,10849523249,10850023249,39.97548561096191,0.8749456226825714,922189.3994199999,952921.2721710305,active_adaptive,5,1.953982916441473
ds3,established_pull_off,434,433.99092996,1,10,10849523249,10850023249,39.97548561096191,0.8749456226825714,922189.3994199999,952921.2721710305,active_adaptive,9,0.061767664621759186
ds3,established_pull_off,434,433.99092996,1,10,10849523249,10850023249,39.97548561096191,0.8749456226825714,922189.3994199999,952921.2721710305,active_adaptive,16,-1.4257993591980922
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,active_magnitude,3,2.308905419707235
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,active_magnitude,5,2.1744653152692406
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,active_magnitude,9,1.7571201270163241
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,active_no_context,9,0.061767664621759186
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,active_context,9,-0.06568452204573788
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,learned_fixed,3,3.2594304722675758
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,learned_fixed,5,1.953982916441473
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,learned_fixed,9,0.08473404335674999
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,learned_fixed,16,-1.5618458535196078
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,uniform_fixed,3,3.6835970225834074
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,uniform_fixed,5,2.873077601510084
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,uniform_fixed,9,0.6923253814334409
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,uniform_fixed,16,-2.3946334468213344
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,random_fixed,3,-2.1369490577765737
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,random_fixed,5,-3.813934282817459
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,random_fixed,9,-3.518233699876058
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,random_fixed,16,-4.3056325240941264
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,epl_3,3,-4.247616015976855
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,fixed_delay_9,9,-4.753257626140712
ds3,established_pull_off,434,433.99092996,1,10,,,,,,,dense_nf,187,-3.9615638256073
ds3,established_pull_off,434,434.00807464,2,3,10849951866,10850451866,48.10823020935059,0.9825685858726502,924769.92493,2263537.9235926657,active_adaptive,3,3.5904632447597393
ds3,established_pull_off,434,434.00807464,2,3,10849951866,10850451866,48.10823020935059,0.9825685858726502,924769.92493,2263537.9235926657,active_adaptive,5,1.810213332021658
ds3,established_pull_off,434,434.00807464,2,3,10849951866,10850451866,48.10823020935059,0.9825685858726502,924769.92493,2263537.9235926657,active_adaptive,9,-0.36021330417095576
ds3,established_pull_off,434,434.00807464,2,3,10849951866,10850451866,48.10823020935059,0.9825685858726502,924769.92493,2263537.9235926657,active_adaptive,16,-1.898993202881468
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,active_magnitude,3,2.2344561231168822
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,active_magnitude,5,2.161687141701144
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,active_magnitude,9,1.8218841256411515
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,active_no_context,9,-0.36021330417095576
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,active_context,9,-1.544499980893195
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,learned_fixed,3,3.5904632447597393
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,learned_fixed,5,1.810213332021658
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,learned_fixed,9,-0.34387484000231683
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,learned_fixed,16,-2.0466984079050783
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,uniform_fixed,3,3.763258907933173
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,uniform_fixed,5,3.431147140744612
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,uniform_fixed,9,1.101034462954216
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,uniform_fixed,16,-2.2143551352211186
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,random_fixed,3,-2.030899186418037
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,random_fixed,5,-3.6495609379504237
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,random_fixed,9,-3.6250049822621113
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,random_fixed,16,-4.47788683322478
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,epl_3,3,-4.701793453802453
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,fixed_delay_9,9,-4.795154576150112
ds3,established_pull_off,434,434.00807464,2,3,,,,,,,dense_nf,187,-3.681037425994873
ds3,established_pull_off,434,434.00757316,3,19,10849939329,10850439329,46.538044166564944,0.9710845351219177,924482.6294599999,1859536.3953359097,active_adaptive,3,3.46051345166221
ds3,established_pull_off,434,434.00757316,3,19,10849939329,10850439329,46.538044166564944,0.9710845351219177,924482.6294599999,1859536.3953359097,active_adaptive,5,1.6776310138225032
ds3,established_pull_off,434,434.00757316,3,19,10849939329,10850439329,46.538044166564944,0.9710845351219177,924482.6294599999,1859536.3953359097,active_adaptive,9,-0.5405196999558259
ds3,established_pull_off,434,434.00757316,3,19,10849939329,10850439329,46.538044166564944,0.9710845351219177,924482.6294599999,1859536.3953359097,active_adaptive,16,-2.2980433551121804
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,active_magnitude,3,2.2795229287597176
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,active_magnitude,5,2.105951529911247
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,active_magnitude,9,1.7698036453651662
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,active_no_context,9,-0.5405196999558259
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,active_context,9,-1.9389479197353847
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,learned_fixed,3,3.46051345166221
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,learned_fixed,5,1.6776310138225032
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,learned_fixed,9,-0.5405196999558259
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,learned_fixed,16,-2.2980433551121804
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,uniform_fixed,3,2.7762136360765814
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,uniform_fixed,5,3.1223774626328535
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,uniform_fixed,9,1.045409188239115
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,uniform_fixed,16,-2.2485717169852255
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,random_fixed,3,-1.977657100109606
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,random_fixed,5,-3.415488425813855
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,random_fixed,9,-3.404049431134327
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,random_fixed,16,-4.261781503369036
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,epl_3,3,-4.582265392826359
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,fixed_delay_9,9,-4.623076241455231
ds3,established_pull_off,434,434.00757316,3,19,,,,,,,dense_nf,187,-3.41021990776062
ds3,established_pull_off,434,433.99042748,4,7,10849510687,10850010687,44.04672832489014,0.9606039315462113,922206.7135480002,1690502.3197472438,active_adaptive,3,2.1793480277818973
ds3,established_pull_off,434,433.99042748,4,7,10849510687,10850010687,44.04672832489014,0.9606039315462113,922206.7135480002,1690502.3197472438,active_adaptive,5,0.24887420073839994
ds3,established_pull_off,434,433.99042748,4,7,10849510687,10850010687,44.04672832489014,0.9606039315462113,922206.7135480002,1690502.3197472438,active_adaptive,9,-1.697332112183448
ds3,established_pull_off,434,433.99042748,4,7,10849510687,10850010687,44.04672832489014,0.9606039315462113,922206.7135480002,1690502.3197472438,active_adaptive,16,-3.241111053150837
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,active_magnitude,3,1.8895724381766816
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,active_magnitude,5,1.7072631024028215
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,active_magnitude,9,1.3656148820064047
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,active_no_context,9,-1.697332112183448
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,active_context,9,-3.928929031003329
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,learned_fixed,3,2.1793480277818973
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,learned_fixed,5,0.24887420073839994
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,learned_fixed,9,-1.6697497636408576
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,learned_fixed,16,-3.2116335594559744
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,uniform_fixed,3,0.662257508479203
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,uniform_fixed,5,0.30060490014909824
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,uniform_fixed,9,-1.0086928526520256
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,uniform_fixed,16,-3.4370010607716863
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,random_fixed,3,-2.1875633814555138
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,random_fixed,5,-3.7602471770670753
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,random_fixed,9,-3.8576931432918453
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,random_fixed,16,-4.641296130243556
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,epl_3,3,-4.54352408050067
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,fixed_delay_9,9,-4.57201384993565
ds3,established_pull_off,434,433.99042748,4,7,,,,,,,dense_nf,187,-4.399149417877197
ds3,established_pull_off,434,433.99050116,5,6,10849512529,10850012529,45.85458698272705,0.9816570580005646,922304.1384139999,1812730.9286477405,active_adaptive,3,0.7962088404732706
ds3,established_pull_off,434,433.99050116,5,6,10849512529,10850012529,45.85458698272705,0.9816570580005646,922304.1384139999,1812730.9286477405,active_adaptive,5,-0.6931639943309061
ds3,established_pull_off,434,433.99050116,5,6,10849512529,10850012529,45.85458698272705,0.9816570580005646,922304.1384139999,1812730.9286477405,active_adaptive,9,-2.3334377204327237
ds3,established_pull_off,434,433.99050116,5,6,10849512529,10850012529,45.85458698272705,0.9816570580005646,922304.1384139999,1812730.9286477405,active_adaptive,16,-3.452172069551609
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,active_magnitude,3,2.1802573253785904
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,active_magnitude,5,1.9627241221661726
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,active_magnitude,9,1.579547271038675
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,active_no_context,9,-2.3334377204327237
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,active_context,9,-2.7662326435166853
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,learned_fixed,3,0.7962088404732706
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,learned_fixed,5,-0.6931639943309061
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,learned_fixed,9,-2.3334377204327237
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,learned_fixed,16,-3.452172069551609
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,uniform_fixed,3,0.6305252004803542
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,uniform_fixed,5,1.0976874908505272
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,uniform_fixed,9,-0.38880348333540354
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,uniform_fixed,16,-3.0647582433383933
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,random_fixed,3,-2.0730724611737466
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,random_fixed,5,-3.7991160686497247
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,random_fixed,9,-3.584566393037532
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,random_fixed,16,-4.516759811649347
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,epl_3,3,-4.570772812505254
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,fixed_delay_9,9,-4.442794191525816
ds3,established_pull_off,434,433.99050116,5,6,,,,,,,dense_nf,187,-4.136061668395996
ds3,established_pull_off,434,434.86414568,6,30,10871353642,10871853642,38.48298931121826,0.8676506727933884,922229.3167920001,877325.4903312863,active_adaptive,3,1.0379250931890216
ds3,established_pull_off,434,434.86414568,6,30,10871353642,10871853642,38.48298931121826,0.8676506727933884,922229.3167920001,877325.4903312863,active_adaptive,5,-0.37037755245757287
ds3,established_pull_off,434,434.86414568,6,30,10871353642,10871853642,38.48298931121826,0.8676506727933884,922229.3167920001,877325.4903312863,active_adaptive,9,-2.0282678352263144
ds3,established_pull_off,434,434.86414568,6,30,10871353642,10871853642,38.48298931121826,0.8676506727933884,922229.3167920001,877325.4903312863,active_adaptive,16,-3.3019242167757237
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,active_magnitude,3,1.973668644533765
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,active_magnitude,5,1.714397713389974
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,active_magnitude,9,1.40324719852574
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,active_no_context,9,-2.0282678352263144
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,active_context,9,-3.955199917224777
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,learned_fixed,3,1.0379250931890216
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,learned_fixed,5,-0.37037755245757287
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,learned_fixed,9,-2.0282678352263144
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,learned_fixed,16,-3.3029901029220987
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,uniform_fixed,3,3.733231908947733
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,uniform_fixed,5,2.1492754575224913
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,uniform_fixed,9,0.3236162250326609
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,uniform_fixed,16,-2.566637245942808
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,random_fixed,3,-2.481427138853632
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,random_fixed,5,-3.399267864400984
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,random_fixed,9,-3.5093444213195015
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,random_fixed,16,-4.458339890819471
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,epl_3,3,-4.709022031058232
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,fixed_delay_9,9,-4.789916044104321
ds3,established_pull_off,434,434.86414568,6,30,,,,,,,dense_nf,187,-3.5770277976989746
ds3,established_pull_off,434,433.99067116,7,16,10849516779,10850016779,47.50035057067871,0.9729981273412704,922440.6926280002,1976828.9077427764,active_adaptive,3,1.534930292650533
ds3,established_pull_off,434,433.99067116,7,16,10849516779,10850016779,47.50035057067871,0.9729981273412704,922440.6926280002,1976828.9077427764,active_adaptive,5,0.027792822059828203
ds3,established_pull_off,434,433.99067116,7,16,10849516779,10850016779,47.50035057067871,0.9729981273412704,922440.6926280002,1976828.9077427764,active_adaptive,9,-1.74674660965325
ds3,established_pull_off,434,433.99067116,7,16,10849516779,10850016779,47.50035057067871,0.9729981273412704,922440.6926280002,1976828.9077427764,active_adaptive,16,-2.951203031957519
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,active_magnitude,3,2.315624490336635
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,active_magnitude,5,2.1283697252302316
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,active_magnitude,9,1.7402481257445064
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,active_no_context,9,-1.74674660965325
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,active_context,9,-1.1801544413122187
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,learned_fixed,3,1.534930292650533
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,learned_fixed,5,0.027792822059828203
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,learned_fixed,9,-1.74674660965325
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,learned_fixed,16,-2.951203031957519
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,uniform_fixed,3,1.8977750756079919
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,uniform_fixed,5,2.3007314981314053
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,uniform_fixed,9,0.3320451968797991
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,uniform_fixed,16,-2.675697119402272
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,random_fixed,3,-1.9814323388205546
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,random_fixed,5,-3.7381514390821677
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,random_fixed,9,-3.7067769328392046
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,random_fixed,16,-4.510856182546842
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,epl_3,3,-4.629736699832152
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,fixed_delay_9,9,-4.626831172309023
ds3,established_pull_off,434,433.99067116,7,16,,,,,,,dense_nf,187,-3.904494524002075
ds3,established_pull_off,434,433.9909312,8,13,10849523280,10850023280,48.52933483123779,0.9817790597677231,922202.9157880001,2461591.2320865006,active_adaptive,3,1.087685564034323
ds3,established_pull_off,434,433.9909312,8,13,10849523280,10850023280,48.52933483123779,0.9817790597677231,922202.9157880001,2461591.2320865006,active_adaptive,5,-0.3016602847863055
ds3,established_pull_off,434,433.9909312,8,13,10849523280,10850023280,48.52933483123779,0.9817790597677231,922202.9157880001,2461591.2320865006,active_adaptive,9,-1.9954544573031692
ds3,established_pull_off,434,433.9909312,8,13,10849523280,10850023280,48.52933483123779,0.9817790597677231,922202.9157880001,2461591.2320865006,active_adaptive,16,-3.149283210436788
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,active_magnitude,3,2.126552403180243
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,active_magnitude,5,1.94942536603025
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,active_magnitude,9,1.5891610260989926
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,active_no_context,9,-1.9954544573031692
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,active_context,9,-1.6229568644288639
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,learned_fixed,3,1.087685564034323
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,learned_fixed,5,-0.3016602847863055
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,learned_fixed,9,-1.9954544573031692
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,learned_fixed,16,-3.149283210436788
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,uniform_fixed,3,1.598530187225789
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,uniform_fixed,5,1.5069809825737335
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,uniform_fixed,9,-0.12523243763227873
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,uniform_fixed,16,-2.8953608281942853
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,random_fixed,3,-1.6629744501528252
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,random_fixed,5,-3.49202481464537
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,random_fixed,9,-3.4488646179960494
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,random_fixed,16,-4.416348391366844
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,epl_3,3,-4.5805039168438375
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,fixed_delay_9,9,-4.599738428636609
ds3,established_pull_off,434,433.9909312,8,13,,,,,,,dense_nf,187,-3.9615426063537598
ds3,established_pull_off,434,433.99274568,9,20,10849568642,10850068642,39.378472328186035,0.8880395203828811,920905.1069119999,823694.1615942342,active_adaptive,3,2.3364118540493704
ds3,established_pull_off,434,433.99274568,9,20,10849568642,10850068642,39.378472328186035,0.8880395203828811,920905.1069119999,823694.1615942342,active_adaptive,5,0.525651732804349
ds3,established_pull_off,434,433.99274568,9,20,10849568642,10850068642,39.378472328186035,0.8880395203828811,920905.1069119999,823694.1615942342,active_adaptive,9,-1.643885366756968
ds3,established_pull_off,434,433.99274568,9,20,10849568642,10850068642,39.378472328186035,0.8880395203828811,920905.1069119999,823694.1615942342,active_adaptive,16,-3.1738462284478306
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,active_magnitude,3,2.541598070928026
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,active_magnitude,5,2.1961088523175256
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,active_magnitude,9,1.5930025619522168
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,active_no_context,9,-1.643885366756968
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,active_context,9,-2.1046659437296094
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,learned_fixed,3,2.3364118540493704
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,learned_fixed,5,0.525651732804349
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,learned_fixed,9,-1.6129021756392719
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,learned_fixed,16,-3.0463643494426305
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,uniform_fixed,3,2.751570983120948
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,uniform_fixed,5,2.3088023717837274
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,uniform_fixed,9,0.5867959052245907
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,uniform_fixed,16,-2.466350147794487
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,random_fixed,3,-2.1738768989027952
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,random_fixed,5,-3.5976499576706544
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,random_fixed,9,-3.5154856697657935
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,random_fixed,16,-4.374848969770469
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,epl_3,3,-4.5464721474464875
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,fixed_delay_9,9,-4.741485180646412
ds3,established_pull_off,434,433.99274568,9,20,,,,,,,dense_nf,187,-3.806816577911377
ds3,established_pull_off,445,444.99044068,0,23,11124511017,11125011017,50.58093814849853,0.987128633260727,927231.1506480001,2793535.0739363735,active_adaptive,3,2.046567993969991
ds3,established_pull_off,445,444.99044068,0,23,11124511017,11125011017,50.58093814849853,0.987128633260727,927231.1506480001,2793535.0739363735,active_adaptive,5,0.3113220561370479
ds3,established_pull_off,445,444.99044068,0,23,11124511017,11125011017,50.58093814849853,0.987128633260727,927231.1506480001,2793535.0739363735,active_adaptive,9,-1.6379963446824681
ds3,established_pull_off,445,444.99044068,0,23,11124511017,11125011017,50.58093814849853,0.987128633260727,927231.1506480001,2793535.0739363735,active_adaptive,16,-3.0307078438588095
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,active_magnitude,3,2.521076407248362
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,active_magnitude,5,2.255003963831448
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,active_magnitude,9,1.8116814869196836
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,active_no_context,9,-1.6379963446824681
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,active_context,9,-1.301443737442564
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,learned_fixed,3,2.046567993969991
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,learned_fixed,5,0.3113220561370479
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,learned_fixed,9,-1.6379963446824681
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,learned_fixed,16,-3.0307078438588095
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,uniform_fixed,3,2.6077785025467333
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,uniform_fixed,5,2.2064820934473217
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,uniform_fixed,9,0.19420931989504048
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,uniform_fixed,16,-2.7507902910105084
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,random_fixed,3,-1.9494014220337677
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,random_fixed,5,-3.7027819716334465
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,random_fixed,9,-3.6692741974498486
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,random_fixed,16,-4.5508957374677035
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,epl_3,3,-4.630358256616316
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,fixed_delay_9,9,-4.612484631135586
ds3,established_pull_off,445,444.99044068,0,23,,,,,,,dense_nf,187,-4.085982799530029
ds3,established_pull_off,445,444.9909272,1,10,11124523180,11125023180,41.78745231628418,0.920771250128746,926918.0450960001,937271.2829680858,active_adaptive,3,4.169608699571103
ds3,established_pull_off,445,444.9909272,1,10,11124523180,11125023180,41.78745231628418,0.920771250128746,926918.0450960001,937271.2829680858,active_adaptive,5,2.2434341807968847
ds3,established_pull_off,445,444.9909272,1,10,11124523180,11125023180,41.78745231628418,0.920771250128746,926918.0450960001,937271.2829680858,active_adaptive,9,-0.4131266363166465
ds3,established_pull_off,445,444.9909272,1,10,11124523180,11125023180,41.78745231628418,0.920771250128746,926918.0450960001,937271.2829680858,active_adaptive,16,-2.2104765287159056
ds3,established_pull_off,445,444.9909272,1,10,,,,,,,active_magnitude,3,2.4513410647447333
ds3,established_pull_off,445,444.9909272,1,10,,,,,,,active_magnitude,5,2.396556251809918
ds3,established_pull_off,445,444.9909272,1,10,,,,,,,active_magnitude,9,1.9128242624200444
ds3,established_pull_off,445,444.9909272,1,10,,,,,,,active_no_context,9,-0.4131266363166465
ds3,established_pull_off,445,444.9909272,1,10,,,,,,,active_context,9,-2.392469415461225
