fold,sample_index,class_name,binary_label,area,transmit_power_dbm,block_size,class_block,class_block_key,role
3,3170,Prn,0,1,40,32,99,Prn:99,guard
3,3171,Prn,0,1,40,32,99,Prn:99,guard
3,3172,Prn,0,1,40,32,99,Prn:99,guard
3,3173,Prn,0,1,40,32,99,Prn:99,guard
3,3174,Prn,0,1,40,32,99,Prn:99,guard
3,3175,Prn,0,1,40,32,99,Prn:99,guard
3,3176,Prn,0,1,40,32,99,Prn:99,guard
3,3177,Prn,0,1,40,32,99,Prn:99,guard
3,3178,Prn,0,1,40,32,99,Prn:99,guard
3,3179,Prn,0,1,40,32,99,Prn:99,guard
3,3180,Prn,0,1,40,32,99,Prn:99,guard
3,3181,Prn,0,1,40,32,99,Prn:99,guard
3,3182,Prn,0,1,40,32,99,Prn:99,guard
3,3183,Prn,0,1,40,32,99,Prn:99,guard
3,3184,Prn,0,1,40,32,99,Prn:99,guard
3,3185,Prn,0,1,40,32,99,Prn:99,guard
3,3186,Prn,0,1,40,32,99,Prn:99,guard
3,3187,Prn,0,1,40,32,99,Prn:99,guard
3,3188,Prn,0,1,40,32,99,Prn:99,guard
3,3189,Prn,0,1,40,32,99,Prn:99,guard
3,3190,Prn,0,1,40,32,99,Prn:99,guard
3,3191,Prn,0,1,40,32,99,Prn:99,guard
3,3192,Prn,0,1,40,32,99,Prn:99,guard
3,3193,Prn,0,1,40,32,99,Prn:99,guard
3,3194,Prn,0,1,40,32,99,Prn:99,guard
3,3195,Prn,0,1,40,32,99,Prn:99,guard
3,3196,Prn,0,1,40,32,99,Prn:99,guard
3,3197,Prn,0,1,40,32,99,Prn:99,guard
3,3198,Prn,0,1,40,32,99,Prn:99,guard
3,3199,Prn,0,1,40,32,99,Prn:99,guard
3,3200,Prn,0,1,40,32,100,Prn:100,train
3,3201,Prn,0,1,40,32,100,Prn:100,train
3,3202,Prn,0,1,40,32,100,Prn:100,train
3,3203,Prn,0,1,40,32,100,Prn:100,train
3,3204,Prn,0,1,40,32,100,Prn:100,train
3,3205,Prn,0,1,40,32,100,Prn:100,train
3,3206,Prn,0,1,40,32,100,Prn:100,train
3,3207,Prn,0,1,40,32,100,Prn:100,train
3,7403,Spoof,1,1,40,32,231,Spoof:231,train
3,7404,Spoof,1,1,40,32,231,Spoof:231,train
3,7405,Spoof,1,1,40,32,231,Spoof:231,train
3,7406,Spoof,1,1,40,32,231,Spoof:231,train
3,7407,Spoof,1,1,40,32,231,Spoof:231,train
3,7408,Spoof,1,1,40,32,231,Spoof:231,train
3,7409,Spoof,1,1,40,32,231,Spoof:231,train
3,7410,Spoof,1,1,40,32,231,Spoof:231,train
3,7411,Spoof,1,1,40,32,231,Spoof:231,train
3,7412,Spoof,1,1,40,32,231,Spoof:231,train
3,7413,Spoof,1,1,40,32,231,Spoof:231,train
3,7414,Spoof,1,1,40,32,231,Spoof:231,train
3,7415,Spoof,1,1,40,32,231,Spoof:231,train
3,7416,Spoof,1,1,40,32,231,Spoof:231,train
3,7417,Spoof,1,1,40,32,231,Spoof:231,train
3,7418,Spoof,1,1,40,32,231,Spoof:231,train
3,7419,Spoof,1,1,40,32,231,Spoof:231,train
3,7420,Spoof,1,1,40,32,231,Spoof:231,train
3,7421,Spoof,1,1,40,32,231,Spoof:231,train
3,7422,Spoof,1,1,40,32,231,Spoof:231,train
3,7423,Spoof,1,1,40,32,231,Spoof:231,train
3,7424,Spoof,1,1,40,32,232,Spoof:232,train
3,7425,Spoof,1,1,40,32,232,Spoof:232,train
3,7426,Spoof,1,1,40,32,232,Spoof:232,train
3,7427,Spoof,1,1,40,32,232,Spoof:232,train
3,7428,Spoof,1,1,40,32,232,Spoof:232,train
3,7429,Spoof,1,1,40,32,232,Spoof:232,train
3,7430,Spoof,1,1,40,32,232,Spoof:232,train
3,7431,Spoof,1,1,40,32,232,Spoof:232,train
3,7432,Spoof,1,1,40,32,232,Spoof:232,train
3,7433,Spoof,1,1,40,32,232,Spoof:232,train
3,7434,Spoof,1,1,40,32,232,Spoof:232,train
3,7435,Spoof,1,1,40,32,232,Spoof:232,train
3,7436,Spoof,1,1,40,32,232,Spoof:232,train
3,7437,Spoof,1,1,40,32,232,Spoof:232,train
3,7438,Spoof,1,1,40,32,232,Spoof:232,train
3,7439,Spoof,1,1,40,32,232,Spoof:232,train
3,7440,Spoof,1,1,40,32,232,Spoof:232,train
3,7441,Spoof,1,1,40,32,232,Spoof:232,train
3,7442,Spoof,1,1,40,32,232,Spoof:232,train
3,7443,Spoof,1,1,40,32,232,Spoof:232,train
3,7444,Spoof,1,1,40,32,232,Spoof:232,train
3,7445,Spoof,1,1,40,32,232,Spoof:232,train
3,7446,Spoof,1,1,40,32,232,Spoof:232,train
3,7447,Spoof,1,1,40,32,232,Spoof:232,train
3,7448,Spoof,1,1,40,32,232,Spoof:232,train
3,7449,Spoof,1,1,40,32,232,Spoof:232,train
3,7450,Spoof,1,1,40,32,232,Spoof:232,train
3,7451,Spoof,1,1,40,32,232,Spoof:232,train
3,7452,Spoof,1,1,40,32,232,Spoof:232,train
3,7453,Spoof,1,1,40,32,232,Spoof:232,train
3,7454,Spoof,1,1,40,32,232,Spoof:232,train
3,7455,Spoof,1,1,40,32,232,Spoof:232,train
3,7456,Spoof,1,1,40,32,233,Spoof:233,guard
3,7457,Spoof,1,1,40,32,233,Spoof:233,guard
3,7458,Spoof,1,1,40,32,233,Spoof:233,guard
3,7459,Spoof,1,1,40,32,233,Spoof:233,guard
3,7460,Spoof,1,1,40,32,233,Spoof:233,guard
3,7461,Spoof,1,1,40,32,233,Spoof:233,guard
3,7462,Spoof,1,1,40,32,233,Spoof:233,guard
3,7463,Spoof,1,1,40,32,233,Spoof:233,guard
3,7464,Spoof,1,1,40,32,233,Spoof:233,guard
3,7465,Spoof,1,1,40,32,233,Spoof:233,guard
3,7466,Spoof,1,1,40,32,233,Spoof:233,guard
3,7467,Spoof,1,1,40,32,233,Spoof:233,guard
3,7468,Spoof,1,1,40,32,233,Spoof:233,guard
3,7469,Spoof,1,1,40,32,233,Spoof:233,guard
3,7470,Spoof,1,1,40,32,233,Spoof:233,guard
3,7471,Spoof,1,1,40,32,233,Spoof:233,guard
3,7472,Spoof,1,1,40,32,233,Spoof:233,guard
3,7473,Spoof,1,1,40,32,233,Spoof:233,guard
3,7474,Spoof,1,1,40,32,233,Spoof:233,guard
3,7475,Spoof,1,1,40,32,233,Spoof:233,guard
3,7476,Spoof,1,1,40,32,233,Spoof:233,guard
3,7477,Spoof,1,1,40,32,233,Spoof:233,guard
3,7478,Spoof,1,1,40,32,233,Spoof:233,guard
3,7479,Spoof,1,1,40,32,233,Spoof:233,guard
3,7480,Spoof,1,1,40,32,233,Spoof:233,guard
3,7481,Spoof,1,1,40,32,233,Spoof:233,guard
3,7482,Spoof,1,1,40,32,233,Spoof:233,guard
3,7483,Spoof,1,1,40,32,233,Spoof:233,guard
3,7484,Spoof,1,1,40,32,233,Spoof:233,guard
3,7485,Spoof,1,1,40,32,233,Spoof:233,guard
3,7486,Spoof,1,1,40,32,233,Spoof:233,guard
3,7487,Spoof,1,1,40,32,233,Spoof:233,guard
3,7488,Spoof,1,1,40,32,234,Spoof:234,test
3,7489,Spoof,1,1,40,32,234,Spoof:234,test
3,7490,Spoof,1,1,40,32,234,Spoof:234,test
3,7491,Spoof,1,1,40,32,234,Spoof:234,test
3,7492,Spoof,1,1,40,32,234,Spoof:234,test
3,7493,Spoof,1,1,40,32,234,Spoof:234,test
3,7494,Spoof,1,1,40,32,234,Spoof:234,test
3,7495,Spoof,1,1,40,32,234,Spoof:234,test
3,7496,Spoof,1,1,40,32,234,Spoof:234,test
3,7497,Spoof,1,1,40,32,234,Spoof:234,test
3,7498,Spoof,1,1,40,32,234,Spoof:234,test
3,7499,Spoof,1,1,40,32,234,Spoof:234,test
3,7500,Spoof,1,1,40,32,234,Spoof:234,test
3,7501,Spoof,1,1,40,32,234,Spoof:234,test
3,7502,Spoof,1,1,40,32,234,Spoof:234,test
3,7503,Spoof,1,1,40,32,234,Spoof:234,test
3,7504,Spoof,1,1,40,32,234,Spoof:234,test
3,7505,Spoof,1,1,40,32,234,Spoof:234,test
3,7506,Spoof,1,1,40,32,234,Spoof:234,test
3,7507,Spoof,1,1,40,32,234,Spoof:234,test
3,7508,Spoof,1,1,40,32,234,Spoof:234,test
3,7509,Spoof,1,1,40,32,234,Spoof:234,test
3,7510,Spoof,1,1,40,32,234,Spoof:234,test
3,7511,Spoof,1,1,40,32,234,Spoof:234,test
3,7512,Spoof,1,1,40,32,234,Spoof:234,test
3,7513,Spoof,1,1,40,32,234,Spoof:234,test
3,7514,Spoof,1,1,40,32,234,Spoof:234,test
3,7515,Spoof,1,1,40,32,234,Spoof:234,test
3,7516,Spoof,1,1,40,32,234,Spoof:234,test
3,7517,Spoof,1,1,40,32,234,Spoof:234,test
3,7518,Spoof,1,1,40,32,234,Spoof:234,test
3,7519,Spoof,1,1,40,32,234,Spoof:234,test
3,7520,Spoof,1,1,40,32,235,Spoof:235,guard
3,7521,Spoof,1,1,40,32,235,Spoof:235,guard
3,7522,Spoof,1,1,40,32,235,Spoof:235,guard
3,7523,Spoof,1,1,40,32,235,Spoof:235,guard
3,7524,Spoof,1,1,40,32,235,Spoof:235,guard
3,7525,Spoof,1,1,40,32,235,Spoof:235,guard
3,7526,Spoof,1,1,40,32,235,Spoof:235,guard
4,3044,Prn,0,1,40,32,95,Prn:95,train
4,3045,Prn,0,1,40,32,95,Prn:95,train
4,3046,Prn,0,1,40,32,95,Prn:95,train
4,3047,Prn,0,1,40,32,95,Prn:95,train
4,3048,Prn,0,1,40,32,95,Prn:95,train
4,3049,Prn,0,1,40,32,95,Prn:95,train
4,3050,Prn,0,1,40,32,95,Prn:95,train
4,3051,Prn,0,1,40,32,95,Prn:95,train
4,3052,Prn,0,1,40,32,95,Prn:95,train
4,3053,Prn,0,1,40,32,95,Prn:95,train
4,3054,Prn,0,1,40,32,95,Prn:95,train
4,3055,Prn,0,1,40,32,95,Prn:95,train
4,3056,Prn,0,1,40,32,95,Prn:95,train
4,3057,Prn,0,1,40,32,95,Prn:95,train
4,3058,Prn,0,1,40,32,95,Prn:95,train
4,3059,Prn,0,1,40,32,95,Prn:95,train
4,3060,Prn,0,1,40,32,95,Prn:95,train
4,3061,Prn,0,1,40,32,95,Prn:95,train
4,3062,Prn,0,1,40,32,95,Prn:95,train
4,3063,Prn,0,1,40,32,95,Prn:95,train
4,3064,Prn,0,1,40,32,95,Prn:95,train
4,3065,Prn,0,1,40,32,95,Prn:95,train
4,3066,Prn,0,1,40,32,95,Prn:95,train
4,3067,Prn,0,1,40,32,95,Prn:95,train
4,3068,Prn,0,1,40,32,95,Prn:95,train
4,3069,Prn,0,1,40,32,95,Prn:95,train
4,3070,Prn,0,1,40,32,95,Prn:95,train
4,3071,Prn,0,1,40,32,95,Prn:95,train
4,3072,Prn,0,1,40,32,96,Prn:96,train
4,3073,Prn,0,1,40,32,96,Prn:96,train
4,3074,Prn,0,1,40,32,96,Prn:96,train
4,3075,Prn,0,1,40,32,96,Prn:96,train
4,3076,Prn,0,1,40,32,96,Prn:96,train
4,3077,Prn,0,1,40,32,96,Prn:96,train
4,3078,Prn,0,1,40,32,96,Prn:96,train
4,3079,Prn,0,1,40,32,96,Prn:96,train
4,3080,Prn,0,1,40,32,96,Prn:96,train
4,3081,Prn,0,1,40,32,96,Prn:96,train
4,3082,Prn,0,1,40,32,96,Prn:96,train
4,3083,Prn,0,1,40,32,96,Prn:96,train
4,3084,Prn,0,1,40,32,96,Prn:96,train
4,3085,Prn,0,1,40,32,96,Prn:96,train
4,3086,Prn,0,1,40,32,96,Prn:96,train
4,3087,Prn,0,1,40,32,96,Prn:96,train
4,3088,Prn,0,1,40,32,96,Prn:96,train
4,3089,Prn,0,1,40,32,96,Prn:96,train
4,3090,Prn,0,1,40,32,96,Prn:96,train
4,3091,Prn,0,1,40,32,96,Prn:96,train
4,3092,Prn,0,1,40,32,96,Prn:96,train
4,3093,Prn,0,1,40,32,96,Prn:96,train
4,3094,Prn,0,1,40,32,96,Prn:96,train
4,3095,Prn,0,1,40,32,96,Prn:96,train
4,3096,Prn,0,1,40,32,96,Prn:96,train
4,3097,Prn,0,1,40,32,96,Prn:96,train
4,3098,Prn,0,1,40,32,96,Prn:96,train
4,3099,Prn,0,1,40,32,96,Prn:96,train
4,3100,Prn,0,1,40,32,96,Prn:96,train
4,3101,Prn,0,1,40,32,96,Prn:96,train
4,3102,Prn,0,1,40,32,96,Prn:96,train
4,3103,Prn,0,1,40,32,96,Prn:96,train
4,3104,Prn,0,1,40,32,97,Prn:97,train
4,3105,Prn,0,1,40,32,97,Prn:97,train
4,3106,Prn,0,1,40,32,97,Prn:97,train
4,3107,Prn,0,1,40,32,97,Prn:97,train
4,3108,Prn,0,1,40,32,97,Prn:97,train
4,3109,Prn,0,1,40,32,97,Prn:97,train
4,3110,Prn,0,1,40,32,97,Prn:97,train
4,3111,Prn,0,1,40,32,97,Prn:97,train
4,3112,Prn,0,1,40,32,97,Prn:97,train
4,3113,Prn,0,1,40,32,97,Prn:97,train
4,3114,Prn,0,1,40,32,97,Prn:97,train
4,3115,Prn,0,1,40,32,97,Prn:97,train
4,3116,Prn,0,1,40,32,97,Prn:97,train
4,3117,Prn,0,1,40,32,97,Prn:97,train
4,3118,Prn,0,1,40,32,97,Prn:97,train
4,3119,Prn,0,1,40,32,97,Prn:97,train
4,3120,Prn,0,1,40,32,97,Prn:97,train
4,3121,Prn,0,1,40,32,97,Prn:97,train
4,3122,Prn,0,1,40,32,97,Prn:97,train
4,3123,Prn,0,1,40,32,97,Prn:97,train
4,3124,Prn,0,1,40,32,97,Prn:97,train
4,3125,Prn,0,1,40,32,97,Prn:97,train
4,3126,Prn,0,1,40,32,97,Prn:97,train
4,3127,Prn,0,1,40,32,97,Prn:97,train
4,3128,Prn,0,1,40,32,97,Prn:97,train
4,3129,Prn,0,1,40,32,97,Prn:97,train
4,3130,Prn,0,1,40,32,97,Prn:97,train
4,3131,Prn,0,1,40,32,97,Prn:97,train
4,3132,Prn,0,1,40,32,97,Prn:97,train
4,3133,Prn,0,1,40,32,97,Prn:97,train
4,3134,Prn,0,1,40,32,97,Prn:97,train
4,3135,Prn,0,1,40,32,97,Prn:97,train
4,3136,Prn,0,1,40,32,98,Prn:98,guard
4,3137,Prn,0,1,40,32,98,Prn:98,guard
4,3138,Prn,0,1,40,32,98,Prn:98,guard
4,3139,Prn,0,1,40,32,98,Prn:98,guard
4,3140,Prn,0,1,40,32,98,Prn:98,guard
4,3141,Prn,0,1,40,32,98,Prn:98,guard
4,3142,Prn,0,1,40,32,98,Prn:98,guard
4,3143,Prn,0,1,40,32,98,Prn:98,guard
4,3144,Prn,0,1,40,32,98,Prn:98,guard
4,3145,Prn,0,1,40,32,98,Prn:98,guard
4,3146,Prn,0,1,40,32,98,Prn:98,guard
4,3147,Prn,0,1,40,32,98,Prn:98,guard
4,3148,Prn,0,1,40,32,98,Prn:98,guard
4,3149,Prn,0,1,40,32,98,Prn:98,guard
4,3150,Prn,0,1,40,32,98,Prn:98,guard
4,3151,Prn,0,1,40,32,98,Prn:98,guard
4,3152,Prn,0,1,40,32,98,Prn:98,guard
4,3153,Prn,0,1,40,32,98,Prn:98,guard
4,3154,Prn,0,1,40,32,98,Prn:98,guard
4,3155,Prn,0,1,40,32,98,Prn:98,guard
4,3156,Prn,0,1,40,32,98,Prn:98,guard
4,3157,Prn,0,1,40,32,98,Prn:98,guard
4,3158,Prn,0,1,40,32,98,Prn:98,guard
4,3159,Prn,0,1,40,32,98,Prn:98,guard
4,3160,Prn,0,1,40,32,98,Prn:98,guard
4,3161,Prn,0,1,40,32,98,Prn:98,guard
4,3162,Prn,0,1,40,32,98,Prn:98,guard
4,3163,Prn,0,1,40,32,98,Prn:98,guard
4,3164,Prn,0,1,40,32,98,Prn:98,guard
4,3165,Prn,0,1,40,32,98,Prn:98,guard
4,3166,Prn,0,1,40,32,98,Prn:98,guard
4,3167,Prn,0,1,40,32,98,Prn:98,guard
4,3168,Prn,0,1,40,32,99,Prn:99,test
4,3169,Prn,0,1,40,32,99,Prn:99,test
4,3170,Prn,0,1,40,32,99,Prn:99,test
4,3171,Prn,0,1,40,32,99,Prn:99,test
4,3172,Prn,0,1,40,32,99,Prn:99,test
4,3173,Prn,0,1,40,32,99,Prn:99,test
4,3174,Prn,0,1,40,32,99,Prn:99,test
4,3175,Prn,0,1,40,32,99,Prn:99,test
4,3176,Prn,0,1,40,32,99,Prn:99,test
4,3177,Prn,0,1,40,32,99,Prn:99,test
4,3178,Prn,0,1,40,32,99,Prn:99,test
4,3179,Prn,0,1,40,32,99,Prn:99,test
4,3180,Prn,0,1,40,32,99,Prn:99,test
4,3181,Prn,0,1,40,32,99,Prn:99,test
4,3182,Prn,0,1,40,32,99,Prn:99,test
4,3183,Prn,0,1,40,32,99,Prn:99,test
4,3184,Prn,0,1,40,32,99,Prn:99,test
4,3185,Prn,0,1,40,32,99,Prn:99,test
4,3186,Prn,0,1,40,32,99,Prn:99,test
4,3187,Prn,0,1,40,32,99,Prn:99,test
4,3188,Prn,0,1,40,32,99,Prn:99,test
4,3189,Prn,0,1,40,32,99,Prn:99,test
4,3190,Prn,0,1,40,32,99,Prn:99,test
4,3191,Prn,0,1,40,32,99,Prn:99,test
4,3192,Prn,0,1,40,32,99,Prn:99,test
4,3193,Prn,0,1,40,32,99,Prn:99,test
4,3194,Prn,0,1,40,32,99,Prn:99,test
4,3195,Prn,0,1,40,32,99,Prn:99,test
4,3196,Prn,0,1,40,32,99,Prn:99,test
4,3197,Prn,0,1,40,32,99,Prn:99,test
4,3198,Prn,0,1,40,32,99,Prn:99,test
4,3199,Prn,0,1,40,32,99,Prn:99,test
4,3200,Prn,0,1,40,32,100,Prn:100,guard
4,3201,Prn,0,1,40,32,100,Prn:100,guard
4,3202,Prn,0,1,40,32,100,Prn:100,guard
4,3203,Prn,0,1,40,32,100,Prn:100,guard
4,3204,Prn,0,1,40,32,100,Prn:100,guard
4,3205,Prn,0,1,40,32,100,Prn:100,guard
4,3206,Prn,0,1,40,32,100,Prn:100,guard
4,3207,Prn,0,1,40,32,100,Prn:100,guard
4,7403,Spoof,1,1,40,32,231,Spoof:231,train
4,7404,Spoof,1,1,40,32,231,Spoof:231,train
4,7405,Spoof,1,1,40,32,231,Spoof:231,train
4,7406,Spoof,1,1,40,32,231,Spoof:231,train
4,7407,Spoof,1,1,40,32,231,Spoof:231,train
4,7408,Spoof,1,1,40,32,231,Spoof:231,train
4,7409,Spoof,1,1,40,32,231,Spoof:231,train
4,7410,Spoof,1,1,40,32,231,Spoof:231,train
4,7411,Spoof,1,1,40,32,231,Spoof:231,train
4,7412,Spoof,1,1,40,32,231,Spoof:231,train
4,7413,Spoof,1,1,40,32,231,Spoof:231,train
4,7414,Spoof,1,1,40,32,231,Spoof:231,train
4,7415,Spoof,1,1,40,32,231,Spoof:231,train
4,7416,Spoof,1,1,40,32,231,Spoof:231,train
4,7417,Spoof,1,1,40,32,231,Spoof:231,train
4,7418,Spoof,1,1,40,32,231,Spoof:231,train
4,7419,Spoof,1,1,40,32,231,Spoof:231,train
4,7420,Spoof,1,1,40,32,231,Spoof:231,train
4,7421,Spoof,1,1,40,32,231,Spoof:231,train
4,7422,Spoof,1,1,40,32,231,Spoof:231,train
4,7423,Spoof,1,1,40,32,231,Spoof:231,train
4,7424,Spoof,1,1,40,32,232,Spoof:232,train
4,7425,Spoof,1,1,40,32,232,Spoof:232,train
4,7426,Spoof,1,1,40,32,232,Spoof:232,train
4,7427,Spoof,1,1,40,32,232,Spoof:232,train
4,7428,Spoof,1,1,40,32,232,Spoof:232,train
4,7429,Spoof,1,1,40,32,232,Spoof:232,train
4,7430,Spoof,1,1,40,32,232,Spoof:232,train
4,7431,Spoof,1,1,40,32,232,Spoof:232,train
4,7432,Spoof,1,1,40,32,232,Spoof:232,train
4,7433,Spoof,1,1,40,32,232,Spoof:232,train
4,7434,Spoof,1,1,40,32,232,Spoof:232,train
4,7435,Spoof,1,1,40,32,232,Spoof:232,train
4,7436,Spoof,1,1,40,32,232,Spoof:232,train
4,7437,Spoof,1,1,40,32,232,Spoof:232,train
4,7438,Spoof,1,1,40,32,232,Spoof:232,train
4,7439,Spoof,1,1,40,32,232,Spoof:232,train
4,7440,Spoof,1,1,40,32,232,Spoof:232,train
4,7441,Spoof,1,1,40,32,232,Spoof:232,train
4,7442,Spoof,1,1,40,32,232,Spoof:232,train
4,7443,Spoof,1,1,40,32,232,Spoof:232,train
4,7444,Spoof,1,1,40,32,232,Spoof:232,train
4,7445,Spoof,1,1,40,32,232,Spoof:232,train
4,7446,Spoof,1,1,40,32,232,Spoof:232,train
4,7447,Spoof,1,1,40,32,232,Spoof:232,train
4,7448,Spoof,1,1,40,32,232,Spoof:232,train
4,7449,Spoof,1,1,40,32,232,Spoof:232,train
4,7450,Spoof,1,1,40,32,232,Spoof:232,train
4,7451,Spoof,1,1,40,32,232,Spoof:232,train
4,7452,Spoof,1,1,40,32,232,Spoof:232,train
4,7453,Spoof,1,1,40,32,232,Spoof:232,train
4,7454,Spoof,1,1,40,32,232,Spoof:232,train
4,7455,Spoof,1,1,40,32,232,Spoof:232,train
4,7456,Spoof,1,1,40,32,233,Spoof:233,train
4,7457,Spoof,1,1,40,32,233,Spoof:233,train
4,7458,Spoof,1,1,40,32,233,Spoof:233,train
4,7459,Spoof,1,1,40,32,233,Spoof:233,train
4,7460,Spoof,1,1,40,32,233,Spoof:233,train
4,7461,Spoof,1,1,40,32,233,Spoof:233,train
4,7462,Spoof,1,1,40,32,233,Spoof:233,train
4,7463,Spoof,1,1,40,32,233,Spoof:233,train
4,7464,Spoof,1,1,40,32,233,Spoof:233,train
4,7465,Spoof,1,1,40,32,233,Spoof:233,train
4,7466,Spoof,1,1,40,32,233,Spoof:233,train
4,7467,Spoof,1,1,40,32,233,Spoof:233,train
4,7468,Spoof,1,1,40,32,233,Spoof:233,train
4,7469,Spoof,1,1,40,32,233,Spoof:233,train
4,7470,Spoof,1,1,40,32,233,Spoof:233,train
4,7471,Spoof,1,1,40,32,233,Spoof:233,train
4,7472,Spoof,1,1,40,32,233,Spoof:233,train
4,7473,Spoof,1,1,40,32,233,Spoof:233,train
4,7474,Spoof,1,1,40,32,233,Spoof:233,train
4,7475,Spoof,1,1,40,32,233,Spoof:233,train
4,7476,Spoof,1,1,40,32,233,Spoof:233,train
4,7477,Spoof,1,1,40,32,233,Spoof:233,train
4,7478,Spoof,1,1,40,32,233,Spoof:233,train
4,7479,Spoof,1,1,40,32,233,Spoof:233,train
4,7480,Spoof,1,1,40,32,233,Spoof:233,train
4,7481,Spoof,1,1,40,32,233,Spoof:233,train
4,7482,Spoof,1,1,40,32,233,Spoof:233,train
4,7483,Spoof,1,1,40,32,233,Spoof:233,train
4,7484,Spoof,1,1,40,32,233,Spoof:233,train
4,7485,Spoof,1,1,40,32,233,Spoof:233,train
4,7486,Spoof,1,1,40,32,233,Spoof:233,train
4,7487,Spoof,1,1,40,32,233,Spoof:233,train
4,7488,Spoof,1,1,40,32,234,Spoof:234,guard
4,7489,Spoof,1,1,40,32,234,Spoof:234,guard
4,7490,Spoof,1,1,40,32,234,Spoof:234,guard
4,7491,Spoof,1,1,40,32,234,Spoof:234,guard
4,7492,Spoof,1,1,40,32,234,Spoof:234,guard
4,7493,Spoof,1,1,40,32,234,Spoof:234,guard
4,7494,Spoof,1,1,40,32,234,Spoof:234,guard
4,7495,Spoof,1,1,40,32,234,Spoof:234,guard
4,7496,Spoof,1,1,40,32,234,Spoof:234,guard
4,7497,Spoof,1,1,40,32,234,Spoof:234,guard
4,7498,Spoof,1,1,40,32,234,Spoof:234,guard
4,7499,Spoof,1,1,40,32,234,Spoof:234,guard
4,7500,Spoof,1,1,40,32,234,Spoof:234,guard
4,7501,Spoof,1,1,40,32,234,Spoof:234,guard
4,7502,Spoof,1,1,40,32,234,Spoof:234,guard
4,7503,Spoof,1,1,40,32,234,Spoof:234,guard
4,7504,Spoof,1,1,40,32,234,Spoof:234,guard
4,7505,Spoof,1,1,40,32,234,Spoof:234,guard
4,7506,Spoof,1,1,40,32,234,Spoof:234,guard
4,7507,Spoof,1,1,40,32,234,Spoof:234,guard
4,7508,Spoof,1,1,40,32,234,Spoof:234,guard
4,7509,Spoof,1,1,40,32,234,Spoof:234,guard
4,7510,Spoof,1,1,40,32,234,Spoof:234,guard
4,7511,Spoof,1,1,40,32,234,Spoof:234,guard
4,7512,Spoof,1,1,40,32,234,Spoof:234,guard
4,7513,Spoof,1,1,40,32,234,Spoof:234,guard
4,7514,Spoof,1,1,40,32,234,Spoof:234,guard
4,7515,Spoof,1,1,40,32,234,Spoof:234,guard
4,7516,Spoof,1,1,40,32,234,Spoof:234,guard
4,7517,Spoof,1,1,40,32,234,Spoof:234,guard
4,7518,Spoof,1,1,40,32,234,Spoof:234,guard
4,7519,Spoof,1,1,40,32,234,Spoof:234,guard
4,7520,Spoof,1,1,40,32,235,Spoof:235,test
4,7521,Spoof,1,1,40,32,235,Spoof:235,test
4,7522,Spoof,1,1,40,32,235,Spoof:235,test
4,7523,Spoof,1,1,40,32,235,Spoof:235,test
4,7524,Spoof,1,1,40,32,235,Spoof:235,test
4,7525,Spoof,1,1,40,32,235,Spoof:235,test
4,7526,Spoof,1,1,40,32,235,Spoof:235,test
