source,prn,channel,tracker_row,state_row,receiver_time_s,raw_start_sample,raw_end_sample,support_length_samples,carrier_doppler_hz,code_freq_chips,aux1,residual_code_phase_chips,prompt_i,prompt_q,prompt_magnitude,cn0_db_hz,carrier_lock,state_semantics,prompt_semantics,same_prn_previous_current_next,causal_support,assignment_run_length_at_anchor
fresh_cleanStatic,6,5,382059,382058,382.10079372,9552519843,9552544843,25000,-747.0863037109375,1022999.4375,0.713739812374115,-0.02920621706320301,4195541.0,604069.6875,4238804.603899235,47.13139343261719,0.9813655614852905,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",59
fresh_cleanStatic,10,7,381867,381866,382.51426488,9562856622,9562881622,25000,429.36358642578125,1023000.25,0.8804114460945129,-0.03602644517830193,2211118.0,-12879.2900390625,2211155.509238532,41.17816162109375,0.93043452501297,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,385680,385679,385.80073312,9645018328,9645043328,25000,-657.4671020507812,1022999.5625,0.3342866897583008,-0.013679005494892597,-6477735.5,-478451.5,6495380.900748816,51.50263977050781,0.991690993309021,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",34
fresh_cleanStatic,3,2,386260,386259,386.30040936,9657510234,9657535234,25000,519.4140014648438,1023000.3125,0.32977786660194397,-0.01349451442357488,5984609.0,-683.228759765625,5984609.03900017,52.29298400878906,0.9906425476074219,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",82
fresh_cleanStatic,19,9,389434,389433,389.51496492,9737874123,9737899123,25000,2470.546875,1023001.625,0.23369050025939941,-0.009562630460497141,-4626644.0,223627.234375,4632045.319585098,49.42662048339844,0.9850200414657593,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,390996,390995,391.75298304,9793824576,9793849576,25000,-2959.146240234375,1022998.1875,0.8713919520378113,-0.03565729550147072,2125291.25,53287.84765625,2125959.1934076245,42.45515441894531,0.9285643696784973,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,393164,393163,393.20479648,9830119912,9830144912,25000,1841.9007568359375,1023001.1875,0.4273236095905304,-0.017486102402315958,-4347612.5,247599.171875,4354657.254029235,49.311973571777344,0.9876663684844971,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,396320,396319,396.4029172,9910072930,9910097930,25000,-2877.06591796875,1022998.125,0.908076822757721,-0.03715843548148423,-4870529.5,-259027.625,4877412.5231400505,50.02430725097656,0.9893251657485962,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,396726,396725,396.80829132,9920207283,9920232283,25000,1663.1689453125,1023001.125,0.48337411880493164,-0.01977969069333315,6046974.0,-363015.75,6057860.595245161,50.36436462402344,0.9906373023986816,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,400159,400158,400.20080236,10005020059,10005045059,25000,-758.9577026367188,1022999.375,0.8749838471412659,-0.03580431715042442,-4465865.5,-60754.91796875,4466278.744564387,48.67576599121094,0.9818852543830872,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",77
fresh_cleanStatic,10,7,399953,399952,400.60026004,10015006501,10015031501,25000,420.9134216308594,1023000.25,0.18504609167575836,-0.007572087921832949,2610633.5,-212283.34375,2619250.176931545,43.00032043457031,0.9488953948020935,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",126
fresh_cleanStatic,23,10,403780,403779,403.90074072,10097518518,10097543518,25000,-667.4356079101562,1022999.5625,0.7768316864967346,-0.031787939016891864,6383529.5,-91780.3203125,6384189.259770337,53.15592956542969,0.9956429600715637,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",73
fresh_cleanStatic,3,2,404367,404366,404.40740344,10110185086,10110210086,25000,507.08392333984375,1023000.375,0.8506447672843933,-0.03480839663694888,-5786604.5,-13616.5927734375,5786620.520737385,50.874000549316406,0.9905275106430054,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,407489,407488,407.60974232,10190243558,10190268558,25000,-670.0621337890625,1022999.625,0.21300369501113892,-0.008716108004800379,7643058.0,-75185.625,7643427.795797553,51.64310836791992,0.9928781986236572,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,408762,408761,409.5190164,10237975410,10238000410,25000,-2955.89013671875,1022998.0,0.887448251247406,-0.03631431144518375,-2428115.25,100634.96875,2430199.7992383004,41.302162170410156,0.9121120572090149,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,411218,411217,411.30027608,10282506902,10282531902,25000,1654.9302978515625,1023000.9375,0.1254967451095581,-0.005135331516011059,-5307671.5,-438128.53125,5325723.740657934,50.772315979003906,0.9881879091262817,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",33
fresh_cleanStatic,16,0,414520,414519,414.60295044,10365073761,10365098761,25000,-2879.1572265625,1022998.25,0.8866147398948669,-0.036280213093466164,-4913328.5,-663934.0625,4957984.0044376915,49.0423583984375,0.9814194440841675,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,414879,414878,414.91977112,10372994278,10373019278,25000,1839.02197265625,1023001.3125,0.4246567487716675,-0.017376976454215945,4166354.0,-80232.734375,4167126.4613617486,47.64140319824219,0.981791079044342,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,418237,418236,418.31995724,10457998931,10458023931,25000,-2881.791259765625,1022998.1875,0.8804603815078735,-0.03602837497792453,5651825.0,-18441.70703125,5651855.087241996,49.01166915893555,0.984044075012207,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,417953,417952,418.60025532,10465006383,10465031383,25000,407.80023193359375,1023000.125,0.028821730986237526,-0.0011793853760654945,-2838561.0,-397468.75,2866253.6450822987,42.79431915283203,0.9418765902519226,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",157
fresh_cleanStatic,23,10,421980,421979,422.10074852,10552518713,10552543713,25000,-679.8972778320312,1022999.5,0.4959498941898346,-0.020294259751250147,-5847871.0,-739887.3125,5894491.366338531,52.38995361328125,0.9949151873588562,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",46
fresh_cleanStatic,3,2,422360,422359,422.40039776,10560009944,10560034944,25000,493.6548156738281,1023000.3125,0.31047487258911133,-0.012704635667282343,6304393.5,-158352.3125,6306381.9149902705,50.503395080566406,0.9877155423164368,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",91
fresh_cleanStatic,19,9,425637,425636,425.71790832,10642947708,10642972708,25000,2454.720947265625,1023001.625,0.2474607229232788,-0.010126108866967558,5248527.0,-378310.09375,5262143.4983058125,48.57793045043945,0.9855156540870667,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,427080,427079,427.8370508,10695926270,10695951270,25000,-2956.934326171875,1022998.25,0.9113324284553528,-0.03729165917912304,1785467.125,-287453.125,1808458.502019892,42.875186920166016,0.9253599643707275,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,7,6,429364,429363,429.4047542,10735118855,10735143855,25000,1839.2393798828125,1023001.1875,0.44071435928344727,-0.01803405251581073,4086637.75,-449987.09375,4111337.554162469,48.05784606933594,0.9910793900489807,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,432733,432732,432.81598376,10820399594,10820424594,25000,-2883.31298828125,1022998.125,0.8767504692077637,-0.035876563443696496,-5700748.5,564000.125,5728580.068503212,49.454002380371094,0.98622065782547,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,432937,432936,433.01925332,10825481333,10825506333,25000,1643.7099609375,1023000.9375,0.4946908950805664,-0.02024276997760534,5758866.5,773870.0625,5810629.762638126,51.079933166503906,0.9914796352386475,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,436459,436458,436.50082012,10912520503,10912545503,25000,-781.0869140625,1022999.5,0.5175617337226868,-0.02117861579269767,-4708841.5,7325.748046875,4708847.198487831,48.509464263916016,0.9861978888511658,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",40
fresh_cleanStatic,10,7,436053,436052,436.70025068,10917506267,10917531267,25000,395.4264831542969,1023000.125,0.4672616720199585,-0.019120349955365063,-1917952.625,58537.921875,1918845.736384724,42.59857940673828,0.9463638067245483,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",82
fresh_cleanStatic,13,8,440118,440117,440.20024584,11005006146,11005031146,25000,1641.552490234375,1023001.0,0.2658507823944092,-0.01087862464961052,6458349.5,383863.34375,6469747.238557715,50.709716796875,0.9909894466400146,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",29
fresh_cleanStatic,3,2,440361,440360,440.40139216,11010034804,11010059804,25000,482.3082275390625,1023000.375,0.858447253704071,-0.035127674498279395,-6861749.5,-299978.78125,6868303.536532911,49.84735107421875,0.9870237112045288,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,443701,443700,443.821758,11095543950,11095568950,25000,-693.1127319335938,1022999.5,0.21689219772815704,-0.008875224393192232,7064187.0,-883944.9375,7119276.411511277,51.51680374145508,0.9921067357063293,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,444632,444631,445.38908376,11134727094,11134752094,25000,-2952.700927734375,1022998.125,0.9024581909179688,-0.03692852148799896,-2159246.5,-307665.65625,2181055.61685116,40.164791107177734,0.8997136354446411,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,13,8,447418,447417,447.50023824,11187505956,11187530956,25000,1638.2061767578125,1023001.125,0.30442339181900024,-0.012457018892286122,-5726344.5,-382351.46875,5739095.222971608,51.02412414550781,0.9897399544715881,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",27
fresh_cleanStatic,6,5,450959,450958,451.00082736,11275020684,11275045684,25000,-789.75927734375,1022999.5,0.47800153493881226,-0.0195598132496655,4890525.0,462492.0625,4912345.028955163,46.64103317260742,0.9705615043640137,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",39
fresh_cleanStatic,19,9,451026,451025,451.10686884,11277671721,11277696721,25000,2443.99609375,1023001.6875,0.24668364226818085,-0.010094311292759813,5101309.0,277439.75,5108847.847446728,49.76189422607422,0.9886751174926758,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,16,0,454534,454533,454.61702368,11365425592,11365450592,25000,-2887.494384765625,1022998.0,0.9062480330467224,-0.037083597012429234,4808544.0,-73147.8984375,4809100.333220531,48.100852966308594,0.9857034683227539,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,454153,454152,454.80024616,11370006154,11370031154,25000,388.760009765625,1023000.1875,0.3985746204853058,-0.016309676459568368,2690906.5,-256704.78125,2703123.218881977,44.866302490234375,0.9647952914237976,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",90
fresh_cleanStatic,23,10,458180,458179,458.3007644,11457519110,11457544110,25000,-701.931884765625,1022999.5,0.42910951375961304,-0.01755915272085309,-7360092.5,-277959.375,7365339.3012614595,51.25181198120117,0.9906887412071228,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",40
fresh_cleanStatic,3,2,458360,458359,458.40038676,11460009669,11460034669,25000,469.6109313964844,1023000.375,0.3569745719432831,-0.014607404838537723,-6032093.5,597891.875,6061652.141696459,50.38933563232422,0.9917619228363037,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",89
fresh_cleanStatic,19,9,461833,461832,461.91385208,11547846302,11547871302,25000,2440.1328125,1023001.375,0.26387155055999756,-0.010797638361850381,-4479184.0,-439916.46875,4500735.029451686,49.611942291259766,0.9847495555877686,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,20,3,462058,462057,462.81511648,11570377912,11570402912,25000,-2955.264892578125,1022997.8125,0.8980138897895813,-0.03674664979397431,2171548.25,-484490.75,2224938.895546038,41.97700500488281,0.9481558799743652,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,3,2,465560,465559,465.60038464,11640009616,11640034616,25000,463.3187255859375,1023000.3125,0.0626174584031105,-0.002562307180573512,5625943.5,653901.5625,5663817.398065742,51.65244674682617,0.9950569272041321,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",127
fresh_cleanStatic,16,0,469022,469021,469.10505024,11727626256,11727651256,25000,-2888.99267578125,1022997.9375,0.8941592574119568,-0.03658892304515853,-4286447.0,-83658.0,4287263.293147856,49.227317810058594,0.9860234260559082,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,6,5,469159,469158,469.20083656,11730020914,11730045914,25000,-802.544921875,1022999.5,0.3310794532299042,-0.013547764604578615,-4022684.0,239745.515625,4029821.8913642196,47.226661682128906,0.979185938835144,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",27
fresh_cleanStatic,3,2,472760,472759,472.80038252,11820009563,11820034563,25000,457.4539489746094,1023000.375,0.38847941160202026,-0.015896583349945842,-6216534.0,-990670.5625,6294976.023509547,50.44512176513672,0.9920746684074402,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",84
fresh_cleanStatic,7,6,472773,472772,472.81370356,11820342589,11820367589,25000,1837.087646484375,1023001.25,0.4209311604499817,-0.017224524132171272,4789429.5,-338961.90625,4801409.179538741,46.8336067199707,0.9788280725479126,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,23,10,476280,476279,476.40077252,11910019313,11910044313,25000,-713.854248046875,1022999.4375,0.7812535762786865,-0.03196887876311839,7008657.5,-343479.03125,7017069.031811978,52.85254669189453,0.9939637780189514,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",69
fresh_cleanStatic,7,6,476369,476368,476.40969936,11910242484,11910267484,25000,1835.2242431640625,1023001.25,0.418854683637619,-0.017139554597185552,4529127.5,367319.3125,4543998.172159813,49.12287521362305,0.9757682681083679,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
fresh_cleanStatic,10,7,479453,479452,480.10024004,12002506001,12002531001,25000,370.337890625,1023000.1875,0.6030260920524597,-0.024675832209482343,2731566.25,836198.625,2856690.798562377,44.66505432128906,0.9584084749221802,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",71
fresh_cleanStatic,16,0,480033,480032,480.11607044,12002901761,12002926761,25000,-2891.428466796875,1022998.0625,0.877212643623352,-0.035895473393087685,5087679.5,-216218.34375,5092271.896402846,49.264442443847656,0.986372709274292,k-1,k,True,"[stamp(k-1),stamp(k-1)+25000)",20
