prn,window_bin_s,tap_E4_rel_prompt_mean,tap_E3_rel_prompt_mean,tap_E2_rel_prompt_mean,tap_E_rel_prompt_mean,tap_P_rel_prompt_mean,tap_L_rel_prompt_mean,tap_L2_rel_prompt_mean,tap_L3_rel_prompt_mean,tap_L4_rel_prompt_mean,window_start_s,window_end_s,tap_layout,label,run_id
20,112.0,0.57984966,0.7043674,0.80630004,0.91325897,1.0,0.8812444,0.7210857,0.58171535,0.48518458,112.0,112.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,112.5,0.5719814,0.65299255,0.7770336,0.8960557,1.0,0.8862811,0.7792928,0.65834254,0.5407042,112.5,113.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,113.0,0.51934785,0.6273605,0.7444751,0.86325216,1.0,0.9182689,0.77736855,0.6733568,0.5633667,113.0,113.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,113.5,0.57125235,0.6791684,0.7852131,0.8986759,1.0,0.8725185,0.7486487,0.61589956,0.4875259,113.5,114.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,114.0,0.5594506,0.6514778,0.7863675,0.89400446,1.0,0.86787313,0.76001585,0.63072366,0.52238506,114.0,114.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,114.5,0.56766033,0.6660524,0.76798403,0.88041955,1.0,0.89541894,0.78179497,0.67877966,0.58352953,114.5,115.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,115.0,0.56781,0.66715413,0.79043555,0.89755297,1.0,0.875008,0.75474304,0.6837934,0.5657116,115.0,115.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,115.5,0.5344355,0.6349548,0.75906026,0.87960714,1.0,0.8705343,0.74093336,0.6386587,0.50800765,115.5,116.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,116.0,0.5386395,0.66307646,0.7968717,0.9118377,1.0,0.8927473,0.7574021,0.6359477,0.5354354,116.0,116.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,116.5,0.58174455,0.69297874,0.786511,0.8966912,1.0,0.89799863,0.7723288,0.66180074,0.5495965,116.5,117.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,117.0,0.58091563,0.67276496,0.79220027,0.8881626,1.0,0.87447983,0.746381,0.6501367,0.5473045,117.0,117.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,117.5,0.5240818,0.6544224,0.77489847,0.89523906,1.0,0.87335443,0.72772074,0.610062,0.4842156,117.5,118.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,118.0,0.55140203,0.6749218,0.7863729,0.8915721,1.0,0.8771591,0.740715,0.63448983,0.5215765,118.0,118.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,118.5,0.5415966,0.64471567,0.7726405,0.8942863,1.0,0.87639564,0.76498336,0.63925135,0.5217824,118.5,119.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,119.0,0.4555879,0.5747452,0.71005905,0.8598597,1.0,0.9029353,0.7740882,0.67366683,0.56762534,119.0,119.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,119.5,0.51711226,0.6387244,0.76429075,0.8882026,1.0,0.9084947,0.78005373,0.6587385,0.5634445,119.5,120.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,120.0,0.56336886,0.66766626,0.7932004,0.8962298,1.0,0.862068,0.7303099,0.6118213,0.50158685,120.0,120.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,120.5,0.5606133,0.6606835,0.77368027,0.88598406,1.0,0.87631905,0.7348797,0.61948484,0.5245755,120.5,121.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,121.0,0.54345304,0.66635156,0.77585244,0.8871773,1.0,0.90183085,0.7734805,0.66025865,0.53996176,121.0,121.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,121.5,0.5753688,0.69033384,0.7911316,0.88565475,1.0,0.89919114,0.7728266,0.6562651,0.53933144,121.5,122.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,122.0,0.47227597,0.59147894,0.73731863,0.8732168,1.0,0.8814827,0.758736,0.6465882,0.5357363,122.0,122.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,122.5,0.5380314,0.65980256,0.778649,0.8939644,1.0,0.880764,0.7581067,0.641426,0.5238562,122.5,123.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,123.0,0.5524919,0.6584173,0.7763503,0.8898974,1.0,0.9020838,0.76598394,0.64210427,0.5136323,123.0,123.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,123.5,0.5158446,0.60900515,0.7406826,0.8780444,1.0,0.89633584,0.7902693,0.68394625,0.5716039,123.5,124.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,124.0,0.49270666,0.6200311,0.75255466,0.8863771,1.0,0.88464653,0.76303375,0.64455056,0.53050303,124.0,124.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,124.5,0.51997566,0.6489707,0.7783086,0.9126946,1.0,0.87141305,0.7472788,0.61022335,0.46907905,124.5,125.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,125.0,0.47766805,0.6136169,0.7502534,0.90745735,1.0,0.88765806,0.7670321,0.655242,0.53670156,125.0,125.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,125.5,0.5581257,0.6787237,0.79538834,0.920924,1.0,0.95354927,0.87792605,0.76409477,0.62154055,125.5,126.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,126.0,0.63358843,0.7507529,0.85115016,0.9628841,1.0,0.9294229,0.7908947,0.64144534,0.5024846,126.0,126.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,126.5,0.52598685,0.65811676,0.7940476,0.9437039,1.0,0.8892615,0.7794675,0.68815696,0.61251974,126.5,127.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,127.0,0.58073854,0.7170724,0.85456115,0.94254357,1.0,0.9212818,0.77552414,0.6447228,0.52845293,127.0,127.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,127.5,0.6082872,0.7185055,0.8277932,0.94327044,1.0,0.91565466,0.7828576,0.6814029,0.54418963,127.5,128.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,128.0,0.5668836,0.625454,0.7526114,0.9080236,1.0,0.92678,0.81638885,0.6510784,0.54090184,128.0,128.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,128.5,0.47623977,0.6181929,0.76772493,0.8945098,1.0,0.9311319,0.842983,0.76810133,0.6502599,128.5,129.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,129.0,0.5511205,0.70413893,0.8506945,0.94089097,1.0,0.9366715,0.81551397,0.69632065,0.56540054,129.0,129.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,129.5,0.5385473,0.67890215,0.82182145,0.92305833,1.0,0.9163925,0.8084708,0.7130528,0.60415804,129.5,130.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,130.0,0.57980144,0.6803644,0.80699265,0.9375141,1.0,0.93839127,0.81395745,0.69633484,0.5841861,130.0,130.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,130.5,0.5975989,0.72954196,0.8484724,0.9550714,1.0,0.9461371,0.79847646,0.66444963,0.58011985,130.5,131.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,131.0,0.5694178,0.7034973,0.8183337,0.91343534,1.0,0.9315058,0.817839,0.68569624,0.552725,131.0,131.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,131.5,0.5908483,0.73412675,0.85090333,0.9478052,1.0,0.93508035,0.8192883,0.70546484,0.57331634,131.5,132.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,132.0,0.5961972,0.7068606,0.8350871,0.94884837,1.0,0.9140672,0.75685906,0.64698446,0.53483325,132.0,132.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,132.5,0.5354773,0.6750975,0.8443378,0.95304245,1.0,0.92355454,0.7987491,0.6834215,0.5621631,132.5,133.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,133.0,0.55290174,0.6878468,0.82175934,0.9171038,1.0,0.94171464,0.84094405,0.7485141,0.63360655,133.0,133.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,133.5,0.5597509,0.70603675,0.8318802,0.91925925,1.0,0.9770263,0.86872405,0.74186265,0.6349858,133.5,134.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,134.0,0.53642744,0.6974248,0.8472527,0.94286245,1.0,0.91448927,0.82263243,0.6814926,0.58268744,134.0,134.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,134.5,0.5604058,0.7163769,0.8690238,0.95287186,1.0,0.91715604,0.7583002,0.62050384,0.47235504,134.5,135.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,135.0,0.5150439,0.65117264,0.83603907,0.9340412,1.0,0.933815,0.82227683,0.716308,0.5597706,135.0,135.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,135.5,0.5513842,0.693195,0.8507677,0.9487792,1.0,0.9036972,0.7888806,0.7080001,0.5853992,135.5,136.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,136.0,0.5643868,0.66372955,0.78476614,0.9253509,1.0,0.9166402,0.7755883,0.6318469,0.53152496,136.0,136.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,136.5,0.6537382,0.7598932,0.8627595,0.97153604,1.0,0.92376155,0.8477898,0.72977114,0.5784944,136.5,137.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,137.0,0.52254814,0.64721733,0.7835347,0.9054153,1.0,0.92657954,0.7650015,0.6842054,0.5887757,137.0,137.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,137.5,0.5795752,0.708602,0.8519263,0.9522974,1.0,0.9327072,0.7960115,0.6836633,0.5778478,137.5,138.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,138.0,0.4911492,0.64273906,0.7693942,0.9101773,1.0,0.91602516,0.8156979,0.71445894,0.603005,138.0,138.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,138.5,0.56536746,0.7144366,0.8399875,0.94271654,1.0,0.94346213,0.8108167,0.6754034,0.54720205,138.5,139.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,139.0,0.5573703,0.6942493,0.8273022,0.9446629,1.0,0.9358708,0.81371444,0.7399118,0.62067765,139.0,139.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,139.5,0.55923146,0.7153186,0.8106121,0.9108334,1.0,0.942803,0.82875097,0.6762175,0.5303867,139.5,140.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,140.0,0.5843425,0.73483104,0.85001326,0.9353487,1.0,0.8833822,0.75844353,0.6506934,0.52597845,140.0,140.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,140.5,0.5274679,0.63757944,0.7823031,0.93383986,1.0,0.9467717,0.85677636,0.7256824,0.6073663,140.5,141.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,141.0,0.5755214,0.67310846,0.80399436,0.9298079,1.0,0.933957,0.8082281,0.7008119,0.5983474,141.0,141.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,141.5,0.61057794,0.7140206,0.8057957,0.9240117,1.0,0.9298351,0.8126174,0.6700167,0.5578564,141.5,142.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,142.0,0.56610334,0.68786955,0.8258548,0.9387875,1.0,0.97205865,0.8472525,0.7086854,0.6567565,142.0,142.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,142.5,0.583215,0.7035003,0.8378268,0.94539964,1.0,0.94628966,0.80075294,0.6638023,0.5302983,142.5,143.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,143.0,0.5717661,0.67549115,0.78169394,0.9111034,1.0,0.9258354,0.8294631,0.6843209,0.56909037,143.0,143.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,143.5,0.5451688,0.70442545,0.821965,0.922652,1.0,0.9226151,0.81091005,0.68196404,0.543576,143.5,144.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,144.0,0.58058065,0.7089872,0.8079535,0.9338287,1.0,0.9443365,0.81767786,0.6709879,0.55549604,144.0,144.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,144.5,0.5686288,0.67715836,0.8455683,0.95330894,1.0,0.96407926,0.85528654,0.74815446,0.6715527,144.5,145.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,145.0,0.57231,0.7331244,0.88572466,0.9623418,1.0,0.95153624,0.8282931,0.72811973,0.5992434,145.0,145.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,145.5,0.526441,0.658656,0.7979147,0.9247992,1.0,0.93211365,0.8246718,0.7136903,0.62599355,145.5,146.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,146.0,0.5264836,0.6563704,0.8046041,0.9207663,1.0,0.9418291,0.85258454,0.7462826,0.61681545,146.0,146.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,146.5,0.54353315,0.6476494,0.82287836,0.9291663,1.0,0.9302428,0.8148217,0.7218053,0.5725912,146.5,147.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,147.0,0.5322094,0.66315085,0.7904171,0.8907521,1.0,0.93716156,0.82321066,0.6850343,0.5351428,147.0,147.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,147.5,0.57055986,0.71336293,0.85634726,0.91558075,1.0,0.9325893,0.7981108,0.6871264,0.5904144,147.5,148.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,148.0,0.56813914,0.67023474,0.8409845,0.9483679,1.0,0.93581575,0.8195144,0.7027104,0.5679029,148.0,148.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,148.5,0.56161803,0.6977223,0.8367293,0.9319202,1.0,0.9177693,0.80365473,0.68526655,0.5839868,148.5,149.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,149.0,0.6477455,0.73588425,0.84869003,0.9529459,1.0,0.9268102,0.7974985,0.6994552,0.5571374,149.0,149.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,149.5,0.5813407,0.724481,0.87083316,0.95686287,1.0,0.95727766,0.85397446,0.76063746,0.61683476,149.5,150.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,150.0,0.57104623,0.70071566,0.8226391,0.93356895,1.0,0.9140171,0.7989666,0.6864788,0.55863756,150.0,150.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,150.5,0.5610289,0.69698215,0.8285874,0.922326,1.0,0.91105574,0.7789054,0.6502742,0.50994456,150.5,151.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,151.0,0.59477884,0.7046751,0.84002995,0.92686325,1.0,0.9318683,0.80574536,0.6874907,0.5856917,151.0,151.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,151.5,0.59022,0.72405034,0.8418111,0.9370891,1.0,0.93364966,0.8173047,0.6815474,0.56252664,151.5,152.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,152.0,0.61679626,0.68949103,0.8047432,0.93265635,1.0,0.9315011,0.8190408,0.7052926,0.58883214,152.0,152.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,152.5,0.55911344,0.6857221,0.8000213,0.91958976,1.0,0.9036626,0.7804739,0.65086085,0.529975,152.5,153.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,153.0,0.51504856,0.64002436,0.7763015,0.8933786,1.0,0.9604846,0.8361517,0.69957376,0.5802625,153.0,153.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,153.5,0.5966919,0.718281,0.8381472,0.9346407,1.0,0.93578446,0.80492234,0.6935945,0.59351534,153.5,154.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,154.0,0.58095646,0.70833665,0.85259277,0.9427317,1.0,0.9421853,0.8223191,0.69821566,0.55943334,154.0,154.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,154.5,0.51425135,0.6759963,0.8007079,0.91165316,1.0,0.9238785,0.8156664,0.7153227,0.5672162,154.5,155.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,155.0,0.4896697,0.6343609,0.79287237,0.91226554,1.0,0.9184862,0.7996013,0.69923854,0.6031091,155.0,155.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,155.5,0.49930277,0.61634916,0.76802826,0.9143994,1.0,0.94474447,0.80777717,0.6601152,0.54371667,155.5,156.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,156.0,0.5513111,0.7032753,0.8451172,0.95443404,1.0,0.9410834,0.77471685,0.6493103,0.53949493,156.0,156.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,156.5,0.632378,0.74309,0.8491398,0.94961745,1.0,0.9179117,0.81009454,0.6424823,0.52086866,156.5,157.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,157.0,0.57590616,0.6693981,0.8228939,0.96659356,1.0,0.9358032,0.77902603,0.65405023,0.5333399,157.0,157.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,157.5,0.47743496,0.6531707,0.79097605,0.9266193,1.0,0.93640983,0.7937807,0.7005212,0.5695393,157.5,158.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,158.0,0.520194,0.6409615,0.7849834,0.9155529,1.0,0.9496826,0.8163352,0.66659385,0.58036554,158.0,158.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,158.5,0.5844125,0.68979746,0.81495154,0.94300807,1.0,0.9225848,0.78571165,0.6805178,0.56740975,158.5,159.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,159.0,0.54024065,0.68832624,0.8021214,0.92823404,1.0,0.9243225,0.82199425,0.6795284,0.5518778,159.0,159.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,159.5,0.5880083,0.7321917,0.8581958,0.9411236,1.0,0.92580223,0.79359215,0.6928184,0.56965476,159.5,160.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,160.0,0.60321873,0.71562284,0.8634008,0.9574582,1.0,0.94032615,0.82312995,0.6812289,0.5421001,160.0,160.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,160.5,0.56738144,0.6975627,0.83097285,0.9542882,1.0,0.9186782,0.7890175,0.6991017,0.5637055,160.5,161.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,161.0,0.52448285,0.65149873,0.78572154,0.91848445,1.0,0.93828535,0.81582785,0.6995125,0.59224963,161.0,161.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,161.5,0.6058068,0.72855276,0.8295545,0.941719,1.0,0.91554695,0.7907115,0.6711173,0.5601238,161.5,162.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,162.0,0.67346555,0.7457741,0.813796,0.9162129,1.0,0.91424614,0.7522931,0.6781805,0.5326269,162.0,162.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,162.5,0.5072799,0.62718177,0.78019243,0.89815867,1.0,0.9071977,0.8097791,0.66706526,0.5633357,162.5,163.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,163.0,0.53894585,0.69517076,0.81087995,0.93239003,1.0,0.9711649,0.84168357,0.7287304,0.6226187,163.0,163.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,163.5,0.61272323,0.7436932,0.87945414,0.9697798,1.0,0.915357,0.8039605,0.65942174,0.52818346,163.5,164.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,164.0,0.59983885,0.72836435,0.8520652,0.95000845,1.0,0.94565684,0.8077017,0.7212236,0.5940064,164.0,164.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,164.5,0.543759,0.6786045,0.84479105,0.94535667,1.0,0.9434359,0.8088226,0.68004525,0.55341953,164.5,165.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,165.0,0.5514134,0.6779842,0.8400431,0.9546236,1.0,0.93713456,0.8296726,0.7235312,0.587559,165.0,165.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,165.5,0.58899766,0.7284751,0.83995265,0.9371035,1.0,0.9536745,0.8160182,0.6634128,0.5315464,165.5,166.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,166.0,0.6089657,0.715224,0.84886324,0.9486127,1.0,0.9726599,0.85239637,0.72008836,0.60025793,166.0,166.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,166.5,0.66236174,0.7605274,0.870193,0.99148285,1.0,0.9215233,0.80355614,0.7105403,0.5549456,166.5,167.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,167.0,0.54327214,0.6546704,0.8196404,0.9161388,1.0,0.9508579,0.8647936,0.7398415,0.6323326,167.0,167.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,167.5,0.51174456,0.6400256,0.79849416,0.919653,1.0,0.9534583,0.8104664,0.6382664,0.5354855,167.5,168.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,168.0,0.56159496,0.6825827,0.8497296,0.92311233,1.0,0.9469091,0.81526166,0.6998627,0.5988465,168.0,168.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,168.5,0.60766995,0.703091,0.8152604,0.93097436,1.0,0.9137051,0.7985599,0.70401525,0.6358473,168.5,169.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,169.0,0.58953017,0.69202447,0.82603675,0.9281441,1.0,0.9492882,0.7931424,0.6315129,0.48069343,169.0,169.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,169.5,0.63007426,0.72321135,0.84024864,0.9260669,1.0,0.9188463,0.80949724,0.7079343,0.61093956,169.5,170.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
20,170.0,0.6110564,0.70350045,0.7850795,0.928134,1.0,0.9403708,0.82664484,0.7498377,0.6290808,170.0,170.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_DS1_reconstructed_method_a_magnitude,DS1
