prn,window_bin_s,tap_E4_rel_prompt_mean,tap_E3_rel_prompt_mean,tap_E2_rel_prompt_mean,tap_E_rel_prompt_mean,tap_P_rel_prompt_mean,tap_L_rel_prompt_mean,tap_L2_rel_prompt_mean,tap_L3_rel_prompt_mean,tap_L4_rel_prompt_mean,window_start_s,window_end_s,tap_layout,label,run_id
23,31.5,0.49719316,0.6257101,0.753891,0.8847217,1.0,0.88341445,0.756924,0.63368696,0.5064277,31.5,32.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,32.0,0.5239826,0.634753,0.76179314,0.88233536,1.0,0.8789465,0.74401903,0.6263566,0.5046256,32.0,32.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,32.5,0.5095717,0.63834155,0.760025,0.8866964,1.0,0.89354193,0.7718146,0.64768445,0.5264057,32.5,33.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,33.0,0.51256907,0.6459794,0.7627123,0.88570917,1.0,0.87716264,0.7493911,0.6244553,0.49722016,33.0,33.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,33.5,0.52535385,0.63952494,0.76021713,0.88721037,1.0,0.8847808,0.75485003,0.6337653,0.5105853,33.5,34.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,34.0,0.51727873,0.63822246,0.75782377,0.8833902,1.0,0.88049024,0.74916685,0.6175659,0.49353427,34.0,34.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,34.5,0.5056821,0.62982434,0.7513152,0.87879026,1.0,0.88390905,0.7546349,0.6270564,0.50087833,34.5,35.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,35.0,0.49665946,0.62510496,0.7478926,0.8835601,1.0,0.87958443,0.75521386,0.62890565,0.5102996,35.0,35.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,35.5,0.50284994,0.63395715,0.7608334,0.8874817,1.0,0.8879717,0.7639081,0.6395598,0.5163886,35.5,36.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,36.0,0.48947638,0.6164614,0.74625826,0.88126427,1.0,0.8784202,0.75387955,0.6378519,0.518439,36.0,36.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,36.5,0.4881096,0.61597186,0.74215007,0.8743577,1.0,0.88639015,0.76490325,0.643243,0.5191162,36.5,37.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,37.0,0.5081988,0.627661,0.75162244,0.8862003,1.0,0.8749355,0.74824435,0.6208836,0.4926119,37.0,37.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,37.5,0.4918547,0.62244517,0.75377154,0.88976777,1.0,0.88672495,0.763995,0.6382629,0.5102567,37.5,38.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,38.0,0.52302414,0.6436357,0.7672229,0.8927114,1.0,0.8788839,0.7469072,0.6239117,0.49856934,38.0,38.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,38.5,0.505154,0.62440634,0.753387,0.8857912,1.0,0.88332933,0.75594,0.6356402,0.51194155,38.5,39.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,39.0,0.50475115,0.62248045,0.7519648,0.8838438,1.0,0.8754734,0.7420466,0.62049395,0.5000142,39.0,39.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,39.5,0.47370094,0.6039354,0.7304258,0.869621,1.0,0.887565,0.76140666,0.6354106,0.5192529,39.5,40.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,40.0,0.49765477,0.6251288,0.74939704,0.880378,1.0,0.88804513,0.7608271,0.6362759,0.5107557,40.0,40.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,40.5,0.5037037,0.63553625,0.7571157,0.88732374,1.0,0.880698,0.7536057,0.6274505,0.5061249,40.5,41.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,41.0,0.5109012,0.63527274,0.75668275,0.88962007,1.0,0.8826501,0.7524548,0.61892045,0.4912767,41.0,41.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,41.5,0.5131215,0.6359653,0.7566621,0.8822147,1.0,0.8782659,0.7501951,0.62461776,0.50551987,41.5,42.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,42.0,0.5055603,0.6370616,0.7549069,0.88135034,1.0,0.8828262,0.7570373,0.6334385,0.5144441,42.0,42.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,42.5,0.5071499,0.6287056,0.75379455,0.8839953,1.0,0.8838934,0.75808215,0.63268137,0.50146735,42.5,43.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,43.0,0.50814694,0.6326727,0.7536619,0.88580644,1.0,0.8799041,0.75098455,0.6241555,0.49554434,43.0,43.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,43.5,0.520867,0.6452849,0.7707977,0.8904409,1.0,0.88161194,0.7514836,0.6189611,0.4903385,43.5,44.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,44.0,0.525037,0.64154553,0.76328987,0.8904905,1.0,0.8825363,0.754489,0.6325867,0.50841063,44.0,44.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,44.5,0.4999629,0.62532943,0.7545706,0.8822198,1.0,0.8846484,0.7614676,0.62740207,0.50172937,44.5,45.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,45.0,0.5010244,0.6254907,0.75216323,0.88865197,1.0,0.87160546,0.74869245,0.622272,0.49466956,45.0,45.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,45.5,0.5115876,0.6345689,0.7580246,0.88713926,1.0,0.87875503,0.7495868,0.6168861,0.48701397,45.5,46.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,46.0,0.49718368,0.62666816,0.7499969,0.8839073,1.0,0.8831008,0.75642884,0.63220197,0.51008505,46.0,46.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,46.5,0.5022734,0.6332562,0.7581351,0.88565236,1.0,0.88244456,0.7594676,0.63276255,0.50216186,46.5,47.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,47.0,0.49839634,0.6289223,0.76101387,0.88618124,1.0,0.8942046,0.76196533,0.6384034,0.51046276,47.0,47.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,47.5,0.5303533,0.6542518,0.77142495,0.89185697,1.0,0.8962887,0.77047265,0.6480871,0.5223703,47.5,48.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,48.0,0.5242913,0.646001,0.7718427,0.8902061,1.0,0.8800013,0.74663985,0.62120295,0.49158862,48.0,48.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,48.5,0.525384,0.6471967,0.76572466,0.88668066,1.0,0.88554215,0.761812,0.6312047,0.5025577,48.5,49.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,49.0,0.53118265,0.65484476,0.77155584,0.8916774,1.0,0.88198626,0.75933945,0.6316981,0.49949577,49.0,49.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,49.5,0.5188055,0.6431305,0.7710157,0.8861588,1.0,0.8834315,0.7497346,0.6243427,0.49239472,49.5,50.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,50.0,0.5110306,0.64092374,0.7664909,0.8866707,1.0,0.88445526,0.7550344,0.64268756,0.5248478,50.0,50.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,50.5,0.5124751,0.6396233,0.75788444,0.8878052,1.0,0.8886745,0.77027583,0.6463218,0.52026796,50.5,51.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,51.0,0.523329,0.64596194,0.7618326,0.88147813,1.0,0.89699477,0.77950215,0.6580093,0.53467643,51.0,51.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,51.5,0.51748246,0.64551544,0.7679571,0.88892615,1.0,0.8930305,0.7691015,0.64488894,0.51758647,51.5,52.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,52.0,0.5117595,0.6381261,0.7628255,0.88422656,1.0,0.88949364,0.7503031,0.62646985,0.5013119,52.0,52.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,52.5,0.5197649,0.6426105,0.76601064,0.88892365,1.0,0.885097,0.7656991,0.64470863,0.5132893,52.5,53.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,53.0,0.520719,0.6477335,0.7676356,0.8863865,1.0,0.8819032,0.75444704,0.62489355,0.49338984,53.0,53.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,53.5,0.513135,0.6350007,0.75941515,0.88526136,1.0,0.8921375,0.767128,0.6430473,0.51454216,53.5,54.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,54.0,0.4884686,0.6231585,0.744467,0.8753608,1.0,0.89689165,0.77026486,0.64905035,0.52162987,54.0,54.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,54.5,0.5140443,0.63897395,0.7617956,0.88436544,1.0,0.8898954,0.77290833,0.6489051,0.51925397,54.5,55.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,55.0,0.5176641,0.6468742,0.7699201,0.89045906,1.0,0.8852403,0.758964,0.6350894,0.50136536,55.0,55.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,55.5,0.5047046,0.63550943,0.7646776,0.88857275,1.0,0.8878758,0.7646173,0.6356508,0.5136354,55.5,56.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,56.0,0.4949566,0.6250701,0.75189483,0.88095313,1.0,0.88685465,0.7567308,0.62763107,0.5064175,56.0,56.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,56.5,0.5286945,0.64669883,0.7629103,0.88686913,1.0,0.8890905,0.76095,0.6317978,0.5057185,56.5,57.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,57.0,0.54471797,0.66612005,0.7796329,0.8912358,1.0,0.8692087,0.73202914,0.59720194,0.46926022,57.0,57.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,57.5,0.5014062,0.6305254,0.75840265,0.88723963,1.0,0.88363653,0.7552978,0.6243939,0.49865624,57.5,58.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,58.0,0.50182086,0.63115776,0.75607497,0.88321114,1.0,0.87932396,0.7511882,0.6264293,0.49941936,58.0,58.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,58.5,0.4951177,0.61746806,0.745979,0.8869978,1.0,0.8867221,0.76528096,0.6414003,0.5088778,58.5,59.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,59.0,0.5080787,0.63277525,0.75796705,0.88822865,1.0,0.89002836,0.758569,0.6312075,0.5028088,59.0,59.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,59.5,0.52298594,0.6407484,0.75880903,0.88120383,1.0,0.8746964,0.7393131,0.6194851,0.4942921,59.5,60.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,60.0,0.50086546,0.63151324,0.76011825,0.88924193,1.0,0.87773836,0.74884,0.61911094,0.49256247,60.0,60.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,60.5,0.49862,0.62142456,0.7435715,0.8799834,1.0,0.89635485,0.7824535,0.65693784,0.5338981,60.5,61.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,61.0,0.51828,0.641997,0.76048803,0.8868037,1.0,0.87718534,0.7494159,0.62951696,0.506851,61.0,61.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,61.5,0.4893941,0.62023413,0.74982065,0.8862902,1.0,0.8902083,0.7594213,0.63348734,0.50564194,61.5,62.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,62.0,0.5048295,0.62592995,0.746758,0.87687606,1.0,0.8844421,0.7673208,0.6471114,0.5117998,62.0,62.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,62.5,0.50097215,0.62956935,0.7559046,0.8876419,1.0,0.8943377,0.76750237,0.6509645,0.525748,62.5,63.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,63.0,0.5146059,0.64197683,0.76628023,0.89040655,1.0,0.88232005,0.7587311,0.6433,0.51837415,63.0,63.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,63.5,0.49628848,0.6190459,0.74858886,0.88088816,1.0,0.8926512,0.76701146,0.64263374,0.51298743,63.5,64.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,64.0,0.5005329,0.6249536,0.75423795,0.88647866,1.0,0.87861043,0.7528875,0.6248173,0.5040809,64.0,64.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,64.5,0.52194935,0.6439648,0.76363516,0.8882003,1.0,0.8817966,0.74870265,0.62711245,0.5015762,64.5,65.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,65.0,0.52032506,0.64464104,0.76860815,0.89476687,1.0,0.8890431,0.7591981,0.6346222,0.5033207,65.0,65.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,65.5,0.5064505,0.6369716,0.76497656,0.88874555,1.0,0.8819035,0.74739456,0.62015605,0.49441198,65.5,66.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,66.0,0.50259376,0.62722945,0.7571144,0.88436246,1.0,0.8723777,0.7441587,0.62112314,0.49588883,66.0,66.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,66.5,0.49613512,0.6200029,0.7494795,0.88068026,1.0,0.8933146,0.7828858,0.65462095,0.53393954,66.5,67.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,67.0,0.47760162,0.6081406,0.740248,0.8753894,1.0,0.89128214,0.77032626,0.65024656,0.52309036,67.0,67.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,67.5,0.5154476,0.6399281,0.76274896,0.88621104,1.0,0.8842883,0.7634901,0.6441105,0.520188,67.5,68.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,68.0,0.49370235,0.6217705,0.7512043,0.88216424,1.0,0.8763554,0.75585073,0.6325973,0.50782275,68.0,68.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,68.5,0.5016709,0.62345964,0.75242543,0.88336426,1.0,0.8936215,0.7746089,0.6506325,0.5281491,68.5,69.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,69.0,0.48109952,0.61624277,0.747284,0.8759095,1.0,0.87977576,0.7553578,0.6355148,0.5089318,69.0,69.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,69.5,0.497918,0.6259997,0.75256085,0.8808964,1.0,0.8845728,0.7680165,0.65085214,0.5348253,69.5,70.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,70.0,0.50423455,0.6265229,0.75096375,0.8835016,1.0,0.888021,0.7640612,0.64459205,0.523392,70.0,70.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,70.5,0.50413215,0.6328156,0.7470144,0.8796643,1.0,0.8784387,0.745942,0.6277015,0.49790817,70.5,71.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,71.0,0.5142549,0.6349973,0.7625648,0.88345253,1.0,0.88702184,0.7515796,0.62772906,0.5036563,71.0,71.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,71.5,0.4894672,0.614244,0.74750197,0.8780413,1.0,0.8870691,0.76548445,0.64943415,0.5197024,71.5,72.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,72.0,0.51695204,0.64639467,0.7701495,0.89158076,1.0,0.8838536,0.7510934,0.6267245,0.5012783,72.0,72.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,72.5,0.49820316,0.62573934,0.74950707,0.8784757,1.0,0.88561624,0.76246953,0.63324326,0.50838566,72.5,73.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,73.0,0.5102053,0.6273497,0.75698197,0.8857898,1.0,0.89111495,0.7679015,0.6382008,0.50871617,73.0,73.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,73.5,0.5044273,0.6328313,0.7575204,0.8829396,1.0,0.88927215,0.7633324,0.6415485,0.517513,73.5,74.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,74.0,0.5227713,0.6449626,0.7631598,0.8828003,1.0,0.88830894,0.7557085,0.6254973,0.5016544,74.0,74.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,74.5,0.50926286,0.6320957,0.75598073,0.8800423,1.0,0.88233167,0.74858695,0.6343221,0.51172274,74.5,75.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,75.0,0.5143299,0.6386795,0.7532953,0.8795673,1.0,0.89501756,0.76266897,0.64485925,0.5217222,75.0,75.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,75.5,0.5152422,0.63919216,0.76309067,0.88235694,1.0,0.89128184,0.7631335,0.644653,0.5170816,75.5,76.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,76.0,0.5325682,0.6580865,0.7803497,0.8936929,1.0,0.88053423,0.7485817,0.6259334,0.49268037,76.0,76.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,76.5,0.53876895,0.6589459,0.7707062,0.8862125,1.0,0.8835899,0.7596558,0.6295211,0.49618065,76.5,77.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,77.0,0.5392168,0.657316,0.77291197,0.890995,1.0,0.8874525,0.75577825,0.62843424,0.4991691,77.0,77.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,77.5,0.5472842,0.6612559,0.7726741,0.8895469,1.0,0.8861084,0.7597541,0.6347563,0.5073931,77.5,78.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,78.0,0.53185976,0.65808374,0.7675053,0.8883538,1.0,0.88798684,0.75192964,0.62046903,0.4919484,78.0,78.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,78.5,0.5633836,0.67480224,0.78874177,0.8940572,1.0,0.8786541,0.751424,0.62381536,0.497311,78.5,79.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,79.0,0.5451596,0.6642153,0.7815457,0.8985462,1.0,0.88818854,0.76118773,0.6253331,0.4949869,79.0,79.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,79.5,0.53706044,0.6528133,0.77254915,0.88887316,1.0,0.887552,0.75269544,0.6255252,0.4978871,79.5,80.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,80.0,0.5344921,0.64899206,0.7651571,0.8883844,1.0,0.8874308,0.7674852,0.64402467,0.51706254,80.0,80.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,80.5,0.52191365,0.6496305,0.7720912,0.89249444,1.0,0.8823601,0.74984896,0.62273633,0.50154424,80.5,81.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,81.0,0.5110543,0.63606036,0.7558038,0.88199115,1.0,0.88870674,0.76930434,0.6499573,0.5212004,81.0,81.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,81.5,0.5002854,0.6218719,0.7471447,0.881006,1.0,0.8837142,0.75685084,0.63667417,0.5157254,81.5,82.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,82.0,0.50418013,0.6152719,0.74553347,0.88095045,1.0,0.8835795,0.75808233,0.6296326,0.50353056,82.0,82.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,82.5,0.4985117,0.619301,0.747964,0.88292307,1.0,0.8846071,0.76364607,0.64147604,0.51300454,82.5,83.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,83.0,0.4737616,0.60716224,0.74498975,0.8820225,1.0,0.8818326,0.7590842,0.6412179,0.51906484,83.0,83.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,83.5,0.49930894,0.6303177,0.75684273,0.8910547,1.0,0.88803726,0.7630526,0.63572353,0.5098479,83.5,84.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,84.0,0.50695,0.62876225,0.75386673,0.88282746,1.0,0.87687576,0.7540071,0.6226045,0.49860448,84.0,84.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,84.5,0.4928705,0.62639636,0.75701463,0.88785684,1.0,0.88312364,0.7526133,0.62908655,0.5031549,84.5,85.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,85.0,0.49541596,0.6150714,0.7415023,0.8803798,1.0,0.879092,0.75443125,0.6322282,0.5070289,85.0,85.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,85.5,0.514142,0.64073366,0.7597018,0.8833055,1.0,0.8814127,0.74835813,0.628947,0.49551445,85.5,86.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,86.0,0.51556855,0.63947654,0.76165926,0.8892316,1.0,0.8883679,0.7618587,0.6343026,0.51454306,86.0,86.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,86.5,0.5093718,0.6271915,0.7543172,0.884768,1.0,0.8850869,0.757342,0.6336958,0.5027552,86.5,87.0,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
23,87.0,0.521778,0.6435528,0.765353,0.8904504,1.0,0.8872338,0.76074195,0.63318926,0.50852925,87.0,87.5,"E4,E3,E2,E,P,L,L2,L3,L4",texbat_cleanStatic_reconstructed_method_a_magnitude,cleanStatic
