dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,receiver_timestamp_s,sample_count,selection_origin,source_dump,record_index,code_frequency_chips_s,carrier_doppler_hz,residual_code_phase_chips,residual_carrier_phase_rad,carrier_phase_accumulator_rad
OAKBAT.cleanStatic,24,3,32,150162952,150167952,30.0325904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,32,1022998.5632366954,-2173.570068359375,0.0890062550044771,-0.27746206521987915,242901.93826094284
OAKBAT.cleanStatic,24,3,33,150167952,150172952,30.0335904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,33,1022998.5891520455,-2173.898681640625,0.09041710521361465,-1.370099425315857,242915.59726919862
OAKBAT.cleanStatic,24,3,34,150172952,150177952,30.0345904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,34,1022998.581142022,-2173.199462890625,0.09183596248353297,-2.458343744277954,242929.25188413344
OAKBAT.cleanStatic,24,3,35,150177952,150182952,30.0355904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,35,1022998.6361450776,-2172.19140625,0.09319982234361746,-3.5402538776397705,242942.90016526158
OAKBAT.cleanStatic,24,3,36,150182952,150187952,30.0365904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,36,1022998.5899180245,-2173.783203125,0.0946099001077968,-4.632165431976318,242956.55844794447
OAKBAT.cleanStatic,24,3,37,150187952,150192952,30.0375904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,37,1022998.6621668269,-2173.41943359375,0.09594773996273133,-5.721791744232178,242970.21444499597
OAKBAT.cleanStatic,24,3,38,150192952,150197952,30.0385904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,38,1022998.5551839605,-2173.200927734375,0.0973925459681067,-0.5268593430519104,242983.86906913467
OAKBAT.cleanStatic,24,3,39,150197952,150202952,30.0395904,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,39,1022998.6053591801,-2173.428466796875,0.09878719156494925,-1.6165422201156616,242997.52512294345
OAKBAT.cleanStatic,24,3,671,153357956,153362956,30.6715912,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,671,1022998.6495480811,-2171.824951171875,0.16904806398258349,-5.394212245941162,251628.11621187115
OAKBAT.cleanStatic,24,3,1322,156612961,156617961,31.3225922,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,1322,1022998.54120803,-2174.102783203125,0.06469034462047567,-6.075551509857178,260519.5047622918
OAKBAT.cleanStatic,24,3,1973,159867965,159872965,31.973593,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,1973,1022998.5619149624,-2174.330810546875,0.16468225802150585,-1.9356769323349,269412.355274736
OAKBAT.cleanStatic,24,3,2624,163122970,163127970,32.624594,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,2624,1022998.535136465,-2175.1162109375,0.06128379119521431,-5.502645015716553,278306.62946350564
OAKBAT.cleanStatic,24,3,3275,166377974,166382974,33.2755948,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,3275,1022998.5676643195,-2175.090087890625,0.1633728101361004,-4.195357799530029,287202.3125679539
OAKBAT.cleanStatic,24,3,3927,169637979,169642979,33.9275958,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,3927,1022998.6266553578,-2173.952392578125,0.06237715920305322,-5.44629430770874,296113.1202619486
OAKBAT.cleanStatic,24,3,4578,172892983,172897983,34.5785966,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,4578,1022998.6356242001,-2176.067138671875,0.16500865296265266,-0.8083553910255432,305011.75589223416
OAKBAT.cleanStatic,24,3,5229,176147988,176152988,35.2295976,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,5229,1022998.5533576922,-2175.7919921875,0.06233129887356397,-3.7399284839630127,313911.6778543638
OAKBAT.cleanStatic,24,3,5880,179402992,179407992,35.8805984,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,5880,1022998.5288857094,-2177.17724609375,0.16340242643481148,-1.8953040838241577,322813.1068086715
OAKBAT.cleanStatic,24,3,6531,182657997,182662997,36.5315994,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,6531,1022998.5440173353,-2176.777587890625,0.059912060576077994,-1.4747079610824585,331715.95981292427
OAKBAT.cleanStatic,24,3,7182,185913001,185918001,37.1826002,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,7182,1022998.5474739324,-2177.178955078125,0.1596598406007054,-2.4465620517730713,340620.20524911734
OAKBAT.cleanStatic,24,3,7834,189173006,189178006,37.8346012,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,7834,1022998.6205691419,-2177.33447265625,0.05963653053591398,-5.972836971282959,349539.5714799429
OAKBAT.cleanStatic,24,3,8485,192428010,192433010,38.485602,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,8485,1022998.5923858348,-2178.30908203125,0.16323050402955738,-3.5730888843536377,358446.72848775075
OAKBAT.cleanStatic,24,3,9136,195683015,195688015,39.136603,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,9136,1022998.6239922815,-2176.4599609375,0.06097297082396638,-2.563788652420044,367355.27594978194
OAKBAT.cleanStatic,24,3,9787,198938019,198943019,39.7876038,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,9787,1022998.6183776682,-2179.239501953125,0.1628338428398274,-2.96285080909729,376265.23177458986
OAKBAT.cleanStatic,24,3,10438,202193024,202198024,40.4386048,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,10438,1022998.5094628695,-2179.056640625,0.0628681713488078,-4.84796667098999,385176.673640845
OAKBAT.cleanStatic,24,3,11089,205448028,205453028,41.0896056,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,11089,1022998.6000035962,-2179.412841796875,0.16514766928707933,-1.8278478384017944,394089.49348818045
OAKBAT.cleanStatic,24,3,11741,208708033,208713033,41.7416066,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,11741,1022998.5301642272,-2180.20458984375,0.06494381380402517,-1.3565744161605835,403017.4285038166
OAKBAT.cleanStatic,24,3,12392,211963037,211968037,42.3926074,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,12392,1022998.5780650927,-2180.42138671875,0.16667208638438144,-1.2283967733383179,411933.1403036085
OAKBAT.cleanStatic,24,3,13043,215218042,215223042,43.0436084,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,13043,1022998.5751607872,-2180.3408203125,0.06468134517120298,-2.509653329849243,420850.26148545404
OAKBAT.cleanStatic,24,3,13694,218473046,218478046,43.6946092,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,13694,1022998.6028020097,-2180.948974609375,0.1673829861053597,-5.215156078338623,429768.8069303094
OAKBAT.cleanStatic,24,3,14345,221728051,221733051,44.3456102,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,14345,1022998.5714026827,-2181.40869140625,0.06632181544941457,-3.039276361465454,438688.75418118254
OAKBAT.cleanStatic,24,3,14997,224988055,224993055,44.997611,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_3.bin,14997,1022998.5899733353,-2182.112060546875,0.17269619076841222,-3.478797197341919,447623.8831985139
OAKBAT.cleanStatic,27,1,20,150100296,150105296,30.0200592,5000,legacy_stage0a+temporal,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,20,1022998.4079309514,-2157.8564453125,0.06064058185843479,-5.568109035491943,119537.71166947931
OAKBAT.cleanStatic,27,1,21,150105296,150110296,30.0210592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,21,1022998.3736423437,-2157.53759765625,0.06226693748207782,-0.27476125955581665,119551.26787801259
OAKBAT.cleanStatic,27,1,22,150110296,150115296,30.0220592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,22,1022998.4476256452,-2156.532958984375,0.06381931633983583,-1.2582868337631226,119564.81777421493
OAKBAT.cleanStatic,27,1,23,150115296,150120296,30.0230592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,23,1022998.3782189172,-2157.96337890625,0.06544109309257977,-2.2507994174957275,119578.3766580107
OAKBAT.cleanStatic,27,1,24,150120296,150125296,30.0240592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,24,1022998.4872398828,-2157.162841796875,0.06695386018369581,-3.2382824420928955,119591.93051188347
OAKBAT.cleanStatic,27,1,25,150125296,150130296,30.0250592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,25,1022998.3315852043,-2157.9501953125,0.06862226479191424,-4.230712413787842,119605.4893128443
OAKBAT.cleanStatic,27,1,26,150130296,150135296,30.0260592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,26,1022998.3999913334,-2157.465087890625,0.0702222780471409,-5.220094203948975,119619.04506578528
OAKBAT.cleanStatic,27,1,27,150135296,150140296,30.0270592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,27,1022998.4237923884,-2157.692138671875,0.07179848729254677,-6.210902690887451,119632.6022453284
OAKBAT.cleanStatic,27,1,28,150140296,150145296,30.0280592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,28,1022998.4290919581,-2156.785400390625,0.07336939570640283,-0.9128285050392151,119646.15372766687
OAKBAT.cleanStatic,27,1,29,150145296,150150296,30.0290592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,29,1022998.4190494698,-2158.1513671875,0.07495034551658336,-1.9065231084823608,119659.71379262785
OAKBAT.cleanStatic,27,1,30,150150296,150155296,30.0300592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,30,1022998.5011004243,-2157.426025390625,0.07644925110382521,-2.8956596851348877,119673.26930013191
OAKBAT.cleanStatic,27,1,31,150155296,150160296,30.0310592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,31,1022998.4426867464,-2157.479736328125,0.07800655999211975,-3.8851349353790283,119686.82514511175
OAKBAT.cleanStatic,27,1,32,150160296,150165296,30.0320592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,32,1022998.3395373608,-2157.86376953125,0.07966701476600188,-4.877023220062256,119700.38340304336
OAKBAT.cleanStatic,27,1,33,150165296,150170296,30.0330592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,33,1022998.4394729955,-2157.79541015625,0.08122754955303631,-5.868480205535889,119713.94123146035
OAKBAT.cleanStatic,27,1,34,150170296,150175296,30.0340592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,34,1022998.4859693293,-2158.8115234375,0.08274158391561125,-0.583137571811676,119727.50544430538
OAKBAT.cleanStatic,27,1,35,150175296,150180296,30.0350592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,35,1022998.4440493465,-2157.22314453125,0.08429753117869335,-1.5709995031356812,119741.0596770714
OAKBAT.cleanStatic,27,1,36,150180296,150185296,30.0360592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,36,1022998.4052040015,-2157.7080078125,0.08589232397609882,-2.561908006668091,119754.61695632327
OAKBAT.cleanStatic,27,1,37,150185296,150190296,30.0370592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,37,1022998.410441946,-2157.780029296875,0.08748188246988522,-3.553269624710083,119768.17468809948
OAKBAT.cleanStatic,27,1,38,150190296,150195296,30.0380592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,38,1022998.4628748196,-2156.545654296875,0.08901901213388318,-4.536876201629639,119781.72466406881
OAKBAT.cleanStatic,27,1,39,150195296,150200296,30.0390592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,39,1022998.4068934419,-2156.906982421875,0.09061211382057113,-5.522752285003662,119795.27691032972
OAKBAT.cleanStatic,27,1,40,150200296,150205296,30.0400592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,40,1022998.4433588383,-2157.509033203125,0.0921687582121852,-0.22922520339488983,119808.83293938724
OAKBAT.cleanStatic,27,1,41,150205296,150210296,30.0410592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,41,1022998.4113872848,-2157.227294921875,0.09375736804703518,-1.2171138525009155,119822.38719823094
OAKBAT.cleanStatic,27,1,42,150210296,150215296,30.0420592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,42,1022998.3571987578,-2158.306884765625,0.09540016432294497,-2.211784601211548,119835.94824033768
OAKBAT.cleanStatic,27,1,43,150215296,150220296,30.0430592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,43,1022998.5124662973,-2157.5712890625,0.09688771250533036,-3.201833963394165,119849.5046605603
OAKBAT.cleanStatic,27,1,44,150220296,150225296,30.0440592,5000,legacy_stage0a,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,44,1022998.4852296859,-2157.3623046875,0.09840248023992079,-4.19057035446167,119863.05976769538
OAKBAT.cleanStatic,27,1,671,153355301,153360301,30.6710602,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,671,1022998.5414153457,-2157.453125,0.016951384765804704,-2.72112774848938,128362.74005371223
OAKBAT.cleanStatic,27,1,1322,156610305,156615305,31.322061,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,1322,1022998.6894194577,-2158.43994140625,0.12626829598392433,-0.5023995041847229,137188.39668890525
OAKBAT.cleanStatic,27,1,1973,159865310,159870311,31.973062,5001,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,1973,1022998.6406034733,-2158.831298828125,0.00028883017808456,-5.142032146453857,146014.62851866017
OAKBAT.cleanStatic,27,1,2624,163120314,163125314,32.6240628,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,2624,1022998.764620645,-2157.860595703125,0.07148937964658061,-4.141730785369873,154841.50356477665
OAKBAT.cleanStatic,27,1,3275,166375318,166380318,33.2750636,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,3275,1022998.5873163353,-2158.4912109375,0.1445089843272679,-3.6700737476348877,163668.9072659841
OAKBAT.cleanStatic,27,1,3927,169635323,169640323,33.9270646,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,3927,1022998.6736518941,-2158.923583984375,0.01826807123739769,-4.79049825668335,172510.46942161827
OAKBAT.cleanStatic,27,1,4578,172890327,172895327,34.5780654,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,4578,1022998.6068477624,-2157.087646484375,0.10117111558349184,-5.570521831512451,181339.1248257558
OAKBAT.cleanStatic,27,1,5229,176145331,176150331,35.2290662,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,5229,1022998.583299586,-2159.21875,0.19165112780271268,-0.5671330094337463,190168.27999895494
OAKBAT.cleanStatic,27,1,5880,179400336,179405336,35.8800672,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,5880,1022998.632380177,-2159.06640625,0.07933216832566764,-2.5245935916900635,198998.1128314664
OAKBAT.cleanStatic,27,1,6531,182655340,182660340,36.531068,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,6531,1022998.5831921517,-2159.536376953125,0.17475555733897713,-4.989200115203857,207828.45281539057
OAKBAT.cleanStatic,27,1,7182,185910345,185915345,37.182069,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,7182,1022998.6423650333,-2158.8896484375,0.06649901799090056,-1.7550948858261108,216659.37725877966
OAKBAT.cleanStatic,27,1,7834,189170349,189175349,37.8340698,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,7834,1022998.6152532616,-2158.99365234375,0.16379436665165384,-0.17647938430309296,225504.52356102152
OAKBAT.cleanStatic,27,1,8485,192425354,192430354,38.4850708,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,8485,1022998.5687060251,-2159.82275390625,0.054548973334133624,-4.40009069442749,234336.6225505153
OAKBAT.cleanStatic,27,1,9136,195680358,195685358,39.1360716,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,9136,1022998.6023860612,-2159.246337890625,0.14844099458861387,-2.9590342044830322,243169.34007045304
OAKBAT.cleanStatic,27,1,9787,198935363,198940363,39.7870726,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,9787,1022998.6025608954,-2159.88818359375,0.03828878868304522,-2.1206133365631104,252002.6602074528
OAKBAT.cleanStatic,27,1,10438,202190367,202195367,40.4380734,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,10438,1022998.6395411287,-2160.960205078125,0.1343828145543458,-1.8466981649398804,260836.54482658705
OAKBAT.cleanStatic,27,1,11089,205445372,205450372,41.0890744,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,11089,1022998.6786061748,-2160.101318359375,0.022770048398423042,-2.1802713871002197,269671.0369497696
OAKBAT.cleanStatic,27,1,11741,208705376,208710376,41.7410752,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,11741,1022998.5812936517,-2159.734130859375,0.11902676958715398,-4.089406490325928,278519.6710029269
OAKBAT.cleanStatic,27,1,12392,211960381,211965381,42.3920762,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,12392,1022998.5625355742,-2160.33349609375,0.008718284494761593,-5.576056957244873,287355.3161979927
OAKBAT.cleanStatic,27,1,13043,215215385,215220385,43.043077,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,13043,1022998.6962891938,-2160.2509765625,0.10416618792195287,-1.39175546169281,296191.57362751255
OAKBAT.cleanStatic,27,1,13694,218470389,218475389,43.6940778,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,13694,1022998.6096188398,-2160.609375,0.19895116934610307,-4.061257839202881,305028.4016696185
OAKBAT.cleanStatic,27,1,14345,221725394,221730394,44.3450788,5000,temporal_extension,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/oakbat_cleanstatic/slow/rep1/trace_native_1ms_ch_1.bin,14345,1022998.6543348484,-2160.28955078125,0.08949261330084787,-0.9984150528907776,313865.78055143566
