domain,case_id,config,status,exit_code,terminal_drain_status,native_trace_status,target_tracking_pass,tracked_prns,input_sha256,config_sha256,receiver_sha256,output_set_sha256,dump_count,output_bytes,manifest_path,manifest_sha256,common_support_status,common_valid_epochs
OAK,OAK.positive.d050.p-03.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",fe996e96eacf66cf1d1b3c7a1830b335c871a07a8ab8aa702b3d4e6de2d9450c,61547c7e97d60b5bd9ff4e5593b63a82f8a7a2810588a2d7c312f0a901afe013,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,72586437c759bcb2c8bf5d41ed7747b24d3aa83def1ba11229b6d9a48336d635,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.single/C0/manifest.json,9fb5c76389907703523269c30bbfc218faaa0ba1289851a2e41540c1a4f22b86,PASS,14891
OAK,OAK.positive.d050.p-03.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",fe996e96eacf66cf1d1b3c7a1830b335c871a07a8ab8aa702b3d4e6de2d9450c,9390eacd30fc04f4a028edd1b270ca0308982b598a857c6266c3409924eed85a,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,18f0f3634e302b27b7789c7f7af9aab1e900944c39ad8ba6e3a79a783583725c,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.single/C1/manifest.json,bef1c369fa93963a8f4f16779044a31946149dce6022e62ffeb43c583bb49bbb,PASS,14891
OAK,OAK.positive.d050.p-03.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",fe996e96eacf66cf1d1b3c7a1830b335c871a07a8ab8aa702b3d4e6de2d9450c,4ff7550215fcec59129d238338d65074b9b5af2dc0ec711909648ba8aa83a850,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,1c6e0aed4f17a7c5cd91b132256345f3eaf00c75df5c44c93ee7b0af9fa039cd,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.single/C2/manifest.json,68e6c1ecd422917d96472e99a8b69cf40a595abb8552c3d3c66ee441986f56cd,PASS,14891
OAK,OAK.positive.d050.p-03.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",fe996e96eacf66cf1d1b3c7a1830b335c871a07a8ab8aa702b3d4e6de2d9450c,d0c3ce39ebce15ef91de0605444bc8dc27aa0ea199290bb2a3d8e2ccdadc9e59,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,28066f1563dd85da43f6ddebab2065fd5638bf3ff07c8d09b2b0af262c1c9a06,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-03.single/C3/manifest.json,f090282930df485e8cd3313a8c52982c5462d4f0c1dd96d69e062cab008cfb5f,PASS,14891
OAK,OAK.positive.d050.p-06.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",7692b09a75403c44ae8142bbb097f2a877ff24b99cf5e1da4d5b54387dd00a53,896339c743b9ab004e98a325f5520143838c693a603b4e5c9e9622e24f655268,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,d7f262df8e1fc873deba53cc023ae174dbc243cb87bb02557fd6ce51a16bfdef,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.four/C0/manifest.json,c3d724e6a6a1cff4be112c7934d8b846260b0ce4fe45a5af7cc6534a5fa1560f,PASS,14894
OAK,OAK.positive.d050.p-06.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",7692b09a75403c44ae8142bbb097f2a877ff24b99cf5e1da4d5b54387dd00a53,c8a3db9db2dd4b2a0bff3fccd63f52755200bcb18bbe844a3243b7c2b1a386bb,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,e447baa1f57e2d38c451de07b7de3b1a9d45d855a6c89b0034004cc991cc488b,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.four/C1/manifest.json,f7261118d70790ccd3f77c263e8b773dd33db69721d042afecc0118f7e2a58aa,PASS,14894
OAK,OAK.positive.d050.p-06.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",7692b09a75403c44ae8142bbb097f2a877ff24b99cf5e1da4d5b54387dd00a53,5163df5f04d7ab3bbfd77378e4eb0b8264b15138664cf641fd3081616769ee0b,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,22d1dac097792e8a6d7b3816fee7e27ffee6933b240d849f26f54d8462da8691,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.four/C2/manifest.json,092fa42a5bf30a8d3857f46cf02f50f134381e62e758f4c7742c75a8fd486a3c,PASS,14894
OAK,OAK.positive.d050.p-06.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",7692b09a75403c44ae8142bbb097f2a877ff24b99cf5e1da4d5b54387dd00a53,f693c73604c0c4aa810d9f6fc5002c252f4cde835d7b93e28cb094153bb3f572,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,d2978aa7614b170f56343c49543bd135e15dcaaa1a9568e889b6cdb3ad68cb04,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.four/C3/manifest.json,02141583beb15d737b4e632150e28f974e2ffe129f897e71303a31a2961d4c88,PASS,14894
OAK,OAK.positive.d050.p-06.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",70d3fcbd2506a96172eb6a3c48e74a655bc79fd344235d6315ddc53a987cd9f6,8ee021ca8819f7e65ef8c12196835d48d9a71fc5cef6d91d331d4e02d155c528,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,f413a63929c5adb6f05f89bfeda189801b9c79b761cd82ca9287c5286025ca14,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.single/C0/manifest.json,16693f9a3054a940530f203794847bb9d878cf923334f2297646a46e5b84a167,PASS,14896
OAK,OAK.positive.d050.p-06.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",70d3fcbd2506a96172eb6a3c48e74a655bc79fd344235d6315ddc53a987cd9f6,ce81f586795e823d935d845778ee6203201ef5e8a29fbdc1e74360aacc2131d0,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,8b4e16f29046b4f815d209fc60a6a2a62b4e6eec4937f5e13dfd2f315f4e6d2c,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.single/C1/manifest.json,04f7ebcd0eb9df3bab6fdda6df6a79912b4e6ff479c8cff5770d851810e4ce07,PASS,14896
OAK,OAK.positive.d050.p-06.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",70d3fcbd2506a96172eb6a3c48e74a655bc79fd344235d6315ddc53a987cd9f6,7643e1b7a412e4a1e8cb607d5cf9d2aa0a43850166ac4198cede7f8c1d3a193b,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,5f9566f7bb2391cb5b52dca02d6a0631b1855f3eb2d3a26dcd6e87b30a229a2f,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.single/C2/manifest.json,e5bfae35694866c24af42cfdb811d981295adaa30310a2996c93433f9990ac7c,PASS,14896
OAK,OAK.positive.d050.p-06.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",70d3fcbd2506a96172eb6a3c48e74a655bc79fd344235d6315ddc53a987cd9f6,0f76f9c3e6dd16d9e0f85401dda5493b851f4bd32b929cf67f82de4bc784bbea,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,a6ee9cb1eb1a8d66ae0e2319e2e9e0d9edd8d50ab9ddcf73e9299692e8193b86,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d050.p-06.single/C3/manifest.json,7fb0f58533595dc50d5a9da3aaaccd81e759ebed1cec756643ac889fcddcbfaf,PASS,14896
OAK,OAK.positive.d150.p+00.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",40d28e74added498d9656c2d7326978276b0b7aa134248a60130681351a49dd1,cdb0f69d1698f20b45f1c37f8d6f3967fd456fe4a5690522724a353842166171,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,031efb835fd87c11993c8c4a1495d732400049c225376ff3aa4f009151418018,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.four/C0/manifest.json,62704b7b9c7251eb8cf840973e2601d559e71da0174525b56ec372f45b2c59eb,PASS,14851
OAK,OAK.positive.d150.p+00.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",40d28e74added498d9656c2d7326978276b0b7aa134248a60130681351a49dd1,99ebe632bf9843f11f1c15538251f4ea8bbd0ad192e7eef79a9d95369e91ae07,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,7ace65f5eed5093bce8df259601efab7dbb55ca1fe22077db93929dc7aa2da91,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.four/C1/manifest.json,d9e18e878d116b7be1ed360c2f8988f854b73326a4945fc02713277851c77cc2,PASS,14851
OAK,OAK.positive.d150.p+00.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",40d28e74added498d9656c2d7326978276b0b7aa134248a60130681351a49dd1,0c39588a94b609347b00a4a8a883af26d66d12d24b570b107322ebc5b98cc3f1,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,6057a6cfe2e49c0c5f8397caa0a71cdd3fdcb0335134f0e2d4ccd23690b033da,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.four/C2/manifest.json,e1a0a7c48dde866c2d9ea2ae9bb21b30a55f9c77ace3690b306ad2f948db44b7,PASS,14851
OAK,OAK.positive.d150.p+00.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",40d28e74added498d9656c2d7326978276b0b7aa134248a60130681351a49dd1,03442b286d1066df7dc3dbfa58fa14c1831a7bbbaa1b035a8b98547927c33281,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,68e89de696fec0a18aea05e0041204a198dce8414e35fbad2bcee905bbf74ef8,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.four/C3/manifest.json,69af9b16ae4b82b1e5ca842e98add5c5a91f2e68920d576ecb9455915b662cc2,PASS,14851
OAK,OAK.positive.d150.p+00.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3747cb9ab196d0274234e3f4bfcbec5574eca066af38b7e4e3c04491b65cbc1b,dccea8eaf319e3e2ff0717468da6421bbc481cc02dce1d513bf27811c57fe78d,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,b885f5d72a16b42629ab0f820b103a50f97c4beec5c25afeb34f53807254429f,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.single/C0/manifest.json,067b2a42bc6703c4595c41877f13a7972446eb82d01704729e3006cc58864824,PASS,14895
OAK,OAK.positive.d150.p+00.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3747cb9ab196d0274234e3f4bfcbec5574eca066af38b7e4e3c04491b65cbc1b,63ea20aa22221fba09c1b047c0821abebf07013da9fd33fafd38bbe232535ed9,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,9c202783f543ce48bdf7ca5933475e733fb070ea0e152b05cf0d199f3f22b617,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.single/C1/manifest.json,94925f384b01cea27b689744ae29b02567f0a085d45ed7c79053b801717d0dd7,PASS,14895
OAK,OAK.positive.d150.p+00.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3747cb9ab196d0274234e3f4bfcbec5574eca066af38b7e4e3c04491b65cbc1b,04ee5f85bf001e9977ae9cffbbf4463bb0fe0154f36670d801e66d13a2c34463,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,b5eb9eb28e622bcecfa7d1a7533ee75e2eef75efcb5a45decf239ff1b85346cd,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.single/C2/manifest.json,339a71e2edfafeda5b2b3223bf09fd84323f5eb713ad171ae8d7ad3aed49dd4d,PASS,14895
OAK,OAK.positive.d150.p+00.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3747cb9ab196d0274234e3f4bfcbec5574eca066af38b7e4e3c04491b65cbc1b,1ec4f3921080d435fdffb7fca50c7be64434bf9e52a7de0833a9208f860421ec,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,4ee0312d30a23e5334f2dd95c3720ff411310b20d65a9e1ae8e6a97dfc7611b8,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p+00.single/C3/manifest.json,c52c6b6c03bd05c4714e3d2c6f8d889e873275cc4d918720388f8e80147e4b1e,PASS,14895
OAK,OAK.positive.d150.p-03.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3f209bddbd61e7bb77aec4c99ab4eee351d9b368a2898fb490cf5ee5a5112d76,f7d2e14c0db23f7155ffb183b0fed6d1327127cdf390026f3284bb20cfaed038,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,8180a4ce784b66916b78097a7ab5da38344e1fe408a6badf9a9373f497eb28b7,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.four/C0/manifest.json,c32e08b3fa852dd5968fd9ed83fdee34b84e7f85c849510baa506483c27f0ffa,PASS,14890
OAK,OAK.positive.d150.p-03.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3f209bddbd61e7bb77aec4c99ab4eee351d9b368a2898fb490cf5ee5a5112d76,83fb257606ebcba68b2986129401768bf64dd6325ea5e9e5ebaa044609ff3fdf,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,991abaad151267a77cf6739d42d9bb0d7421b8c95d6249fa6edeb87f0c988bd1,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.four/C1/manifest.json,a29114ed2059bb4ec925c8aecbc222f1e938718655ad2721796fd90ebcb27cf8,PASS,14890
OAK,OAK.positive.d150.p-03.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3f209bddbd61e7bb77aec4c99ab4eee351d9b368a2898fb490cf5ee5a5112d76,900d500e91bbef9b9a0de64ee7e9ba9cadda8a069901b29825cc37d2846d50b9,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,672d9ccd1c7169676a8ef0e7543ffccce8c465b1c645ac710203d1fab9712b35,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.four/C2/manifest.json,93a5a156a67fce72e7af50cf3a4283290b6851bcfc998ab9730754d0890232d6,PASS,14890
OAK,OAK.positive.d150.p-03.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",3f209bddbd61e7bb77aec4c99ab4eee351d9b368a2898fb490cf5ee5a5112d76,3f66f2f3d78a145c32774ba0735c6c4d971e3a01e339a3a75375d98a8a6df5bd,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,71c666c87f78026d1720c42615c39ff7db0b91162e24a055717e5da9d3299ca0,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.four/C3/manifest.json,e6717265700c56d17cb448b13cbf23139878ea3a511a7c2195580942541f377c,PASS,14890
OAK,OAK.positive.d150.p-03.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b6e6a5c01ef89e8577ed4d45c35e65dfb37b6b1651dd4696bc3536d0ab40b4c2,3a0da5ce84960247a73b5199bfe22467ba081f2202d405ebcbd2638149fa16f4,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,0e7692d86e9fe5b6dbf990a57b905d306aef33993fd31bc21db822a564dd6de4,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.single/C0/manifest.json,a66beeca1a44324e819a88818ee6cb92b35973af244dd559701835597fae5a57,PASS,14861
OAK,OAK.positive.d150.p-03.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b6e6a5c01ef89e8577ed4d45c35e65dfb37b6b1651dd4696bc3536d0ab40b4c2,0a96dee42affc7ed9d93d3dccc56fa54b7d6f673d048a13f27e0e996ababc8a1,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,f39ebec85019f9bb590cf380ad180b61de15f18615432c38261526f2b8e06151,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.single/C1/manifest.json,f038e1f41977c7e2aab9e529ea0131802fa612169d996f32685df8d9f4c407f2,PASS,14861
OAK,OAK.positive.d150.p-03.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b6e6a5c01ef89e8577ed4d45c35e65dfb37b6b1651dd4696bc3536d0ab40b4c2,00956e834b567534b51b53b6d9ffd6a7b89985d563d7a5f0550d0b46cfc1e5e6,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,e1a5b89eea60387bded2c7369db9cc2b241d1698bdd25c03d4ef964b67d3b9b5,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.single/C2/manifest.json,86630c8e4245583df0bb58b8a67c24ba6e965f4a428a2dfb2deb96b4f1592d5e,PASS,14861
OAK,OAK.positive.d150.p-03.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",b6e6a5c01ef89e8577ed4d45c35e65dfb37b6b1651dd4696bc3536d0ab40b4c2,edb4426b58d5483793146f8e6ac1e038f2bed6e4bd26f8f4e7f310ed184f9971,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,c94d58a32eb56c0bdccac92688957d5cda897181d8097ebadb49f62491d99b08,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-03.single/C3/manifest.json,38e461612a12ba158d93c535663e0b792bf6612dec34c81ab3b7148959459164,PASS,14861
OAK,OAK.positive.d150.p-06.four,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",0d741bb56a10b97b0cac312dfe312f6a0dbb0b3112866985fbaff32ec7f052fb,40650ecfcf970a0247bb916309d94cdc3797cc63d24d0a44928324587db10c3b,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,84ad3095b1b2ff5094db1f6c46919386ff1c0ddcb3fd2dfa94b58b848196d1be,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.four/C0/manifest.json,831c74cd7e28b296a4e7d5607e61e93258676b50e8cd0acd7fb9fe5ffd1cfd1a,PASS,14910
OAK,OAK.positive.d150.p-06.four,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",0d741bb56a10b97b0cac312dfe312f6a0dbb0b3112866985fbaff32ec7f052fb,b753d5b808ba8767f1868a0c8bc43947752ee4517117a99d61f9d1b138311420,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,ffbc3a9b395d10f0c33f47ab588bd1b47f5a4e4d3124e7ca05866c34fa24b371,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.four/C1/manifest.json,576d4fc1c369668e351a4d691e4276a51dc28c8bf977597364ac417f6185076e,PASS,14910
OAK,OAK.positive.d150.p-06.four,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",0d741bb56a10b97b0cac312dfe312f6a0dbb0b3112866985fbaff32ec7f052fb,448cf543660991cd3ceee14f522cde92adc585f4a05afd8cc1807319a41dea8e,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,5f42e8f37c38c60007391affba73cc5eca8e39ecfbdc71100bd1afa30520b781,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.four/C2/manifest.json,1ab05bd67da9218488be0204b63363d6e4b3dff991b42db5b9e609fd15c2f87f,PASS,14910
OAK,OAK.positive.d150.p-06.four,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",0d741bb56a10b97b0cac312dfe312f6a0dbb0b3112866985fbaff32ec7f052fb,f7a4a078f06f7b30b114dff15b1aebd32115731077768248c27128fb46f70c52,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,1551a710b17c9f1bd60763e7025e97646a761980b7816c5d7a730abba031423e,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.four/C3/manifest.json,a07b93d9e424ddff8ad94a8696cec1ff56f7e35f64f757ec64b4fde837b56643,PASS,14910
OAK,OAK.positive.d150.p-06.single,C0,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",4eee18f518ed3f0b9f5eefb3237ca327644359360174f296b9c193aa1809a0bb,c48e7704a26beb08284ef3b07c926e63ba8e819c4f894852272c9ca79716954e,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,9c6aa9a21ae7e48a83946942cf8bbb5e1ab86bba50b20db58c60fb9c0e4509be,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.single/C0/manifest.json,e31230cc2ec3b95a53864d92817b560a78d4725991fe14882d5764dd19c53952,PASS,14895
OAK,OAK.positive.d150.p-06.single,C1,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",4eee18f518ed3f0b9f5eefb3237ca327644359360174f296b9c193aa1809a0bb,7d3264bc88b926b0d30222309830bb5c9dcff522046fb50b44f43f918725e005,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,0ef98575748a359412c327d98f4dd68a29fb772a113a99adaf4150cdffee8c39,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.single/C1/manifest.json,21c1dee9c69b00d75076b29ffe56785fb5d3e77ed9ca6508c3c75b0de40367b5,PASS,14895
OAK,OAK.positive.d150.p-06.single,C2,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",4eee18f518ed3f0b9f5eefb3237ca327644359360174f296b9c193aa1809a0bb,9c5ec9bf3b56ddd51e5e296c186827442c7367b91bc98eeb204455825915fb71,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,f64101d4efac5e455bbe3ee1bda4eb4f08cac61d511531620838544e6c1c7905,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.single/C2/manifest.json,99f90e93b4ad953d573f0e9428fac4d07a7f711ab7282e45db54c6ac443934ee,PASS,14895
OAK,OAK.positive.d150.p-06.single,C3,PASS,0,PASS,PASS,True,"8,10,11,12,14,18,20,21,24,25,27",4eee18f518ed3f0b9f5eefb3237ca327644359360174f296b9c193aa1809a0bb,30cc1f7bff928fce69fe8836a285542d4b8c7b5268821e840d57b64447b39bec,2f6e8e969e525bb48b4d94f016af8fd24f433b0be26b51837f316f60a6b911e0,97eca9a0adb0e19b1588335fe02f7602ab6e1752c66292de2003225e9e9311bd,11,68632960,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/crid-stage0-r4b-phase-a-physical-identifiability-execution/replays/OAK/OAK.positive.d150.p-06.single/C3/manifest.json,44c5df78c3e8d42c125912522148c54dfaf888aada74c3b169bfa7664fd429e4,PASS,14895
