scenario,physical_recording_id,event_id,target_index,availability_time_s,source_start_s,source_end_s,role,phase,label,valid,tracked_prn_count,row_level,prn,prn_target_index,pair_sequence_index,B0,total,amp_only,shift_only,amp_shift,amp_shift_width,TOPI,NC_TOPI,NC_TOPI_time_shuffle,NC_TOPI_conditioning_removed,B0_median,B0_top25_mean,total_median,total_top25_mean,amp_only_median,amp_only_top25_mean,shift_only_median,shift_only_top25_mean,amp_shift_median,amp_shift_top25_mean,amp_shift_width_median,amp_shift_width_top25_mean,TOPI_median,TOPI_top25_mean,NC_TOPI_median,NC_TOPI_top25_mean,NC_TOPI_time_shuffle_median,NC_TOPI_time_shuffle_top25_mean,NC_TOPI_conditioning_removed_median,NC_TOPI_conditioning_removed_top25_mean
DS2,DS2,DS2@335.5,658,336.03947684,335.03947684,336.03947684,evaluation,post,1,True,11,prn,G10,669,3880,0.23967245924373454,28.955059072547108,13.723685122273462,7.795780118921367e-08,13.795989786037758,16.591811505188392,15.159069286509368,216131484.64095083,10.147048478335828,15.159069286509368,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,336.0838126,335.0838126,336.0838126,evaluation,post,1,True,11,prn,G13,670,4799,0.29420314549755205,31.58459958590002,17.82583471131601,0.43105708132308473,18.086490944538053,21.58960484159184,13.498108641361952,192450222.72565782,9.035248811194148,13.498108641361952,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,336.08329116,335.08329116,336.08329116,evaluation,post,1,True,11,prn,G16,670,5766,0.2559340311285861,24.739851910302427,13.415822630738038,0.03632012372340132,13.479477379985072,15.429207550908517,11.260374530317321,160545573.00668144,7.537373441853176,11.260374530317321,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,336.08367264,335.08367264,336.08367264,evaluation,post,1,True,11,prn,G19,670,6685,0.2423881026213935,24.15713744686341,13.60758147313567,0.019702452383013762,13.623465975844406,16.20994620339227,10.533671471018994,150184553.59772307,7.050939147459035,10.533671471018994,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,336.20633508,335.20633508,336.20633508,evaluation,post,1,True,11,prn,G20,654,7570,0.28172069434512875,29.361758632203394,9.367859569017577,2.3918342223073275,11.71210442782828,17.911663822162527,17.649654204375118,251641172.3235405,11.814174963699042,17.649654204375118,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,336.12368472,335.12368472,336.12368472,evaluation,post,1,True,11,prn,G23,670,8470,0.2917354421742861,28.988789139178586,12.667919802360169,0.04957810231417901,12.79232333803861,18.00542851934286,16.19646580113996,230922237.59753206,10.841452107362128,16.19646580113996,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@335.5,658,335.88466964,334.88466964,335.88466964,evaluation,post,1,True,11,prn,G30,634,9335,0.30416405089497167,26.55129350621884,12.655018582153216,2.094017728381188,15.612873048116134,16.10110296657861,10.93842045810268,155955290.4307006,7.321866571555609,10.93842045810268,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.54165028,335.54165028,336.54165028,evaluation,post,1,True,11,prn,G03,671,659,0.29702070187324997,30.88285931747211,15.924857870768319,0.26304896635522046,16.309386686410928,20.79647037443834,14.57347263106116,209050653.86163107,9.755066784784734,14.57347263106116,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.54272524,335.54272524,336.54272524,evaluation,post,1,True,11,prn,G06,671,1560,0.3134208800042464,32.496529317089575,16.10253353667265,1.0944068005018956,17.419181143845222,22.226667284033816,15.077348173244353,216278547.59876093,10.092346696694019,15.077348173244353,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.54133652,335.54133652,336.54133652,evaluation,post,1,True,11,prn,G07,671,2461,0.28394436720759075,39.26938206302552,19.596971491230327,0.024725108032504016,19.705001941886103,24.321701131145474,19.564380121139397,280643231.7308219,13.095837863506723,19.564380121139397,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.690017,335.690017,336.690017,evaluation,post,1,True,11,prn,G08,291,2982,0.30037715639506907,28.274929680047027,0.3182670896200772,3.763992078606796,4.293446224457892,5.338804557114017,23.981483455589164,344004817.7863671,16.05252081160619,23.981483455589164,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.53947684,335.53947684,336.53947684,evaluation,post,1,True,11,prn,G10,670,3881,0.29913128721569127,33.30042157439138,17.589003378781758,0.4496447266105567,18.131498441361238,21.810628066984975,15.168923133030127,217592153.88226035,10.153644362057607,15.168923133030127,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.5838126,335.5838126,336.5838126,evaluation,post,1,True,11,prn,G13,671,4800,0.2633937092969601,25.200285318089716,14.155666535269704,0.0016107631072170582,14.15579822915479,17.284291889956037,11.04448708893492,158428763.4086063,7.392864548057128,11.04448708893492,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.58329116,335.58329116,336.58329116,evaluation,post,1,True,11,prn,G16,671,5767,0.26570673675677314,24.917395466665816,12.78738751651976,0.16874201450294402,13.060804236694327,15.227202528842975,11.85659122997146,170078073.49312147,7.936463889996184,11.85659122997146,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.58367264,335.58367264,336.58367264,evaluation,post,1,True,11,prn,G19,671,6686,0.304185915153122,28.221813331862048,13.814097022425473,0.09842432997635998,13.95577429671254,16.548137408272172,14.266039035149486,204640641.51444432,9.54927950704196,14.266039035149486,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.70633508,335.70633508,336.70633508,evaluation,post,1,True,11,prn,G20,655,7571,0.336153076116056,33.68200977443194,11.201874221133302,2.2017915317546692,14.24969370741045,23.712958706643906,19.4323160670215,278748825.5337621,13.00743795358795,19.4323160670215,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.62368472,335.62368472,336.62368472,evaluation,post,1,True,11,prn,G23,671,8471,0.2747314794492952,26.297033842532336,12.30439756596654,0.09501725929193174,12.329318189357396,16.592423849113864,13.967715653174928,200361311.553576,9.349590346585991,13.967715653174928,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336,659,336.38466964,335.38466964,336.38466964,evaluation,post,1,True,11,prn,G30,635,9336,0.3117048394309045,24.451721991945597,14.030345379992491,0.48922689359342514,14.204632757632217,18.105235439425858,10.247089234313396,146990409.13872534,6.859109174660538,10.247089234313396,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.04165028,336.04165028,337.04165028,evaluation,post,1,True,11,prn,G03,672,660,0.27710764992949516,28.97548419759352,11.866596264422762,0.1713916974701438,11.929857668345937,17.097252443210092,17.045626529247563,234988975.07327124,11.409856071428374,17.045626529247563,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.04272524,336.04272524,337.04272524,evaluation,post,1,True,11,prn,G06,672,1561,0.29852788712288014,33.93317013588504,16.517052877313855,0.01100936722885997,16.542858130574647,21.861175258858097,17.39031200531039,239740767.95126653,11.64057869491426,17.39031200531039,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.04133652,336.04133652,337.04133652,evaluation,post,1,True,11,prn,G07,672,2462,0.24940349511960885,28.164959111582323,13.1050634040212,0.3616547609435111,13.367610447008882,17.28221411660753,14.797348664573425,203994484.4810255,9.904923014230704,14.797348664573425,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.190017,336.190017,337.190017,evaluation,post,1,True,11,prn,G08,292,2983,0.3894923444559667,21.58994848801512,9.180471077960005,2.2400949265726195,10.588349108985907,11.18474869051531,11.00159937902927,151666737.37741134,7.364156738671712,11.00159937902927,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.03947684,336.03947684,337.03947684,evaluation,post,1,True,11,prn,G10,671,3882,0.3039733668243786,35.13363513483368,11.098214343722367,0.5355237215667189,11.880469714813387,18.42784019287527,23.253165420020277,320565366.12978363,15.565005498173281,23.253165420020277,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.0838126,336.0838126,337.0838126,evaluation,post,1,True,11,prn,G13,672,4801,0.2846484193512283,24.40218268078543,11.44275888410849,0.002507152381618737,11.468118923021361,16.292891808321244,12.934063757764058,178307460.905251,8.657693258827974,12.934063757764058,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.08329116,336.08329116,337.08329116,evaluation,post,1,True,11,prn,G16,672,5768,0.30535993864382743,31.76141898287102,14.722292934922738,0.0503752696069513,14.891249641438208,19.358721609542595,16.870169341432778,232570143.20087925,11.29241003585853,16.870169341432778,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.08367264,336.08367264,337.08367264,evaluation,post,1,True,11,prn,G19,672,6687,0.3063665776086787,31.943753226537794,17.85255263073024,0.30944262171600057,18.283538416657432,19.99865634208543,13.66021480988032,188318092.7346174,9.14375805536371,13.66021480988032,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.20633508,336.20633508,337.20633508,evaluation,post,1,True,11,prn,G20,656,7572,0.3620173085150338,45.060084058134755,32.37374644432468,0.8192765772811296,32.56172792187747,34.71037373786692,12.498356136257268,172300847.58224908,8.366043008126612,12.498356136257268,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,337.12368472,336.12368472,337.12368472,evaluation,post,1,True,11,prn,G23,672,8472,0.2583066102007054,24.24939933416276,13.52964760914317,0.0030496813389348475,13.52968191741339,16.71913524677472,10.719717416749356,147780746.25270003,7.175472995470658,10.719717416749356,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@336.5,660,336.88466964,335.88466964,336.88466964,evaluation,post,1,True,11,prn,G30,636,9337,0.32613310563369746,32.58350153338741,8.367902981188042,0.027441791847608685,8.397480589354858,18.129551159782498,24.186020944032567,333425601.1644394,16.189432370729367,24.186020944032567,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.54165028,336.54165028,337.54165028,evaluation,post,1,True,11,prn,G03,673,661,0.26249302591279783,25.31342005813219,12.853119451807459,0.1474823787878409,13.025155846171755,16.526524187491894,12.28826421196044,181766153.05400386,8.225413468116265,12.28826421196044,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.54272524,336.54272524,337.54272524,evaluation,post,1,True,11,prn,G06,673,1562,0.30710746569364544,33.01649382930184,15.273652098425133,0.3068721308918335,15.47139108993443,20.864767002137498,17.545102739367426,259524516.63336265,11.744191195971414,17.545102739367426,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.54133652,336.54133652,337.54133652,evaluation,post,1,True,11,prn,G07,673,2463,0.24813546910035597,23.432245029160732,9.645673427222956,0.22814573769319207,9.863752790614106,14.980246089763563,13.568492238546636,200703093.16292483,9.082361583041441,13.568492238546636,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.690017,336.690017,337.690017,evaluation,post,1,True,11,prn,G08,293,2984,0.3600883434656089,27.360189673300127,3.5576800818508136,2.9092535810634628,6.666041392828235,10.222967382418265,20.694148280471882,306104723.88845253,13.852072436049315,20.694148280471882,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.53947684,336.53947684,337.53947684,evaluation,post,1,True,11,prn,G10,672,3883,0.3037322917045984,31.923910030089516,14.76854826138724,0.0018181807372730835,14.807746514288525,21.379480610649246,17.11616351580097,253179712.25604796,11.457071517742753,17.11616351580097,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.5838126,336.5838126,337.5838126,evaluation,post,1,True,11,prn,G13,673,4802,0.2804507239728594,27.502957679958687,13.89873024133388,0.10799454391959569,13.938282231055961,17.369374074425536,13.5646754489027,200646635.78549317,9.079806732950276,13.5646754489027,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.58329116,336.58329116,337.58329116,evaluation,post,1,True,11,prn,G16,673,5769,0.3047450689647421,28.63836726781091,14.763019223338459,0.07640429262316123,14.783365167029078,18.711165091471663,13.855002100781814,204941103.8837419,9.274143110434348,13.855002100781814,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.58367264,336.58367264,337.58367264,evaluation,post,1,True,11,prn,G19,673,6688,0.25531645841135364,25.49259251754411,15.42527915159923,0.09226770568033267,15.45051482396324,17.231311788327503,10.04207769358082,148540900.45158657,6.721880298460133,10.04207769358082,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.70633508,336.70633508,337.70633508,evaluation,post,1,True,11,prn,G20,657,7573,0.37360672463641137,40.54994536475729,22.79062934925107,1.9823631819459568,24.84150051122239,27.52860247966992,15.70844485353487,232356949.8700156,10.514784808717403,15.70844485353487,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.62368472,336.62368472,337.62368472,evaluation,post,1,True,11,prn,G23,673,8473,0.28366206652303094,26.119752807429848,13.188617745359112,9.242695193981464e-05,13.194930951649946,17.42983945435215,12.924821855779888,191182017.82696047,8.651506993319652,12.924821855779888,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337,661,337.38466964,336.38466964,337.38466964,evaluation,post,1,True,11,prn,G30,637,9338,0.3803717188304914,50.91044382107269,20.587518899056285,3.4658392913684746,23.997950635340644,28.787165140751924,26.912493185732046,398085544.96259356,18.014455100586687,26.912493185732046,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.04165028,337.04165028,338.04165028,evaluation,post,1,True,11,prn,G03,674,662,0.27770479260103864,24.841403792847792,11.30489708605616,0.38734506019412634,11.85521554176501,16.497533288809834,12.986188251082769,187742762.00991356,8.692583907496251,12.986188251082769,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.04272524,337.04272524,338.04272524,evaluation,post,1,True,11,prn,G06,674,1563,0.24975494992124722,25.27487961259338,14.017731754995213,0.0005404960486887772,14.021050771215167,16.525006099945518,11.253828841378208,162697850.13250569,7.532991944431801,11.253828841378208,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.04133652,337.04133652,338.04133652,evaluation,post,1,True,11,prn,G07,674,2464,0.2811789948025517,30.24468030681909,14.144060352361052,0.05265717798728176,14.160508725181957,17.407776949252177,16.084171581637115,232530650.1795194,10.766285560683283,16.084171581637115,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.190017,337.190017,338.190017,evaluation,post,1,True,11,prn,G08,294,2985,0.3947029099193597,24.024284105302744,10.96529150241049,0.010870890973528972,11.01157012096929,14.264405186052612,13.012713984333429,188126247.47374102,8.710339476530914,13.012713984333429,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.03947684,337.03947684,338.03947684,evaluation,post,1,True,11,prn,G10,673,3884,0.30948096943896675,29.42529197034916,11.8659162338594,6.990806288838032e-05,11.884061605233368,19.531236634728277,17.541230365115798,253595510.40886992,11.74159913912974,17.541230365115798,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.0838126,337.0838126,338.0838126,evaluation,post,1,True,11,prn,G13,674,4803,0.2618119703451456,27.410776899863162,14.974706520885697,0.02689450715749272,15.023256897858435,17.834347295334737,12.387520002004678,179087748.81925014,8.291852462113786,12.387520002004678,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.08329116,337.08329116,338.08329116,evaluation,post,1,True,11,prn,G16,674,5770,0.29138673802892057,27.61554270996156,15.130251376739226,0.03016106397134077,15.152090200990004,18.203439575692894,12.463452508971526,180185513.48341975,8.342679515853813,12.463452508971526,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.08367264,337.08367264,338.08367264,evaluation,post,1,True,11,prn,G19,674,6689,0.2583830336731152,20.227696883232074,8.991255039654405,0.16660037395087135,9.216087955566207,13.06539659176043,11.011608927665872,159196050.0095662,7.370856844947514,11.011608927665872,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.20633508,337.20633508,338.20633508,evaluation,post,1,True,11,prn,G20,658,7574,0.31244296608850763,35.24651814809985,16.010522332233926,0.32357079406255246,16.090131447996907,19.186432259183732,19.15638670010291,276946004.45264804,12.8227387078888,19.15638670010291,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,338.12368472,337.12368472,338.12368472,evaluation,post,1,True,11,prn,G23,674,8474,0.2883965282696702,27.478461338921598,13.767662714304974,0.013865048783327684,13.81577644219749,18.233929165583124,13.662684896724096,197522948.9506469,9.145411461023105,13.662684896724096,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@337.5,662,337.88466964,336.88466964,337.88466964,evaluation,post,1,True,11,prn,G30,638,9339,0.38565650803759377,63.75696246056784,28.85542125019926,0.0019272062703095817,29.02722424710724,38.93628251427332,34.72973821346057,502091672.3221442,23.247095889027616,34.72973821346057,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.54165028,337.54165028,338.54165028,evaluation,post,1,True,11,prn,G03,675,663,0.26426698620171035,27.386088476326755,12.14706052841846,0.032254366969168384,12.147700427558473,16.80343184780725,15.238388048768273,218563953.00552246,10.200142194755408,15.238388048768273,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.54272524,337.54272524,338.54272524,evaluation,post,1,True,11,prn,G06,675,1564,0.2640343697767199,24.013615287292403,12.728766230008237,0.03373015313172138,12.750564630892276,15.409971230039549,11.263050656400102,161545753.16535735,7.539164764300675,11.263050656400102,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.54133652,337.54133652,338.54133652,evaluation,post,1,True,11,prn,G07,675,2465,0.3168720561633135,36.114962205118296,18.29178357217583,0.06720653488898203,18.368211805790207,22.958498162467077,17.746750399328057,254541353.5779462,11.879168386357662,17.746750399328057,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.690017,337.690017,338.690017,evaluation,post,1,True,11,prn,G08,295,2986,0.3774591120575752,28.65203976580282,6.5348290936215125,0.17150775123104706,6.782629112385125,13.392613118773362,21.86941065341769,313672602.8379633,14.638759537193318,21.86941065341769,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.53947684,337.53947684,338.53947684,evaluation,post,1,True,11,prn,G10,674,3885,0.2784981826217129,31.073466515082654,10.200729426198894,0.9913551535922379,11.390934717501898,19.294930384350057,19.68253179758076,282306234.8240874,13.174925224741632,19.68253179758076,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.5838126,337.5838126,338.5838126,evaluation,post,1,True,11,prn,G13,675,4804,0.2822995512750012,26.311208791939244,11.353463783779961,0.015948258514710403,11.353505895946931,17.26078514268019,14.957702895992298,214538090.40481025,10.012259561690225,14.957702895992298,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.58329116,337.58329116,338.58329116,evaluation,post,1,True,11,prn,G16,675,5771,0.2656654856006893,25.417065744165786,12.514842163323875,0.46523972998032326,13.006883684786626,16.3675603270216,12.410182059379162,177999040.3010751,8.30702179675113,12.410182059379162,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.58367264,337.58367264,338.58367264,evaluation,post,1,True,11,prn,G19,675,6690,0.2759978967984672,26.64734434442424,11.890187522275385,0.4453348312888683,12.52935930868614,15.832110900968894,14.117985035738092,202494030.73398876,9.450176383951424,14.117985035738092,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.70633508,337.70633508,338.70633508,evaluation,post,1,True,11,prn,G20,659,7575,0.3140488648991313,27.733580507745078,12.453012040018566,0.35771013770697424,12.744806277823733,15.974296210915192,14.988774229921313,214983746.04416963,10.033057826128852,14.988774229921313,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.62368472,337.62368472,338.62368472,evaluation,post,1,True,11,prn,G23,675,8475,0.29176292897927913,28.873205481063135,14.959845088169665,0.15230633198149066,15.025422759539358,18.87590117224985,13.847782721523753,198618523.31700185,9.26931066393447,13.847782721523753,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338,663,338.38466964,337.38466964,338.38466964,evaluation,post,1,True,11,prn,G30,639,9340,0.3874508139975815,57.66172471630165,29.710920235212427,0.021089066775791646,29.710931057792603,34.78149853842329,27.950793658508946,400897780.7950757,18.709463813405378,27.950793658508946,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.04165028,338.04165028,339.04165028,evaluation,post,1,True,11,prn,G03,676,664,0.2558345050991294,28.03629004984844,12.251040997200068,0.2826915185795293,12.631538844887535,15.773472663732845,15.404751204960903,226663780.54364735,10.311500945018386,15.404751204960903,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.04272524,338.04272524,339.04272524,evaluation,post,1,True,11,prn,G06,676,1565,0.2659086112086245,23.00663891398307,11.364208726200763,0.17417716400087843,11.577415105597602,15.852196091654148,11.429223808385451,168168316.5550796,7.650396331168292,11.429223808385451,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.04133652,338.04133652,339.04133652,evaluation,post,1,True,11,prn,G07,676,2466,0.29692405875233313,35.4188656033094,18.291741958133652,1.0932043155257047,19.504117544180964,22.816720197432186,15.914748059128451,234167817.02518147,10.65287828852339,15.914748059128451,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.190017,338.190017,339.190017,evaluation,post,1,True,11,prn,G08,296,2987,0.35010382403109386,48.47213293045978,28.460464336292645,2.0059545018314013,30.98131522219391,31.558787343807293,17.49081770826585,257357928.97963738,11.7078543449534,17.49081770826585,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.03947684,338.03947684,339.03947684,evaluation,post,1,True,11,prn,G10,675,3886,0.29025393596383037,28.893941165967142,11.504752311641628,2.8644712180511336,15.046624838782297,19.749774545732663,13.847316327184844,203747858.52385053,9.268998472870658,13.847316327184844,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.0838126,338.0838126,339.0838126,evaluation,post,1,True,11,prn,G13,676,4805,0.2956205643026804,27.388142258255385,13.66473777861053,0.059003023017139285,13.784983355975378,18.952701795365904,13.603158902280011,200155353.5725918,9.105566458673072,13.603158902280011,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.08329116,338.08329116,339.08329116,evaluation,post,1,True,11,prn,G16,676,5772,0.25699329023572265,25.561330180680514,12.855589691425525,0.023102054287673295,12.855630685667633,15.974682817815228,12.70569949501286,186950236.56491667,8.504832736782733,12.70569949501286,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.08367264,338.08367264,339.08367264,evaluation,post,1,True,11,prn,G19,676,6691,0.2835883194658871,32.077289776553805,17.876855063763625,0.049716708531567025,17.87821910290861,20.29343216625024,14.199070673645165,208923532.5045949,9.504452796519317,14.199070673645165,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.20633508,338.20633508,339.20633508,evaluation,post,1,True,11,prn,G20,660,7576,0.4769883379866655,42.197582020396425,18.47402129216091,1.6059183628266271,20.1266753161324,32.187978918797185,22.070906704264026,324748844.49958324,14.773635244764002,22.070906704264026,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,339.12368472,338.12368472,339.12368472,evaluation,post,1,True,11,prn,G23,676,8476,0.277661492279271,25.678671361901976,13.473086972072947,0.013789911136412912,13.476177471408702,16.525906982710897,12.202493890493251,179546125.7686037,8.16800126203152,12.202493890493251,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@338.5,664,338.88466964,337.88466964,338.88466964,evaluation,post,1,True,11,prn,G30,640,9341,0.3110646127573226,37.2385336242103,15.70416051692558,0.49505087999347464,16.319255497221015,17.55471112347825,20.919278126989212,307803910.8467016,14.00276793214845,20.919278126989212,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.54165028,338.54165028,339.54165028,evaluation,post,1,True,11,prn,G03,677,665,0.2934000911696632,28.84403203802792,13.316627743772573,0.001462020035021493,13.344926233957231,18.96785604452497,15.499105804070684,221051933.11683497,10.374659221639822,15.499105804070684,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.54272524,338.54272524,339.54272524,evaluation,post,1,True,11,prn,G06,677,1566,0.294923258111992,24.77767157817057,12.13566220322354,0.11585931579707925,12.171930012260361,17.069727650807703,12.605741565910213,179786084.22582924,8.437923750932178,12.605741565910213,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.54133652,338.54133652,339.54133652,evaluation,post,1,True,11,prn,G07,677,2467,0.2867044995516497,36.071481315992656,23.33250708182637,0.08416888831790507,23.599687348663338,25.172430085840855,12.471793967329265,177875691.7182241,8.348263050089079,12.471793967329265,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.690017,338.690017,339.690017,evaluation,post,1,True,11,prn,G08,297,2988,0.34194496374165007,49.41287755179978,12.055008389305666,1.8733853130803821,14.926404379257804,18.740234568667287,34.48647317254197,491854282.2754386,23.084261211209885,34.48647317254197,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.53947684,338.53947684,339.53947684,evaluation,post,1,True,11,prn,G10,676,3887,0.2502143040889941,24.052758594455756,12.251330490374139,1.076625790712507,14.065837251890068,18.09449447884596,9.986921342565687,142435847.36869857,6.684960210751533,9.986921342565687,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.5838126,338.5838126,339.5838126,evaluation,post,1,True,11,prn,G13,677,4806,0.2558625060370612,25.23154713176943,12.874304595862299,0.0011578283597099962,12.905288327603541,16.566024794452332,12.326258804165896,175800034.6086838,8.250845964118277,12.326258804165896,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.58329116,338.58329116,339.58329116,evaluation,post,1,True,11,prn,G16,677,5773,0.31482919049689384,30.054044350102657,13.414411950967025,0.08298801277301233,13.443693868024106,19.922275235949673,16.610350482078534,236900769.00096157,11.118494704275498,16.610350482078534,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.58367264,338.58367264,339.58367264,evaluation,post,1,True,11,prn,G19,677,6692,0.2370458181962451,23.62758879498803,11.233045983164986,0.04608752621909542,11.30984615765209,13.805708851392282,12.317742637335913,175678575.01196185,8.245145485016282,12.317742637335913,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.70633508,338.70633508,339.70633508,evaluation,post,1,True,11,prn,G20,661,7577,0.30221113595046567,37.39387566802831,20.303454646778388,0.1046399597664608,20.70212805076096,27.508564714038375,16.691747617267357,238061674.30163613,11.172979624236493,16.691747617267357,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.62368472,338.62368472,339.62368472,evaluation,post,1,True,11,prn,G23,677,8477,0.28836822135542417,26.73590590918789,13.180649082406878,0.04368180994605197,13.266830034097172,17.16189608529689,13.469075875090704,192099163.46942744,9.015815105783439,13.469075875090704,,,,,,,,,,,,,,,,,,,,
DS2,DS2,DS2@339,665,339.38466964,338.38466964,339.38466964,evaluation,post,1,True,11,prn,G30,641,9342,0.31127366971382137,30.846021825062152,11.513087142042934,0.022612309289853413,11.610281979357463,13.896603723662292,19.235739845704682,274344696.4991218,12.875855439537107,19.235739845704682,,,,,,,,,,,,,,,,,,,,
