dataset,prn,subframe_start_bit,tow_s,subframe_id,word_position,previous_d29,previous_d30,d29,d30,parity_valid,transmitted_word_hex
OAKBAT.cleanStatic,27,9591,381840,5,6,0,0,0,0,True,0x284332b8
OAKBAT.cleanStatic,27,9591,381840,5,7,0,0,0,0,True,0x36a5f280
OAKBAT.cleanStatic,27,9591,381840,5,8,0,0,1,1,True,0x072b2563
OAKBAT.cleanStatic,27,9591,381840,5,9,1,1,1,1,True,0x1ed4612f
OAKBAT.cleanStatic,27,9591,381840,5,10,1,1,1,1,True,0x03c01763
OAKBAT.cleanStatic,27,9891,381846,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,9891,381846,1,2,1,0,1,1,True,0x1f132993
OAKBAT.cleanStatic,27,9891,381846,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,9891,381846,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,9891,381846,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,9891,381846,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,9891,381846,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,9891,381846,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,9891,381846,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,9891,381846,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,10191,381852,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,10191,381852,2,2,1,0,1,1,True,0x1f134a03
OAKBAT.cleanStatic,27,10191,381852,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,10191,381852,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,10191,381852,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,10191,381852,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,10191,381852,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,10191,381852,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,10191,381852,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,10191,381852,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,10491,381858,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,10491,381858,3,2,1,0,1,1,True,0x1f136b8b
OAKBAT.cleanStatic,27,10491,381858,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,10491,381858,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,10491,381858,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,10491,381858,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,10491,381858,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,10491,381858,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,10491,381858,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,10491,381858,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,10791,381864,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,10791,381864,4,2,1,0,1,1,True,0x1f138c7b
OAKBAT.cleanStatic,27,10791,381864,4,3,1,1,0,1,True,0x292f76c1
OAKBAT.cleanStatic,27,10791,381864,4,4,0,1,0,0,True,0x1c7a1ae8
OAKBAT.cleanStatic,27,10791,381864,4,5,0,0,1,0,True,0x3f56000a
OAKBAT.cleanStatic,27,10791,381864,4,6,1,0,0,0,True,0x28435344
OAKBAT.cleanStatic,27,10791,381864,4,7,0,0,1,1,True,0x214aea77
OAKBAT.cleanStatic,27,10791,381864,4,8,1,1,0,1,True,0x3aaf21a9
OAKBAT.cleanStatic,27,10791,381864,4,9,0,1,0,0,True,0x3de84034
OAKBAT.cleanStatic,27,10791,381864,4,10,0,0,1,1,True,0x383fe98b
OAKBAT.cleanStatic,27,11091,381870,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,11091,381870,5,2,1,0,1,1,True,0x1f13adf3
OAKBAT.cleanStatic,27,11091,381870,5,3,1,1,0,0,True,0x2efeb900
OAKBAT.cleanStatic,27,11091,381870,5,4,0,0,0,1,True,0x2382ef59
OAKBAT.cleanStatic,27,11091,381870,5,5,0,1,1,0,True,0x00acffda
OAKBAT.cleanStatic,27,11091,381870,5,6,1,0,1,1,True,0x28436ae7
OAKBAT.cleanStatic,27,11091,381870,5,7,1,1,0,0,True,0x3e5e2abc
OAKBAT.cleanStatic,27,11091,381870,5,8,0,0,1,1,True,0x24b83ff3
OAKBAT.cleanStatic,27,11091,381870,5,9,1,1,0,0,True,0x079d4884
OAKBAT.cleanStatic,27,11091,381870,5,10,0,0,1,1,True,0x3dfffc07
OAKBAT.cleanStatic,27,11391,381876,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,11391,381876,1,2,1,0,1,1,True,0x1f13c9f7
OAKBAT.cleanStatic,27,11391,381876,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,11391,381876,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,11391,381876,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,11391,381876,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,11391,381876,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,11391,381876,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,11391,381876,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,11391,381876,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,11691,381882,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,11691,381882,2,2,1,0,1,1,True,0x1f13ea9f
OAKBAT.cleanStatic,27,11691,381882,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,11691,381882,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,11691,381882,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,11691,381882,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,11691,381882,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,11691,381882,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,11691,381882,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,11691,381882,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,11991,381888,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,11991,381888,3,2,1,0,1,1,True,0x1f140bcb
OAKBAT.cleanStatic,27,11991,381888,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,11991,381888,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,11991,381888,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,11991,381888,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,11991,381888,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,11991,381888,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,11991,381888,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,11991,381888,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,12291,381894,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,12291,381894,4,2,1,0,1,1,True,0x1f142c8f
OAKBAT.cleanStatic,27,12291,381894,4,3,1,1,1,0,True,0x28da07d2
OAKBAT.cleanStatic,27,12291,381894,4,4,1,0,0,0,True,0x2385d408
OAKBAT.cleanStatic,27,12291,381894,4,5,0,0,0,1,True,0x3f4f8039
OAKBAT.cleanStatic,27,12291,381894,4,6,0,1,0,0,True,0x17bca8c4
OAKBAT.cleanStatic,27,12291,381894,4,7,0,0,1,1,True,0x17959faf
OAKBAT.cleanStatic,27,12291,381894,4,8,1,1,1,0,True,0x0e612f0e
OAKBAT.cleanStatic,27,12291,381894,4,9,1,0,0,0,True,0x096c50ec
OAKBAT.cleanStatic,27,12291,381894,4,10,0,0,1,1,True,0x17ffff77
OAKBAT.cleanStatic,27,12591,381900,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,12591,381900,5,2,1,0,1,1,True,0x1f144dff
OAKBAT.cleanStatic,27,12591,381900,5,3,1,1,0,0,True,0x2eb42fe0
OAKBAT.cleanStatic,27,12591,381900,5,4,0,0,0,0,True,0x23818ba8
OAKBAT.cleanStatic,27,12591,381900,5,5,0,0,1,0,True,0x3f4e4016
OAKBAT.cleanStatic,27,12591,381900,5,6,1,0,0,0,True,0x28434038
OAKBAT.cleanStatic,27,12591,381900,5,7,0,0,0,0,True,0x36553254
OAKBAT.cleanStatic,27,12591,381900,5,8,0,0,0,1,True,0x0807e4ed
OAKBAT.cleanStatic,27,12591,381900,5,9,0,1,1,0,True,0x3621faae
OAKBAT.cleanStatic,27,12591,381900,5,10,1,0,1,1,True,0x3f80067b
OAKBAT.cleanStatic,27,12891,381906,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,12891,381906,1,2,1,0,1,1,True,0x1f146903
OAKBAT.cleanStatic,27,12891,381906,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,12891,381906,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,12891,381906,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,12891,381906,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,12891,381906,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,12891,381906,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,12891,381906,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,12891,381906,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,13191,381912,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,13191,381912,2,2,1,0,1,1,True,0x1f148adf
OAKBAT.cleanStatic,27,13191,381912,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,13191,381912,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,13191,381912,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,13191,381912,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,13191,381912,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,13191,381912,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,13191,381912,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,13191,381912,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,13491,381918,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,13491,381918,3,2,1,0,1,1,True,0x1f14ab57
OAKBAT.cleanStatic,27,13491,381918,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,13491,381918,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,13491,381918,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,13491,381918,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,13491,381918,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,13491,381918,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,13491,381918,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,13491,381918,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,13791,381924,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,13791,381924,4,2,1,0,1,1,True,0x1f14cceb
OAKBAT.cleanStatic,27,13791,381924,4,3,1,1,1,0,True,0x21955556
OAKBAT.cleanStatic,27,13791,381924,4,4,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,13791,381924,4,5,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,13791,381924,4,6,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,13791,381924,4,7,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,13791,381924,4,8,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,13791,381924,4,9,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,13791,381924,4,10,1,0,1,1,True,0x2aaaaa63
OAKBAT.cleanStatic,27,14091,381930,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,14091,381930,5,2,1,0,1,1,True,0x1f14ed63
OAKBAT.cleanStatic,27,14091,381930,5,3,1,1,0,0,True,0x2e7c0a94
OAKBAT.cleanStatic,27,14091,381930,5,4,0,0,1,1,True,0x2385e623
OAKBAT.cleanStatic,27,14091,381930,5,5,1,1,0,1,True,0x00b0ffd9
OAKBAT.cleanStatic,27,14091,381930,5,6,0,1,0,1,True,0x17bc7481
OAKBAT.cleanStatic,27,14091,381930,5,7,0,1,1,1,True,0x140b2187
OAKBAT.cleanStatic,27,14091,381930,5,8,1,1,0,1,True,0x0b1f5475
OAKBAT.cleanStatic,27,14091,381930,5,9,0,1,0,1,True,0x12040511
OAKBAT.cleanStatic,27,14091,381930,5,10,0,1,1,1,True,0x07800dc3
OAKBAT.cleanStatic,27,14391,381936,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,14391,381936,1,2,1,0,1,1,True,0x1f1509e3
OAKBAT.cleanStatic,27,14391,381936,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,14391,381936,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,14391,381936,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,14391,381936,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,14391,381936,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,14391,381936,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,14391,381936,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,14391,381936,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,14691,381942,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,14691,381942,2,2,1,0,1,1,True,0x1f152a8b
OAKBAT.cleanStatic,27,14691,381942,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,14691,381942,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,14691,381942,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,14691,381942,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,14691,381942,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,14691,381942,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,14691,381942,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,14691,381942,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,14991,381948,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,14991,381948,3,2,1,0,1,1,True,0x1f154bfb
OAKBAT.cleanStatic,27,14991,381948,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,14991,381948,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,14991,381948,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,14991,381948,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,14991,381948,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,14991,381948,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,14991,381948,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,14991,381948,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,15291,381954,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,15291,381954,4,2,1,0,1,1,True,0x1f156cbf
OAKBAT.cleanStatic,27,15291,381954,4,3,1,1,1,1,True,0x28bd803b
OAKBAT.cleanStatic,27,15291,381954,4,4,1,1,1,0,True,0x1c78e582
OAKBAT.cleanStatic,27,15291,381954,4,5,1,0,0,0,True,0x3f544010
OAKBAT.cleanStatic,27,15291,381954,4,6,0,0,0,1,True,0x28433aa1
OAKBAT.cleanStatic,27,15291,381954,4,7,0,1,0,1,True,0x1dffbd3d
OAKBAT.cleanStatic,27,15291,381954,4,8,0,1,0,0,True,0x2cfb1120
OAKBAT.cleanStatic,27,15291,381954,4,9,0,0,0,1,True,0x05f9cd9d
OAKBAT.cleanStatic,27,15291,381954,4,10,0,1,1,1,True,0x01c016cb
OAKBAT.cleanStatic,27,15591,381960,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,15591,381960,5,2,1,0,1,1,True,0x1f158d83
OAKBAT.cleanStatic,27,15591,381960,5,3,1,1,0,0,True,0x2e247130
OAKBAT.cleanStatic,27,15591,381960,5,4,0,0,1,0,True,0x2381c48e
OAKBAT.cleanStatic,27,15591,381960,5,5,1,0,0,0,True,0x3f474030
OAKBAT.cleanStatic,27,15591,381960,5,6,0,0,0,0,True,0x28435b74
OAKBAT.cleanStatic,27,15591,381960,5,7,0,0,0,1,True,0x0c17833d
OAKBAT.cleanStatic,27,15591,381960,5,8,0,1,1,1,True,0x1890de23
OAKBAT.cleanStatic,27,15591,381960,5,9,1,1,1,1,True,0x1b631e33
OAKBAT.cleanStatic,27,15591,381960,5,10,1,1,1,1,True,0x07c00a73
OAKBAT.cleanStatic,27,15891,381966,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,15891,381966,1,2,1,0,1,1,True,0x1f15a97f
OAKBAT.cleanStatic,27,15891,381966,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,15891,381966,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,15891,381966,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,15891,381966,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,15891,381966,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,15891,381966,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,15891,381966,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,15891,381966,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,16191,381972,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,16191,381972,2,2,1,0,1,1,True,0x1f15caef
OAKBAT.cleanStatic,27,16191,381972,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,16191,381972,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,16191,381972,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,16191,381972,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,16191,381972,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,16191,381972,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,16191,381972,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,16191,381972,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,16491,381978,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,16491,381978,3,2,1,0,1,1,True,0x1f15eb67
OAKBAT.cleanStatic,27,16491,381978,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,16491,381978,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,16491,381978,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,16491,381978,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,16491,381978,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,16491,381978,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,16491,381978,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,16491,381978,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,16791,381984,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,16791,381984,4,2,1,0,1,1,True,0x1f160cc7
OAKBAT.cleanStatic,27,16791,381984,4,3,1,1,1,0,True,0x28771472
OAKBAT.cleanStatic,27,16791,381984,4,4,1,0,1,0,True,0x23bf60a2
OAKBAT.cleanStatic,27,16791,381984,4,5,1,0,0,1,True,0x3f44003d
OAKBAT.cleanStatic,27,16791,381984,4,6,0,1,0,0,True,0x17bca99c
OAKBAT.cleanStatic,27,16791,381984,4,7,0,0,0,0,True,0x0c554940
OAKBAT.cleanStatic,27,16791,381984,4,8,0,0,1,1,True,0x2239b36b
OAKBAT.cleanStatic,27,16791,381984,4,9,1,1,0,1,True,0x1b74646d
OAKBAT.cleanStatic,27,16791,381984,4,10,0,1,1,1,True,0x05c00bdb
OAKBAT.cleanStatic,27,17091,381990,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,17091,381990,5,2,1,0,1,1,True,0x1f162d4f
OAKBAT.cleanStatic,27,17091,381990,5,3,1,1,0,1,True,0x2df52561
OAKBAT.cleanStatic,27,17091,381990,5,4,0,1,1,0,True,0x1c7b7946
OAKBAT.cleanStatic,27,17091,381990,5,5,1,0,0,0,True,0x3f528004
OAKBAT.cleanStatic,27,17091,381990,5,6,0,0,0,1,True,0x28434a4d
OAKBAT.cleanStatic,27,17091,381990,5,7,0,1,1,0,True,0x1ed8f3c2
OAKBAT.cleanStatic,27,17091,381990,5,8,1,0,0,0,True,0x3e9edec4
OAKBAT.cleanStatic,27,17091,381990,5,9,0,0,1,0,True,0x03dc991a
OAKBAT.cleanStatic,27,17091,381990,5,10,1,0,1,1,True,0x3f0003e3
OAKBAT.cleanStatic,27,17391,381996,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,17391,381996,1,2,1,0,1,1,True,0x1f16494b
OAKBAT.cleanStatic,27,17391,381996,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,17391,381996,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,17391,381996,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,17391,381996,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,17391,381996,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,17391,381996,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,17391,381996,1,9,1,0,0,0,True,0x003fe88c
OAKBAT.cleanStatic,27,17391,381996,1,10,0,0,1,1,True,0x380b4e9f
OAKBAT.cleanStatic,27,17691,382002,2,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,17691,382002,2,2,1,0,1,1,True,0x1f166a23
OAKBAT.cleanStatic,27,17691,382002,2,3,1,1,0,1,True,0x367d5fed
OAKBAT.cleanStatic,27,17691,382002,2,4,0,1,0,1,True,0x35755c55
OAKBAT.cleanStatic,27,17691,382002,2,5,0,1,1,0,True,0x25b693ba
OAKBAT.cleanStatic,27,17691,382002,2,6,1,0,1,1,True,0x0246410b
OAKBAT.cleanStatic,27,17691,382002,2,7,1,1,1,1,True,0x3774317b
OAKBAT.cleanStatic,27,17691,382002,2,8,1,1,1,0,True,0x3c00d7b2
OAKBAT.cleanStatic,27,17691,382002,2,9,1,0,1,1,True,0x035475bf
OAKBAT.cleanStatic,27,17691,382002,2,10,1,1,1,1,True,0x2844ffc3
OAKBAT.cleanStatic,27,17991,382008,3,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,17991,382008,3,2,1,0,1,1,True,0x1f168b1f
OAKBAT.cleanStatic,27,17991,382008,3,3,1,1,1,1,True,0x00031e8b
OAKBAT.cleanStatic,27,17991,382008,3,4,1,1,1,0,True,0x312d9842
OAKBAT.cleanStatic,27,17991,382008,3,5,1,0,1,0,True,0x3ff349d2
OAKBAT.cleanStatic,27,17991,382008,3,6,1,0,0,0,True,0x37cab994
OAKBAT.cleanStatic,27,17991,382008,3,7,0,0,1,0,True,0x07984576
OAKBAT.cleanStatic,27,17991,382008,3,8,1,0,1,1,True,0x1082de9f
OAKBAT.cleanStatic,27,17991,382008,3,9,1,1,1,1,True,0x00153847
OAKBAT.cleanStatic,27,17991,382008,3,10,1,1,1,1,True,0x367cf3df
OAKBAT.cleanStatic,27,18291,382014,4,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,18291,382014,4,2,1,0,1,1,True,0x1f16ac5b
OAKBAT.cleanStatic,27,18291,382014,4,3,1,1,1,1,True,0x282c44f7
OAKBAT.cleanStatic,27,18291,382014,4,4,1,1,1,1,True,0x1c7d8333
OAKBAT.cleanStatic,27,18291,382014,4,5,1,1,0,1,True,0x00b4b031
OAKBAT.cleanStatic,27,18291,382014,4,6,0,1,1,1,True,0x17bc6c0f
OAKBAT.cleanStatic,27,18291,382014,4,7,1,1,0,1,True,0x33c08515
OAKBAT.cleanStatic,27,18291,382014,4,8,0,1,0,1,True,0x3eb0fd55
OAKBAT.cleanStatic,27,18291,382014,4,9,0,1,0,0,True,0x1fc5a754
OAKBAT.cleanStatic,27,18291,382014,4,10,0,0,1,1,True,0x3f3ff813
OAKBAT.cleanStatic,27,18591,382020,5,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,18591,382020,5,2,1,0,1,1,True,0x1f16cd2b
OAKBAT.cleanStatic,27,18591,382020,5,3,1,1,1,1,True,0x2dbc98f3
OAKBAT.cleanStatic,27,18591,382020,5,4,1,1,1,0,True,0x1c7e40ca
OAKBAT.cleanStatic,27,18591,382020,5,5,1,0,0,0,True,0x3f510018
OAKBAT.cleanStatic,27,18591,382020,5,6,0,0,1,0,True,0x28438aaa
OAKBAT.cleanStatic,27,18591,382020,5,7,1,0,0,1,True,0x0126533d
OAKBAT.cleanStatic,27,18591,382020,5,8,0,1,1,1,True,0x2dac14d3
OAKBAT.cleanStatic,27,18591,382020,5,9,1,1,0,1,True,0x3a250c51
OAKBAT.cleanStatic,27,18591,382020,5,10,0,1,1,1,True,0x05c00c4f
OAKBAT.cleanStatic,27,18891,382026,1,1,1,1,1,0,True,0x1d3cd9f2
OAKBAT.cleanStatic,27,18891,382026,1,2,1,0,1,1,True,0x1f16e9d7
OAKBAT.cleanStatic,27,18891,382026,1,3,1,1,0,0,True,0x3cebfffc
OAKBAT.cleanStatic,27,18891,382026,1,4,0,0,1,0,True,0x0aaaaa96
OAKBAT.cleanStatic,27,18891,382026,1,5,1,0,0,1,True,0x2aaaaa95
OAKBAT.cleanStatic,27,18891,382026,1,6,0,1,1,0,True,0x1555556a
OAKBAT.cleanStatic,27,18891,382026,1,7,1,0,1,1,True,0x000000df
OAKBAT.cleanStatic,27,18891,382026,1,8,1,1,1,0,True,0x366844fe
OAKBAT.cleanStatic,27,18891,382026,1,9,1,0,0,0,True,0x003fe88c
