row_type,dataset,scenario,prn,block_start_s,block_end_s,valid_prn_count,pair_count,pairs_1ms,pairs_20ms,pre_onset_pairs_1ms,pre_onset_pairs_20ms,post_onset_pairs_1ms,post_onset_pairs_20ms
block_support,OAKBAT,cleanStatic,,155.0,155.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,155.5,156.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,156.0,156.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,156.5,157.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,157.0,157.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,157.5,158.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,158.0,158.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,158.5,159.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,159.0,159.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,159.5,160.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,160.0,160.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,160.5,161.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,161.0,161.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,161.5,162.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,162.0,162.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,162.5,163.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,163.0,163.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,163.5,164.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,164.0,164.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,164.5,165.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,165.0,165.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,165.5,166.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,166.0,166.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,166.5,167.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,167.0,167.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,167.5,168.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,168.0,168.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,168.5,169.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,169.0,169.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,169.5,170.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,170.0,170.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,170.5,171.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,171.0,171.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,171.5,172.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,172.0,172.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,172.5,173.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,173.0,173.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,173.5,174.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,174.0,174.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,174.5,175.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,175.0,175.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,175.5,176.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,176.0,176.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,176.5,177.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,177.0,177.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,177.5,178.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,178.0,178.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,178.5,179.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,179.0,179.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,179.5,180.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,180.0,180.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,180.5,181.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,181.0,181.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,181.5,182.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,182.0,182.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,182.5,183.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,183.0,183.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,183.5,184.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,184.0,184.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,184.5,185.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,185.0,185.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,185.5,186.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,186.0,186.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,186.5,187.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,187.0,187.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,187.5,188.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,188.0,188.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,188.5,189.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,189.0,189.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,189.5,190.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,190.0,190.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,190.5,191.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,191.0,191.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,191.5,192.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,192.0,192.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,192.5,193.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,193.0,193.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,193.5,194.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,194.0,194.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,194.5,195.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,195.0,195.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,195.5,196.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,196.0,196.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,196.5,197.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,197.0,197.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,197.5,198.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,198.0,198.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,198.5,199.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,199.0,199.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,199.5,200.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,200.0,200.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,200.5,201.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,201.0,201.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,201.5,202.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,202.0,202.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,202.5,203.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,203.0,203.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,203.5,204.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,204.0,204.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,204.5,205.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,205.0,205.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,205.5,206.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,206.0,206.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,206.5,207.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,207.0,207.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,207.5,208.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,208.0,208.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,208.5,209.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,209.0,209.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,209.5,210.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,210.0,210.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,210.5,211.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,211.0,211.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,211.5,212.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,212.0,212.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,212.5,213.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,213.0,213.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,213.5,214.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,214.0,214.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,214.5,215.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,215.0,215.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,215.5,216.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,216.0,216.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,216.5,217.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,217.0,217.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,217.5,218.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,218.0,218.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,218.5,219.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,219.0,219.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,219.5,220.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,220.0,220.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,220.5,221.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,221.0,221.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,221.5,222.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,222.0,222.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,222.5,223.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,223.0,223.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,223.5,224.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,224.0,224.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,224.5,225.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,225.0,225.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,225.5,226.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,226.0,226.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,226.5,227.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,227.0,227.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,227.5,228.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,228.0,228.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,228.5,229.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,229.0,229.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,229.5,230.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,230.0,230.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,230.5,231.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,231.0,231.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,231.5,232.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,232.0,232.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,232.5,233.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,233.0,233.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,233.5,234.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,234.0,234.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,234.5,235.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,235.0,235.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,235.5,236.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,236.0,236.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,236.5,237.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,237.0,237.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,237.5,238.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,238.0,238.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,238.5,239.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,239.0,239.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,239.5,240.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,240.0,240.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,240.5,241.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,241.0,241.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,241.5,242.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,242.0,242.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,242.5,243.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,243.0,243.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,243.5,244.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,244.0,244.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,244.5,245.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,245.0,245.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,245.5,246.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,246.0,246.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,246.5,247.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,247.0,247.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,247.5,248.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,248.0,248.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,248.5,249.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,249.0,249.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,249.5,250.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,250.0,250.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,250.5,251.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,251.0,251.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,251.5,252.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,252.0,252.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,252.5,253.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,253.0,253.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,253.5,254.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,254.0,254.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,254.5,255.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,255.0,255.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,255.5,256.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,256.0,256.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,256.5,257.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,257.0,257.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,257.5,258.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,258.0,258.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,258.5,259.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,259.0,259.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,259.5,260.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,260.0,260.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,260.5,261.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,261.0,261.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,261.5,262.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,262.0,262.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,262.5,263.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,263.0,263.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,263.5,264.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,264.0,264.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,264.5,265.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,265.0,265.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,265.5,266.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,266.0,266.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,266.5,267.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,267.0,267.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,267.5,268.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,268.0,268.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,268.5,269.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,269.0,269.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,269.5,270.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,270.0,270.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,270.5,271.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,271.0,271.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,271.5,272.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,272.0,272.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,272.5,273.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,273.0,273.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,273.5,274.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,274.0,274.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,274.5,275.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,275.0,275.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,275.5,276.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,276.0,276.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,276.5,277.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,277.0,277.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,277.5,278.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,278.0,278.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,278.5,279.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,279.0,279.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,279.5,280.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,280.0,280.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,280.5,281.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,281.0,281.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,281.5,282.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,282.0,282.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,282.5,283.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,283.0,283.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,283.5,284.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,284.0,284.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,284.5,285.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,285.0,285.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,285.5,286.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,286.0,286.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,286.5,287.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,287.0,287.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,287.5,288.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,288.0,288.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,288.5,289.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,289.0,289.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,289.5,290.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,290.0,290.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,290.5,291.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,291.0,291.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,291.5,292.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,292.0,292.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,292.5,293.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,293.0,293.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,293.5,294.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,294.0,294.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,294.5,295.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,295.0,295.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,295.5,296.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,296.0,296.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,296.5,297.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,297.0,297.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,297.5,298.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,298.0,298.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,298.5,299.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,299.0,299.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,299.5,300.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,300.0,300.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,300.5,301.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,301.0,301.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,301.5,302.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,302.0,302.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,302.5,303.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,303.0,303.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,303.5,304.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,304.0,304.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,304.5,305.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,305.0,305.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,305.5,306.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,306.0,306.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,306.5,307.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,307.0,307.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,307.5,308.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,308.0,308.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,308.5,309.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,309.0,309.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,309.5,310.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,310.0,310.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,310.5,311.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,311.0,311.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,311.5,312.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,312.0,312.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,312.5,313.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,313.0,313.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,313.5,314.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,314.0,314.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,314.5,315.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,315.0,315.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,315.5,316.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,316.0,316.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,316.5,317.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,317.0,317.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,317.5,318.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,318.0,318.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,318.5,319.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,319.0,319.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,319.5,320.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,320.0,320.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,320.5,321.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,321.0,321.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,321.5,322.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,322.0,322.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,322.5,323.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,323.0,323.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,323.5,324.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,324.0,324.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,324.5,325.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,325.0,325.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,325.5,326.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,326.0,326.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,326.5,327.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,327.0,327.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,327.5,328.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,328.0,328.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,328.5,329.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,329.0,329.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,329.5,330.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,330.0,330.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,330.5,331.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,331.0,331.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,331.5,332.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,332.0,332.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,332.5,333.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,333.0,333.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,333.5,334.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,334.0,334.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,334.5,335.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,335.0,335.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,335.5,336.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,336.0,336.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,336.5,337.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,337.0,337.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,337.5,338.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,338.0,338.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,338.5,339.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,339.0,339.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,339.5,340.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,340.0,340.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,340.5,341.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,341.0,341.5,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,341.5,342.0,11,275,,,,,,
block_support,OAKBAT,cleanStatic,,342.0,342.5,11,275,,,,,,
