recording_id,decision_time_s,tracked_prn_count,score,selected_tap_histogram_json,model,phase,alarm_q99,alarm_q995
cleanStatic,377.5,10,-0.6093414647989861,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,378.0,10,-0.6588001363150373,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,378.5,10,-0.534907611600727,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,379.0,10,-0.6225702037384084,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,379.5,10,-0.6819350390775636,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,380.0,10,-0.46458751019646083,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,380.5,10,-0.6216507973523979,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,381.0,10,-0.5360655032282151,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,381.5,10,-0.5847305075984756,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,382.0,10,-0.6747011207050804,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,382.5,10,-0.4839352434886781,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,383.0,10,-0.603470515576796,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,383.5,10,-0.6264427660981963,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,384.0,10,-0.6432724811986148,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,384.5,10,-0.6142920633875931,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,385.0,10,-0.6058200978449055,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,385.5,10,-0.6050527912058716,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,386.0,10,-0.5230328542839313,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,386.5,10,-0.5572957182247543,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,387.0,10,-0.4827123517752039,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,387.5,10,-0.5659910869180326,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,388.0,10,-0.5417199866815814,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,388.5,10,-0.7350679662945732,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,389.0,10,-0.5583353060385494,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,389.5,10,-0.6167361883379652,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,390.0,10,-0.5877566973733357,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,390.5,10,-0.513657074842161,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,391.0,10,-0.6441170912861509,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,391.5,10,-0.48032290256316224,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,392.0,10,-0.5825525461794087,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,392.5,10,-0.5783117797785254,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,393.0,10,-0.6443390675655127,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,393.5,10,-0.6351314429919759,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,394.0,10,-0.6379471824582821,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,394.5,10,-0.64781196842183,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,395.0,10,-0.6231236839312159,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,395.5,10,-0.5728040754176014,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,396.0,10,-0.5081514325647247,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,396.5,10,-0.48672001013526306,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,397.0,10,-0.5140928235245494,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,397.5,10,-0.5489745466864752,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,398.0,10,-0.6856656176745493,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,398.5,10,-0.5808934788205083,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,399.0,10,-0.6237106783234871,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,399.5,10,-0.6021662790780928,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,400.0,10,-0.6016868897418649,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,400.5,10,-0.46567646388520934,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,401.0,10,-0.6546513880266944,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,401.5,10,-0.59838301745055,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,402.0,10,-0.6137284222192856,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,402.5,10,-0.6025187577909832,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,403.0,10,-0.515049000077686,"{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}",complex adaptive K7,calibration,False,False
cleanStatic,403.5,11,-0.4664763156792212,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,404.0,11,-0.5148715800743031,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,404.5,11,-0.6246221922421233,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,405.0,11,-0.4876433660615032,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,405.5,11,-0.5164176954016796,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,406.0,11,-0.6110135195810715,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,406.5,11,-0.5419252068658168,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,407.0,11,-0.5608685625143685,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,407.5,11,-0.5025238033793509,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,408.0,11,-0.4673560454257115,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,408.5,11,-0.6113348759753525,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,409.0,11,-0.47729559042659137,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,409.5,11,-0.5335981983495404,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,calibration,False,False
cleanStatic,420.0,11,-0.4210728669319783,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,420.5,11,-0.6017319916713275,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,421.0,11,-0.6132384646023907,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,421.5,11,-0.7010873162481335,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,422.0,11,-0.6362617685084782,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,422.5,11,-0.4730481096566931,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,423.0,11,-0.6070546545963992,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,423.5,11,-0.5804354454781165,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,424.0,11,-0.5555388848294809,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,424.5,11,-0.5707127505846367,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,425.0,11,-0.6282205988962297,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,425.5,11,-0.5829895816200834,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,426.0,11,-0.4756157710451193,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,426.5,11,-0.39190205254319416,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,427.0,11,-0.5277476219434722,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,427.5,11,-0.6703724640995585,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,428.0,11,-0.5829168794868576,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,428.5,11,-0.6058142044003364,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,429.0,11,-0.5296450827808696,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,429.5,11,-0.6530302754677535,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,430.0,11,-0.6007936170900123,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,430.5,11,-0.434893692341231,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,431.0,11,-0.6782934135030197,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,431.5,11,-0.44246178148679116,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,432.0,11,-0.5912434091883803,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,432.5,11,-0.3647327755374604,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,433.0,11,-0.616665723566117,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,433.5,11,-0.5592691549673281,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,434.0,11,-0.7174288035109312,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,434.5,11,-0.5016767033681095,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,435.0,11,-0.39317544182811687,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,435.5,11,-0.636837317179919,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,436.0,11,-0.4697277522070109,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,436.5,11,-0.5651027527884428,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,437.0,11,-0.6184455883493343,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,437.5,11,-0.5778911472316393,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,438.0,11,-0.6137547398872804,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,438.5,11,-0.5132409211533833,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,439.0,11,-0.5757990106190678,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,439.5,11,-0.4680544875939836,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,440.0,11,-0.7238942483890736,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,440.5,11,-0.5369180885819967,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,441.0,11,-0.5740195673651628,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,441.5,11,-0.5144038089072951,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,442.0,11,-0.5745165683061784,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,442.5,11,-0.5649746497165002,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,443.0,11,-0.5341681818146904,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,443.5,11,-0.27042613564298823,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,True,True
cleanStatic,444.0,11,-0.498193885641107,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,444.5,11,-0.5831840911053949,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,445.0,11,-0.5468804888072983,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,445.5,11,-0.580058338163078,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,446.0,11,-0.6957986269598955,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,446.5,11,-0.6356922961722402,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,447.0,11,-0.6299238017744794,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,447.5,11,-0.7399648004177249,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,448.0,11,-0.48341505398707985,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,448.5,11,-0.4030021545718566,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,449.0,11,-0.44193502936431894,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,449.5,11,-0.5433104035388092,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,450.0,11,-0.6165904934851701,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,450.5,11,-0.6178728357370127,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,451.0,11,-0.5291932684652327,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,451.5,11,-0.7038758010223607,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,452.0,11,-0.6591285936452251,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,452.5,11,-0.5447605541031202,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,453.0,11,-0.5981489518205452,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,453.5,11,-0.5881031959804267,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,454.0,11,-0.7027104340454313,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,454.5,11,-0.589767930509606,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,455.0,11,-0.451417734698664,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,455.5,11,-0.6538919737330793,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,456.0,11,-0.5870636608274539,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,456.5,11,-0.5622208961333265,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,457.0,11,-0.5645674070411837,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,457.5,11,-0.6107090054870021,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,458.0,11,-0.34261116008894893,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,True,True
cleanStatic,458.5,11,-0.6334233169241439,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,459.0,11,-0.7133099212071805,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,459.5,11,-0.5897022588627033,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,460.0,11,-0.5554989439076821,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,460.5,11,-0.5165980940034856,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,461.0,11,-0.565859294455877,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,461.5,11,-0.6573834836537349,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,462.0,11,-0.532192187956084,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,462.5,11,-0.25283016784731827,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,True,True
cleanStatic,463.0,11,-0.6540629178454892,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,463.5,11,-0.3598863839709283,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,464.0,11,-0.45974525136256644,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,464.5,11,-0.5415415374487959,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,465.0,11,-0.5198682083597734,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,465.5,11,-0.5996570341420558,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,466.0,11,-0.546010963023313,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,466.5,11,-0.6181893568486997,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,467.0,11,-0.5341368898536282,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,467.5,11,-0.5965027667284419,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,468.0,11,-0.649541853098691,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
cleanStatic,468.5,11,-0.4455970932537622,"{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11}",complex adaptive K7,clean_test,False,False
