dataset,prn,trace_path,trace_sha256,trace_record_count,sample_rate_hz,channel,tracking_session_id,trace_row_index,loop_sequence,raw_interval_start_sample,raw_interval_end_sample,data_symbol_boundary,phase_mod20,subset,matches_fitted_phase
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14840,14840,1121013684,1121038684,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14860,14860,1121513684,1121538684,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14880,14880,1122013684,1122038684,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14900,14900,1122513684,1122538684,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14920,14920,1123013683,1123038683,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14940,14940,1123513683,1123538683,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14960,14960,1124013683,1124038683,1,0,holdout,True
TEXBAT.cleanStatic,3,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_2.bin,228d8db83103674c25db2a80eb1ca2d0470bff372d503b4cec94040fba507fa0,14998,25000000,2,1,14980,14980,1124513683,1124538683,1,0,holdout,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11519,11519,1037992130,1038017130,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11539,11539,1038492129,1038517129,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11559,11559,1038992129,1039017129,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11579,11579,1039492128,1039517128,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11599,11599,1039992128,1040017128,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11619,11619,1040492127,1040517127,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11639,11639,1040992126,1041017126,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11659,11659,1041492126,1041517126,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11679,11679,1041992125,1042017125,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11699,11699,1042492125,1042517125,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11719,11719,1042992124,1043017124,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11739,11739,1043492124,1043517124,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11759,11759,1043992123,1044017123,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11779,11779,1044492122,1044517122,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11799,11799,1044992122,1045017122,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11819,11819,1045492121,1045517121,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11839,11839,1045992121,1046017121,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11859,11859,1046492120,1046517120,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11879,11879,1046992119,1047017118,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11899,11899,1047492119,1047517119,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11919,11919,1047992118,1048017118,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11939,11939,1048492118,1048517118,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11959,11959,1048992117,1049017117,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11979,11979,1049492117,1049517117,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,11999,11999,1049992116,1050017116,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12019,12019,1050492115,1050517115,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12039,12039,1050992115,1051017115,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12059,12059,1051492114,1051517114,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12079,12079,1051992114,1052017114,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12099,12099,1052492113,1052517113,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12119,12119,1052992113,1053017113,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12139,12139,1053492112,1053517112,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12159,12159,1053992111,1054017111,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12179,12179,1054492111,1054517111,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12199,12199,1054992110,1055017110,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12219,12219,1055492110,1055517110,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12239,12239,1055992109,1056017109,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12259,12259,1056492108,1056517108,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12279,12279,1056992108,1057017108,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12299,12299,1057492107,1057517107,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12319,12319,1057992107,1058017107,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12339,12339,1058492106,1058517106,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12359,12359,1058992106,1059017106,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12379,12379,1059492105,1059517105,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12399,12399,1059992104,1060017104,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12419,12419,1060492104,1060517104,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12439,12439,1060992103,1061017103,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12459,12459,1061492103,1061517103,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12479,12479,1061992102,1062017102,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12499,12499,1062492101,1062517100,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12519,12519,1062992101,1063017101,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12539,12539,1063492100,1063517100,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12559,12559,1063992100,1064017100,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12579,12579,1064492099,1064517099,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12599,12599,1064992099,1065017099,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12619,12619,1065492098,1065517098,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12639,12639,1065992097,1066017097,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12659,12659,1066492097,1066517097,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12679,12679,1066992096,1067017096,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12699,12699,1067492096,1067517096,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12719,12719,1067992095,1068017095,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12739,12739,1068492095,1068517095,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12759,12759,1068992094,1069017094,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12779,12779,1069492093,1069517093,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12799,12799,1069992093,1070017093,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12819,12819,1070492092,1070517092,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12839,12839,1070992092,1071017092,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12859,12859,1071492091,1071517091,1,19,fit,True
TEXBAT.cleanStatic,13,/home/ubuntu/ssd_data/gnss-early-detection/artifacts/mctd-stage0-static/dumps/phase_a/texbat_cleanstatic/slow/rep1/trace_native_1ms_ch_4.bin,d2feffd1bbb4c0ce9cd12ca137abc512d168ecc29667e95a2f3b65c923c04325,14998,25000000,4,1,12879,12879,1071992090,1072017090,1,19,fit,True
