scenario,physical_recording_id,event_id,target_index,availability_time_s,source_start_s,source_end_s,role,phase,label,valid,tracked_prn_count,predicted_TOPI_scale,clamped_TOPI_scale,predicted_B0_scale,clamped_B0_scale,predicted_total_scale,clamped_total_scale,B0,TOPI,NC_TOPI_original,IQ_LOW_ONLY,IQ_OOD_ONLY,NC_TOPI_clamped,NC_B0_clamped,NC_total_clamped,common_iq_scale_equal,original_implementation_denominator
DS2,DS2,DS2@225,437,225.70633508,224.38466964,225.70633508,evaluation,post,1,True,10,6.548302291679705e-08,0.8950720215310011,0.0006036192400304865,0.06688467184505893,2.8036178100963592e-08,1.236328275263773,0.27734030657067427,14.611641877836618,223136337.12972993,16.541474920011254,6.7025744280421,16.324543194684743,4.146545074081314,21.7228438093783,True,6.548302291679705e-08
DS2,DS2,DS2@225.5,438,226.20633508,224.88466964,226.20633508,evaluation,post,1,True,10,6.685030650861202e-08,0.8950720215310011,0.000608718165436144,0.06688467184505893,2.8670258127593967e-08,1.236328275263773,0.2685653146326482,14.368131644728411,214929929.19751346,16.520809948388596,6.7025744280421,16.05248661459894,4.015349215658719,22.131418801272503,True,6.685030650861202e-08
DS2,DS2,DS2@226,439,226.70633508,225.38466964,226.70633508,evaluation,post,1,True,10,6.33243952942291e-08,0.8950720215310011,0.0005904057749165993,0.06688467184505893,2.6733449764505574e-08,1.236328275263773,0.2881151245206087,14.215829820116557,224492152.73298824,16.574995190346602,6.7025744280421,15.88233067077741,4.307640548615371,23.85049748748531,True,6.33243952942291e-08
DS2,DS2,DS2@226.5,440,227.20633508,225.88466964,227.20633508,evaluation,post,1,True,10,6.58080001783572e-08,0.8950720215310011,0.0006025779049646902,0.06688467184505893,2.795190576387573e-08,1.236328275263773,0.3066866697400743,15.602118162583164,237085432.1708133,16.536524422748077,6.7025744280421,17.431131559554373,4.585305740163104,25.307839723791815,True,6.58080001783572e-08
DS2,DS2,DS2@227,441,227.70633508,226.38466964,227.70633508,evaluation,post,1,True,10,6.189457475945943e-08,0.8950720215310011,0.0005854301190621265,0.06688467184505893,2.6075756590438963e-08,1.236328275263773,0.29667569643542213,12.926423787972789,208845829.18952692,16.59783330633991,6.7025744280421,14.441769463268916,4.435630589960634,24.08054753106136,True,6.189457475945943e-08
DS2,DS2,DS2@227.5,442,228.20633508,226.88466964,228.20633508,evaluation,post,1,True,10,6.082827957846744e-08,0.8950720215310011,0.0005810655298110903,0.06688467184505893,2.5593243594036357e-08,1.236328275263773,0.265393669058448,12.626719953076663,207579764.55323046,16.615211031465382,6.7025744280421,14.106931787990572,3.967929597879216,21.52254875527059,True,6.082827957846744e-08
DS2,DS2,DS2@228,443,228.70633508,227.38466964,228.70633508,evaluation,post,1,True,10,6.372539817452507e-08,0.8950720215310011,0.0005972001298491707,0.06688467184505893,2.726624183349674e-08,1.236328275263773,0.26992629248886213,13.768677575441915,216062637.0310496,16.568682638378526,6.7025744280421,15.382759425203453,4.0356973435431875,21.3807636536472,True,6.372539817452507e-08
DS2,DS2,DS2@228.5,444,229.20633508,227.88466964,229.20633508,evaluation,post,1,True,10,6.444993580068158e-08,0.8950720215310011,0.0005993862657543014,0.06688467184505893,2.7598974866930687e-08,1.236328275263773,0.281856445891761,13.075557140049268,202879288.82484177,16.55737710367216,6.7025744280421,14.608385499173366,4.214066364034692,22.662942096140462,True,6.444993580068158e-08
DS2,DS2,DS2@229,445,229.70633508,228.38466964,229.70633508,evaluation,post,1,True,10,6.475080652954462e-08,0.8950720215310011,0.0006000126622076117,0.06688467184505893,2.778010671629957e-08,1.236328275263773,0.28341190840194125,14.456500489130457,223263635.83647192,16.552719680389597,6.7025744280421,16.151214808840667,4.2373222531236525,22.781430089456467,True,6.475080652954462e-08
DS2,DS2,DS2@229.5,446,230.20633508,228.88466964,230.20633508,evaluation,post,1,True,10,6.300737948344455e-08,0.8950720215310011,0.0005911703820904902,0.06688467184505893,2.6871724587092706e-08,1.236328275263773,0.2900858668276348,15.415651392259822,244664220.5824473,16.580013982756757,6.7025744280421,17.22280556361452,4.3371053310933565,23.872663448733284,True,6.300737948344455e-08
DS2,DS2,DS2@230,447,230.70633508,229.38466964,230.70633508,evaluation,post,1,True,10,6.26341012068597e-08,0.8950720215310011,0.0005900542561857629,0.06688467184505893,2.6649183941499883e-08,1.236328275263773,0.2920164987662449,14.470677451492755,231035125.7967379,16.585955959448118,6.7025744280421,16.16705371567863,4.36597041909263,22.941789023511628,True,6.26341012068597e-08
DS2,DS2,DS2@230.5,448,231.20633508,229.88466964,231.20633508,evaluation,post,1,True,10,5.87508257787447e-08,0.8950720215310011,0.0005741541462276989,0.06688467184505893,2.476890631686017e-08,1.236328275263773,0.26808151230691346,13.251511443292214,225554471.23751092,16.649960628212504,6.7025744280421,14.804966666956917,4.008115834490976,21.589511246431634,True,5.87508257787447e-08
DS2,DS2,DS2@231,449,231.70633508,230.38466964,231.70633508,evaluation,post,1,True,10,5.8680763779372566e-08,0.8950720215310011,0.0005764289325256129,0.06688467184505893,2.4669697414106544e-08,1.236328275263773,0.3019495540912335,14.941963250902063,254631369.60998592,16.651153867747944,6.7025744280421,16.69358765716323,4.514480609110439,22.988115105459233,True,5.8680763779372566e-08
DS2,DS2,DS2@231.5,450,232.20633508,230.88466964,232.20633508,evaluation,post,1,True,10,5.834990399598286e-08,0.8950720215310011,0.0005754621444895917,0.06688467184505893,2.455205636833473e-08,1.236328275263773,0.2817529613574324,12.979326086006639,222439544.83455342,16.65680812352826,6.7025744280421,14.500873420002321,4.2125191555118136,21.37360483543778,True,5.834990399598286e-08
DS2,DS2,DS2@232,451,232.70633508,231.38466964,232.70633508,evaluation,post,1,True,11,5.5289926460462625e-08,0.8950720215310011,0.0005587533391150821,0.06688467184505893,2.3020101061124058e-08,1.236328275263773,0.29081861528252473,15.24295745013377,275691403.9492077,16.71067510666686,6.7025744280421,17.029866964293024,4.348060732901821,25.72619672173712,True,5.5289926460462625e-08
DS2,DS2,DS2@232.5,452,233.20633508,231.88466964,233.20633508,evaluation,post,1,True,11,5.5889554382374306e-08,0.8950720215310011,0.0005586442338061783,0.06688467184505893,2.3235946178265085e-08,1.236328275263773,0.2931810713895807,14.693578611774885,262903842.6616698,16.699888336815675,6.7025744280421,16.416085251600023,4.383382070988501,25.49894667623369,True,5.5889554382374306e-08
DS2,DS2,DS2@233,453,233.70633508,232.38466964,233.70633508,evaluation,post,1,True,11,5.75045780955915e-08,0.8950720215310011,0.0005650404616737945,0.06688467184505893,2.3930998526170806e-08,1.236328275263773,0.27336110857670115,14.640688855898924,254600404.71144527,16.67140127325877,6.7025744280421,16.356995307323256,4.087051652282205,24.50862513574079,True,5.75045780955915e-08
DS2,DS2,DS2@233.5,454,234.20633508,232.88466964,234.20633508,evaluation,post,1,True,11,5.8678216450625075e-08,0.8950720215310011,0.0005685030251036342,0.06688467184505893,2.433799909121934e-08,1.236328275263773,0.29015771458158873,14.16829954854941,241457569.87128276,16.65119727863551,6.7025744280421,15.829228495283367,4.338179534673518,23.110612237192427,True,5.8678216450625075e-08
DS2,DS2,DS2@234,455,234.70633508,233.38466964,234.70633508,evaluation,post,1,True,11,6.079505381136732e-08,0.8950720215310011,0.0005783089307386005,0.06688467184505893,2.541393309160612e-08,1.236328275263773,0.2926592324760251,13.043098569797337,214542100.91279244,16.615757403070248,6.7025744280421,14.57212185840353,4.37558000066117,22.662767040662395,True,6.079505381136732e-08
DS2,DS2,DS2@234.5,456,235.20633508,233.88466964,235.20633508,evaluation,post,1,True,11,6.301556258888281e-08,0.8950720215310011,0.0005882731667795456,0.06688467184505893,2.6400513038387632e-08,1.236328275263773,0.2888913956437566,13.762006551801903,218390600.45509222,16.579884115840223,6.7025744280421,15.375306367260025,4.319246662568448,22.64943311474738,True,6.301556258888281e-08
DS2,DS2,DS2@235,457,235.70633508,234.38466964,235.70633508,evaluation,post,1,True,11,6.42045795004825e-08,0.8950720215310011,0.0005942443252781616,0.06688467184505893,2.7152101751340425e-08,1.236328275263773,0.30085093459928164,15.185783875130227,236521818.12071094,16.56119129701127,6.7025744280421,16.965991015064102,4.498055029651862,25.50490928575976,True,6.42045795004825e-08
DS2,DS2,DS2@235.5,458,236.20633508,234.88466964,236.20633508,evaluation,post,1,True,11,6.707239218583879e-08,0.8950720215310011,0.0006075788660132606,0.06688467184505893,2.871019894070599e-08,1.236328275263773,0.28368117583549374,14.895442616448815,222080085.8746375,16.5174933204686,6.7025744280421,16.64161347705907,4.241348099795611,24.021867984283453,True,6.707239218583879e-08
DS2,DS2,DS2@236,459,236.70633508,235.38466964,236.70633508,evaluation,post,1,True,11,6.653614423267188e-08,0.8950720215310011,0.0006044907362603772,0.06688467184505893,2.8354327612939972e-08,1.236328275263773,0.29274852827524317,15.669338039479817,235501143.32872957,16.525520514643528,6.7025744280421,17.506231523892076,4.376915071862909,25.013589381524547,True,6.653614423267188e-08
DS2,DS2,DS2@236.5,460,237.20633508,235.88466964,237.20633508,evaluation,post,1,True,11,6.474802310929198e-08,0.8950720215310011,0.0005963711850542995,0.06688467184505893,2.752138028356894e-08,1.236328275263773,0.30530053303873295,14.514377844354524,224167119.66409454,16.552762667963474,6.7025744280421,16.215877041411705,4.5645814596500385,27.005400950932067,True,6.474802310929198e-08
DS2,DS2,DS2@237,461,237.70633508,236.38466964,237.70633508,evaluation,post,1,True,11,6.284115361687627e-08,0.8950720215310011,0.0005848719025381177,0.06688467184505893,2.644886809241122e-08,1.236328275263773,0.27400165177462,14.742292928332926,234596153.63225052,16.58265566572501,6.7025744280421,16.470510275940207,4.096628483269769,21.880907237301617,True,6.284115361687627e-08
DS2,DS2,DS2@237.5,462,238.20633508,236.88466964,238.20633508,evaluation,post,1,True,11,5.907692426218222e-08,0.8950720215310011,0.0005668865086822467,0.06688467184505893,2.4636010190990027e-08,1.236328275263773,0.28631386867308417,13.46462694454732,227916857.76990074,16.644425441197296,6.7025744280421,15.043065385415991,4.280709776618803,23.51995942687734,True,5.907692426218222e-08
DS2,DS2,DS2@238,463,238.70633508,237.38466964,238.70633508,evaluation,post,1,True,11,6.121090544209405e-08,0.8950720215310011,0.0005786825423597794,0.06688467184505893,2.5836787828555105e-08,1.236328275263773,0.2733248723928255,12.783211254293143,208838787.17307708,16.608940469804438,6.7025744280421,14.281768334605902,4.086509881157729,22.572245396397886,True,6.121090544209405e-08
DS2,DS2,DS2@238.5,464,239.20633508,237.88466964,239.20633508,evaluation,post,1,True,11,6.323594820135652e-08,0.8950720215310011,0.0005879376620877191,0.06688467184505893,2.6906572198984986e-08,1.236328275263773,0.2666105723345273,13.242955160244515,209421310.7720911,16.576392896845,6.7025744280421,14.795407343414366,3.986123651053287,19.677466200938724,True,6.323594820135652e-08
DS2,DS2,DS2@239,465,239.70633508,238.38466964,239.70633508,evaluation,post,1,True,11,6.215161871676063e-08,0.8950720215310011,0.0005843239364535587,0.06688467184505893,2.642604785286045e-08,1.236328275263773,0.27109205010195325,14.711853682932373,236709099.24289086,16.59368897400689,6.7025744280421,16.43650268250824,4.053126712349715,22.780656397078168,True,6.215161871676063e-08
DS2,DS2,DS2@239.5,466,240.20633508,238.88466964,240.20633508,evaluation,post,1,True,11,6.194547030529714e-08,0.8950720215310011,0.0005874686462275415,0.06688467184505893,2.648228082425895e-08,1.236328275263773,0.29583322926749894,14.78981835497686,238755445.42781156,16.597011350103113,6.7025744280421,16.523607038547805,4.42303477174574,23.204070427604492,True,6.194547030529714e-08
DS2,DS2,DS2@240,467,240.70633508,239.38466964,240.70633508,evaluation,post,1,True,11,5.952283916923229e-08,0.8950720215310011,0.0005761405132272893,0.06688467184505893,2.530242850791317e-08,1.236328275263773,0.2956226065309744,14.982682592561764,251713170.9722942,16.636905746463263,6.7025744280421,16.739080467440164,4.4198857283144966,24.10209535692074,True,5.952283916923229e-08
DS2,DS2,DS2@240.5,468,241.20633508,239.88466964,241.20633508,evaluation,post,1,True,11,5.776778202269034e-08,0.8950720215310011,0.0005698174047282793,0.06688467184505893,2.438209908705196e-08,1.236328275263773,0.286855764223328,14.719026233142039,254796457.77918658,16.666834621127418,6.7025744280421,16.444516060244478,4.28881171590168,25.860055255187085,True,5.776778202269034e-08
DS2,DS2,DS2@241,469,241.70633508,240.38466964,241.70633508,evaluation,post,1,True,10,5.976752221819047e-08,0.8950720215310011,0.0005776199807305573,0.06688467184505893,2.530047273185534e-08,1.236328275263773,0.2824935667663077,14.901243104899882,249320074.71382615,16.632803430244923,6.7025744280421,16.648093948251933,4.223592027493467,23.061808522611816,True,5.976752221819047e-08
DS2,DS2,DS2@241.5,470,242.20633508,240.88466964,242.20633508,evaluation,post,1,True,10,6.247755813572484e-08,0.8950720215310011,0.0005881225044264305,0.06688467184505893,2.6522211935312046e-08,1.236328275263773,0.268250851009071,13.960244365425428,223444141.8964896,16.588458414513465,6.7025744280421,15.59678330861771,4.010647635836278,21.229333684451802,True,6.247755813572484e-08
DS2,DS2,DS2@242,471,242.70633508,241.38466964,242.70633508,evaluation,post,1,True,10,6.287811042941425e-08,0.8950720215310011,0.0005887095995081736,0.06688467184505893,2.646934714610536e-08,1.236328275263773,0.28496953866104135,14.182412135356394,225554044.77806142,16.582067739699784,6.7025744280421,15.844995479914221,4.260610552462378,21.32565038840251,True,6.287811042941425e-08
DS2,DS2,DS2@242.5,472,243.20633508,241.88466964,243.20633508,evaluation,post,1,True,10,6.411717620663686e-08,0.8950720215310011,0.0005934403690062859,0.06688467184505893,2.710737673481222e-08,1.236328275263773,0.2780410045453511,14.818150044881232,231110459.34282765,16.562553549372616,6.7025744280421,16.55526001084819,4.157021285675803,21.687205997829324,True,6.411717620663686e-08
DS2,DS2,DS2@243,473,243.70633508,242.38466964,243.70633508,evaluation,post,1,True,10,6.040351988969615e-08,0.8950720215310011,0.0005821428875196536,0.06688467184505893,2.5546709593157172e-08,1.236328275263773,0.27777312593832826,14.879185001607283,246329767.35094392,16.622218457384168,6.7025744280421,16.62345000590764,4.153016203500274,21.18275286594675,True,6.040351988969615e-08
DS2,DS2,DS2@243.5,474,244.20633508,242.88466964,244.20633508,evaluation,post,1,True,10,5.911642002602124e-08,0.8950720215310011,0.0005740224928757116,0.06688467184505893,2.4748482031057382e-08,1.236328275263773,0.29213268095602624,14.396158929456291,243522170.71194828,16.6437571165036,6.7025744280421,16.083799496751084,4.367707471642584,23.178393521148976,True,5.911642002602124e-08
DS2,DS2,DS2@244,475,244.70633508,243.38466964,244.70633508,evaluation,post,1,True,10,5.979390793572269e-08,0.8950720215310011,0.0005764446334745643,0.06688467184505893,2.516774843268538e-08,1.236328275263773,0.28375609727151063,13.516065024517479,226044182.2776779,16.632362055163902,6.7025744280421,15.100533475952634,4.242468258330447,23.001882693614927,True,5.979390793572269e-08
DS2,DS2,DS2@244.5,476,245.20633508,243.88466964,245.20633508,evaluation,post,1,True,10,5.984328408379149e-08,0.8950720215310011,0.0005777078751531745,0.06688467184505893,2.526389297395496e-08,1.236328275263773,0.2893187944962754,15.25368959769629,254893925.5462321,16.631536623706697,6.7025744280421,17.04185722575172,4.325636749276339,24.78411920707989,True,5.984328408379149e-08
DS2,DS2,DS2@245,477,245.70633508,244.38466964,245.70633508,evaluation,post,1,True,10,6.359151551457396e-08,0.8950720215310011,0.000593228484705728,0.06688467184505893,2.6907420375758045e-08,1.236328275263773,0.2835666906710237,13.977853064646244,219806886.9964648,16.57078577935832,6.7025744280421,15.616456249785838,4.239636419655575,22.321009578191052,True,6.359151551457396e-08
DS2,DS2,DS2@245.5,478,246.20633508,244.88466964,246.20633508,evaluation,post,1,True,10,6.244451923483236e-08,0.8950720215310011,0.0005902541183480303,0.06688467184505893,2.6553899400846376e-08,1.236328275263773,0.27653341374166784,13.295078743515653,212910258.68126404,16.58898736667882,6.7025744280421,14.853641297797147,4.1344811316749634,22.69635775182605,True,6.244451923483236e-08
DS2,DS2,DS2@246,479,246.70633508,245.38466964,246.70633508,evaluation,post,1,True,10,6.350617313507513e-08,0.8950720215310011,0.0005963580929098516,0.06688467184505893,2.709613826303222e-08,1.236328275263773,0.28789045013758574,14.509139564860192,228468176.37711394,16.572128721047218,6.7025744280421,16.210024686105847,4.30428141748973,23.535872115186883,True,6.350617313507513e-08
DS2,DS2,DS2@246.5,480,247.20633508,245.88466964,247.20633508,evaluation,post,1,True,10,6.22807633308532e-08,0.8950720215310011,0.0005902772589553644,0.06688467184505893,2.6502172114983207e-08,1.236328275263773,0.2912893983138539,15.507018703629193,248985687.94430304,16.591613233619416,6.7025744280421,17.324883730702226,4.355099461183538,24.370782763302163,True,6.22807633308532e-08
DS2,DS2,DS2@247,481,247.70633508,246.38466964,247.70633508,evaluation,post,1,True,10,6.470759783854511e-08,0.8950720215310011,0.000600955447273873,0.06688467184505893,2.7858622936389024e-08,1.236328275263773,0.282741518428128,14.58753970614358,225437818.63980263,16.55338721051736,6.7025744280421,16.297615560803607,4.227299179744953,24.454102777497766,True,6.470759783854511e-08
DS2,DS2,DS2@247.5,482,248.20633508,246.88466964,248.20633508,evaluation,post,1,True,10,6.453478352751316e-08,0.8950720215310011,0.0006003349544955434,0.06688467184505893,2.774474666817552e-08,1.236328275263773,0.274694691727705,11.725476232352282,181692346.22679192,16.556061479007287,6.7025744280421,13.100036589565285,4.106990198950911,22.516751393607766,True,6.453478352751316e-08
DS2,DS2,DS2@248,483,248.70633508,247.38466964,248.70633508,evaluation,post,1,True,10,6.573002087655655e-08,0.8950720215310011,0.0006052211491828332,0.06688467184505893,2.838117651259782e-08,1.236328275263773,0.26317009435885447,13.82421707521297,210318160.4213252,16.537710077060197,6.7025744280421,15.44480973896039,3.9346846908137447,21.58953510135068,True,6.573002087655655e-08
DS2,DS2,DS2@248.5,484,249.20633508,247.88466964,249.20633508,evaluation,post,1,True,10,6.639390203462779e-08,0.8950720215310011,0.0006079199025441333,0.06688467184505893,2.8738095331730984e-08,1.236328275263773,0.2731375780091398,13.08781500985751,197123750.95880377,16.527660621509177,6.7025744280421,14.622080341055783,4.083709622465879,20.96966146734779,True,6.639390203462779e-08
DS2,DS2,DS2@249,485,249.70633508,248.38466964,249.70633508,evaluation,post,1,True,10,6.29293509764676e-08,0.8950720215310011,0.0005932523183974553,0.06688467184505893,2.6942149031723033e-08,1.236328275263773,0.2870177070759429,14.58852866193352,231823917.38615784,16.58125315288094,6.7025744280421,16.29872045042829,4.291232941096446,22.69974873325665,True,6.29293509764676e-08
DS2,DS2,DS2@249.5,486,250.20633508,248.88466964,250.20633508,evaluation,post,1,True,10,6.308368714156213e-08,0.8950720215310011,0.0005945742244654555,0.06688467184505893,2.6952857897841604e-08,1.236328275263773,0.2886498398411034,13.96273331941101,221336671.20753056,16.578803624727822,6.7025744280421,15.59956403902343,4.315635135502682,20.980183283552783,True,6.308368714156213e-08
DS2,DS2,DS2@250,487,250.70633508,249.38466964,250.70633508,evaluation,post,1,True,10,6.267566869006546e-08,0.8950720215310011,0.0005911305624754838,0.06688467184505893,2.659156306367177e-08,1.236328275263773,0.29894602549473803,16.016462170619143,255545134.26607484,16.58529252379159,6.7025744280421,17.89404850709481,4.469574526541129,23.8099206500286,True,6.267566869006546e-08
DS2,DS2,DS2@250.5,488,251.20633508,249.88466964,251.20633508,evaluation,post,1,True,10,6.125179453263296e-08,0.8950720215310011,0.0005838366795310028,0.06688467184505893,2.5737198225070608e-08,1.236328275263773,0.2999135599063355,14.990385328488477,244733814.62320614,16.6082726894588,6.7025744280421,16.747686183786364,4.4840402387126534,24.33658258032178,True,6.125179453263296e-08
DS2,DS2,DS2@251,489,251.70633508,250.38466964,251.70633508,evaluation,post,1,True,10,6.122966425513205e-08,0.8950720215310011,0.0005783616828995613,0.06688467184505893,2.5575033974203688e-08,1.236328275263773,0.2759862723598883,13.700441910792483,223754973.63018483,16.608634054810924,6.7025744280421,15.306524593806628,4.126300761394505,22.364603096701487,True,6.122966425513205e-08
DS2,DS2,DS2@251.5,490,252.20633508,250.88466964,252.20633508,evaluation,post,1,True,10,6.285138866563367e-08,0.8950720215310011,0.0005857621995374547,0.06688467184505893,2.636906792142941e-08,1.236328275263773,0.2938883898796306,14.466874034428585,230175885.39517152,16.58249280723565,6.7025744280421,16.162804429618205,4.393957266628071,23.090105864322457,True,6.285138866563367e-08
DS2,DS2,DS2@252,491,252.70633508,251.38466964,252.70633508,evaluation,post,1,True,10,6.117943634714033e-08,0.8950720215310011,0.000581545778672511,0.06688467184505893,2.5733487239865923e-08,1.236328275263773,0.27304799304564353,12.95283276596832,211718733.27619246,16.609454711290933,6.7025744280421,14.471274326967325,4.082370227937581,21.10297064995939,True,6.117943634714033e-08
DS2,DS2,DS2@252.5,492,253.20633508,251.88466964,253.20633508,evaluation,post,1,True,10,6.339874419835367e-08,0.8950720215310011,0.0005928413573662063,0.06688467184505893,2.6974469287554333e-08,1.236328275263773,0.2805053744689068,14.607348783882369,230404386.8468506,16.57382178329635,6.7025744280421,16.31974682763161,4.193866348312344,22.894112750631216,True,6.339874419835367e-08
DS2,DS2,DS2@253,493,253.70633508,252.38466964,253.70633508,evaluation,post,1,True,10,6.373753902753966e-08,0.8950720215310011,0.000597157177152787,0.06688467184505893,2.7304685822944287e-08,1.236328275263773,0.27690729310214446,13.742003153740942,215602976.88624233,16.568492138248562,6.7025744280421,15.352958000223879,4.140071042639059,21.94847231156108,True,6.373753902753966e-08
DS2,DS2,DS2@253.5,494,254.20633508,252.88466964,254.20633508,evaluation,post,1,True,10,6.704116478548379e-08,0.8950720215310011,0.0006107765272116576,0.06688467184505893,2.8962451768295894e-08,1.236328275263773,0.2741739137281564,12.310728240143959,183629390.6816085,16.517959006438378,6.7025744280421,13.753896830655851,4.099203990464234,20.476078229465763,True,6.704116478548379e-08
DS2,DS2,DS2@254,495,254.70633508,253.38466964,254.70633508,evaluation,post,1,True,10,6.985584868892881e-08,0.8950720215310011,0.0006230978301773584,0.06688467184505893,3.042278817562122e-08,1.236328275263773,0.2907721487689108,12.838536913299048,183786141.80853063,16.476832022623814,6.7025744280421,14.343579739358866,4.347366007005256,21.96000536469498,True,6.985584868892881e-08
DS2,DS2,DS2@254.5,496,255.20633508,253.88466964,255.20633508,evaluation,post,1,True,10,6.792570565326778e-08,0.8950720215310011,0.0006141697303929273,0.06688467184505893,2.939660279182224e-08,1.236328275263773,0.2755437044971091,14.980692242516518,220545257.47566456,16.504851292975886,6.7025744280421,16.736856791582397,4.119683881165139,22.603767362257855,True,6.792570565326778e-08
DS2,DS2,DS2@255,497,255.70633508,254.38466964,255.70633508,evaluation,post,1,True,10,6.839616550280888e-08,0.8950720215310011,0.0006182458744014863,0.06688467184505893,2.9677105711735245e-08,1.236328275263773,0.2927183253690086,13.451169183917067,196665545.28359157,16.497949073789776,6.7025744280421,15.02802999127281,4.376463504928342,22.431006602931426,True,6.839616550280888e-08
DS2,DS2,DS2@255.5,498,256.20633508000003,254.88466964,256.20633508000003,evaluation,post,1,True,10,6.417234418603955e-08,0.8950720215310011,0.0005969859483712576,0.06688467184505893,2.7450143684211516e-08,1.236328275263773,0.29673119868932685,14.171430189994352,220833917.9399494,16.561693494979483,6.7025744280421,15.832726137226846,4.436460410192589,23.48285173091012,True,6.417234418603955e-08
DS2,DS2,DS2@256,499,256.70633508000003,255.38466964,256.70633508000003,evaluation,post,1,True,10,6.223206520318851e-08,0.8950720215310011,0.0005847759113120877,0.06688467184505893,2.6263713431127704e-08,1.236328275263773,0.28160100910273256,12.482514463356022,200580109.66854692,16.592395452298746,6.7025744280421,13.94582130050826,4.2102473008325845,21.601355382500138,True,6.223206520318851e-08
DS2,DS2,DS2@256.5,500,257.20633508,255.88466964,257.20633508,evaluation,post,1,True,10,6.121519804135122e-08,0.8950720215310011,0.0005794195153300634,0.06688467184505893,2.568439512831044e-08,1.236328275263773,0.28174073855976367,12.092271458113364,197537079.76154327,16.60887034424891,6.7025744280421,13.50983068092085,4.212336411135089,21.138804374694864,True,6.121519804135122e-08
DS2,DS2,DS2@257,501,257.70633508,256.38466964,257.70633508,evaluation,post,1,True,10,6.123270339429546e-08,0.8950720215310011,0.0005769075159063818,0.06688467184505893,2.549735044443231e-08,1.236328275263773,0.2935619327243313,15.389955139767281,251335549.2516227,16.608584420964668,6.7025744280421,17.194096977183023,4.389076370208999,25.698603072142177,True,6.123270339429546e-08
DS2,DS2,DS2@257.5,502,258.20633508,256.88466964,258.20633508,evaluation,post,1,True,10,6.483265402958932e-08,0.8950720215310011,0.0005964096603283426,0.06688467184505893,2.735103561192749e-08,1.236328275263773,0.2643529707576877,13.681159257794512,211022662.3076406,16.55145644030362,6.7025744280421,15.284981463718626,3.9523700044469403,21.696289293693866,True,6.483265402958932e-08
DS2,DS2,DS2@258,503,258.70633508,257.38466964,258.70633508,evaluation,post,1,True,10,6.471286540658838e-08,0.8950720215310011,0.0005972828212853317,0.06688467184505893,2.7300040857470166e-08,1.236328275263773,0.27542972831073165,14.082236409190475,217611078.1173417,16.5533058081191,6.7025744280421,15.73307630050051,4.117979810811898,20.448311953827297,True,6.471286540658838e-08
DS2,DS2,DS2@258.5,504,259.20633508,257.88466964,259.20633508,evaluation,post,1,True,10,6.797840949545749e-08,0.8950720215310011,0.0006140354150315891,0.06688467184505893,2.8957371517806443e-08,1.236328275263773,0.29143536709047146,13.365507725091927,196614010.59971493,16.5040756896062,6.7025744280421,14.932326565442764,4.357281856231475,22.96949915358322,True,6.797840949545749e-08
DS2,DS2,DS2@259,505,259.70633508,258.38466964,259.70633508,evaluation,post,1,True,10,6.677715198859526e-08,0.8950720215310011,0.0006107852421924227,0.06688467184505893,2.843019381040189e-08,1.236328275263773,0.2657221029866862,12.444107646388266,186352775.9990918,16.521904851010373,6.7025744280421,13.902912108796444,3.9728400492453972,20.467243484225868,True,6.677715198859526e-08
DS2,DS2,DS2@259.5,506,260.20633508,258.88466964,260.20633508,evaluation,post,1,True,10,6.381511250952983e-08,0.8950720215310011,0.0005957644032438908,0.06688467184505893,2.6834910876716307e-08,1.236328275263773,0.28283657029362275,13.002535933556976,203753239.98081046,16.56727580145557,6.7025744280421,14.52680412389209,4.228720310519355,21.30551204341218,True,6.381511250952983e-08
DS2,DS2,DS2@260,507,260.70633508,259.38466964,260.70633508,evaluation,post,1,True,10,6.393138653374422e-08,0.8950720215310011,0.0005966858262650042,0.06688467184505893,2.6907485150755602e-08,1.236328275263773,0.2882790129944208,13.673494803388444,213877651.41259563,16.56545541409162,6.7025744280421,15.276418516579515,4.31009086300417,22.42527799308838,True,6.393138653374422e-08
DS2,DS2,DS2@260.5,508,261.20633508,259.88466964,261.20633508,evaluation,post,1,True,10,6.362112882889886e-08,0.8950720215310011,0.0005926973892637013,0.06688467184505893,2.6689471426570282e-08,1.236328275263773,0.28353276233566027,14.651860586352537,230298657.94674188,16.57032020748042,6.7025744280421,16.369476683329744,4.239129153425099,20.850620429871753,True,6.362112882889886e-08
DS2,DS2,DS2@261,509,261.70633508,260.38466964,261.70633508,evaluation,post,1,True,10,6.321561592002014e-08,0.8950720215310011,0.0005907413264101154,0.06688467184505893,2.6471356869313484e-08,1.236328275263773,0.2748291170906054,11.936019713981185,188814417.77111346,16.57671447897256,6.7025744280421,13.33526177431497,4.1090000071654424,21.436007746329587,True,6.321561592002014e-08
DS2,DS2,DS2@261.5,510,262.20633508,260.88466964,262.20633508,evaluation,post,1,True,11,6.424518607936346e-08,0.8950720215310011,0.0005955777622242672,0.06688467184505893,2.70783820800228e-08,1.236328275263773,0.31068633427093706,15.92591557400337,247892745.68104368,16.560559040812898,6.7025744280421,17.792887265945865,4.6451051593802335,26.45573519849074,True,6.424518607936346e-08
